Day,Actual,Predicted
1,1406.692,2145.892
2,2327.51,1666.1492
3,1913.4958,2130.1104
4,1939.994,1947.878
5,1604.0,1829.2478
6,1689.862,1911.3868
7,2080.272,2077.0374
8,1633.2699,2043.4795
9,1788.702,1975.8748
10,2102.948,2030.9747
11,1975.9879,2110.4792
12,1589.2781,1845.7037
13,2182.5999,1971.1246
14,1781.792,2152.248
15,1564.068,1986.3335
16,2766.554,2021.6572
17,3317.82,2183.9192
18,3154.194,2144.645
19,1699.8661,2078.58
20,1738.028,1857.123
21,1739.434,2095.9148
22,1237.3561,2005.7382
23,1910.536,1922.1704
24,2200.77,2138.1387
25,2843.6638,2056.018
26,1674.472,2096.0398
27,1425.03,1903.9917
28,2721.734,1897.6653
29,1573.698,2175.5085
30,2059.0378,1871.6787
31,3312.852,2126.3853
32,1827.752,2188.1172
33,1603.2999,1787.9769
34,1868.39,1847.6501
35,2460.924,1954.024
36,1649.088,1900.7745
37,2048.396,1712.3914
38,3131.536,1786.6271
39,2182.866,1919.0847
40,1706.638,1674.2218
41,1943.822,1618.7312
42,2639.39,1755.1471
43,1968.6599,1779.7002
44,1690.0221,1640.1016
45,2335.3298,1728.6355
46,1586.032,1937.0223
47,1318.994,1477.3049
48,793.506,1532.0671
49,826.45,1236.5522
50,737.268,1251.3021
51,1880.736,1077.1224
52,1316.184,1742.7957
53,2238.478,1276.5404
54,2733.656,1580.9636
55,1783.144,1731.9474
56,1169.844,1705.7223
57,1156.852,1402.5948
58,2028.9178,1470.3452
59,1630.75,1906.7618
60,2472.554,1452.5764
61,1477.442,1668.555
62,1848.9519,1440.859
63,1842.1301,1878.1362
64,1441.8119,1777.0955
65,1783.474,1678.3163
66,1696.4661,1990.2552
67,2357.166,1967.8379
68,1685.556,2055.3857
69,1836.21,1770.1665
70,2405.904,2001.2634
71,1887.26,2038.5157
72,1445.52,1866.6504
73,2149.028,1849.7367
74,1942.062,2163.2405
75,1338.042,1873.8251
76,1931.9099,1678.4884
77,1450.6799,2044.273
78,1191.532,1800.3171
79,1463.906,1888.0918
80,1930.0221,1995.0912
81,1689.1699,2015.4819
82,1296.4501,1863.7832
83,1661.712,1596.2245
84,1838.774,1974.1807
85,1211.004,1931.218
86,1713.926,1649.287
87,2260.976,1981.8573
88,2216.65,1987.3519
89,1477.452,1823.3048
90,1823.482,1752.5516
91,1641.14,2056.931
92,1644.334,1881.5151
93,1363.26,2065.0232
94,2191.232,1954.8192
95,1375.716,2144.2021
96,1452.6339,1772.8654
97,1440.092,1961.4546
98,1534.6,1984.174
99,1890.472,1925.4031
100,1842.1139,2079.9067
101,2462.446,2043.5287
102,2141.012,2118.6365
103,1599.924,1925.1086
104,1501.538,1673.7544
105,1216.062,1889.1584
106,1564.524,1799.0638
107,2042.8099,2011.0619
108,1512.266,1935.4962
109,1286.468,1960.04
110,1486.5099,1907.7279
111,1894.5979,2013.7283
112,1496.198,1991.9706
113,1141.46,2013.662
114,1194.048,1736.1027
115,2022.284,1939.7416
116,1781.626,2089.9116
117,1351.628,1890.6415
118,1706.386,1847.2927
119,1664.6799,2074.2712
120,1834.7621,1989.2517
121,1512.802,2129.454
122,1393.91,1971.9204
123,1608.878,1715.3583
124,1667.882,1663.749
125,1731.474,1728.638
126,1349.902,1632.582
127,1012.648,1488.6415
128,1857.1559,1292.5677
129,1261.352,1782.6605
130,1967.6339,1344.5416
131,1517.176,1583.6553
132,1625.956,1508.538
133,1246.3981,1555.4788
134,1606.984,1392.5693
135,1422.226,1592.1434
136,2007.3779,1557.6553
137,1543.764,1742.2878
138,1209.906,1483.5059
139,1617.3439,1351.1727
140,1307.162,1659.1149
141,1575.15,1420.4458
142,1074.806,1635.6289
143,1530.598,1318.6233
144,1287.786,1583.617
145,1354.096,1410.178
146,1338.8981,1627.9248
147,1544.292,1755.8413
148,1179.7361,1790.4314
149,1242.8461,1621.6173
150,1659.106,1472.4845
151,956.89,1787.0009
152,1443.26,1311.1143
153,1090.638,1680.8186
154,1356.578,1288.49
155,1035.66,1427.3834
156,1230.36,1208.8503
157,1475.4501,1413.8976
158,1207.392,1385.5968
159,1178.776,1147.8179
160,1332.8501,1214.1294
161,1602.9961,1351.9929
162,1300.65,1330.5897
163,1101.7319,1293.2727
164,493.61798,1166.5713
165,489.6,861.7649
166,926.60803,899.404
167,1508.792,1140.681
168,988.01605,1348.1785
169,1165.7001,998.4554
170,1086.866,1152.3583
171,1107.1,1090.9459
172,855.142,1153.2119
173,1094.098,1054.6923
174,1039.214,1241.5936
175,1534.874,1119.6293
176,771.362,1451.495
177,1277.322,983.71106
178,1709.052,1309.4431
179,1059.3939,1360.1246
180,1010.134,1100.9027
181,1192.446,1088.3213
182,1218.342,1255.475
183,1242.578,1103.0917
184,864.148,1312.0868
185,1238.568,1258.7697
186,1410.7361,1472.2919
187,954.25995,1430.3644
188,1110.136,1364.6577
189,1234.4,1592.6951
190,846.252,1702.6948
191,1192.646,1471.2933
192,993.968,1756.0851
193,513.47797,1623.4928
194,496.746,1305.7123
195,911.43005,1383.0857
196,718.074,1627.8387
197,599.554,1379.6897
198,731.808,1421.8423
199,966.41003,1448.7761
200,1203.644,1573.9744
201,662.486,1565.6171
202,813.762,1348.4503
203,739.53204,1584.4603
204,1030.0,1384.1407
205,561.738,1676.0066
206,536.688,1393.0635
207,543.016,1377.7267
208,688.566,1404.9319
209,902.85004,1467.4829
210,902.00006,1385.4727
211,792.326,1506.408
212,975.83,1430.8301
213,706.966,1582.2948
214,489.724,1719.3091
215,500.298,1283.3473
216,508.89203,1359.195
217,518.65204,1428.4408
218,532.672,1478.2881
219,539.296,1519.5114
220,526.472,1503.1324
221,998.23395,1489.8214
222,1069.358,1609.7305
223,950.95404,1522.5535
224,824.436,1446.5834
225,806.426,1459.1427
226,748.676,1472.2351
227,1514.0619,1509.9272
228,1217.7119,1778.3746
229,785.908,1452.4846
230,1080.598,1418.1051
231,880.74194,1625.1609
232,775.722,1543.614
233,1161.746,1563.3805
234,1548.7379,1680.3463
235,1066.708,1751.8652
236,1252.254,1441.1531
237,943.61,1596.0173
238,1136.546,1549.8195
239,749.466,1662.5278
240,1118.842,1482.6044
241,1388.4141,1687.9064
242,1668.342,1785.202
243,1265.522,1734.6072
244,980.536,1682.1115
245,1222.814,1583.6492
246,1251.1881,1888.5643
247,1024.388,1793.413
248,1513.866,1689.6987
249,1228.63,1976.3539
250,1221.458,1657.0383
251,1086.254,1762.1427
252,1521.344,1746.3617
253,1112.354,1890.4872
254,1214.146,1588.6929
255,2064.358,1870.6602
256,1571.616,2032.04
257,1574.858,1705.947
258,1456.8059,1734.3992
259,1743.1621,1765.1791
260,1223.426,1991.1127
261,1374.0321,1690.8207
262,2135.71,1891.1775
263,2035.328,2064.3503
264,1417.868,1824.8977
265,1246.536,1718.1783
266,1636.61,1772.2383
267,1426.258,1964.8234
268,1161.016,1819.7637
269,1556.2539,1757.1195
270,1410.472,2002.3551
271,1299.456,1730.0806
272,1146.3981,1760.9287
273,1776.092,1789.5032
274,1287.252,1897.3522
275,1152.668,1515.7317
276,1716.74,1928.8618
277,1621.1061,2060.7798
278,1275.5221,1773.5499
279,1428.448,1740.8649
280,1821.8341,1876.0769
281,1577.166,1901.7476
282,1351.862,1868.1696
283,2012.7559,1845.1207
284,1938.9359,2024.7954
285,1351.604,1733.5782
286,1449.1,1723.686
287,1711.2239,1896.9578
288,1489.976,1932.1173
289,1516.86,1837.9878
290,2742.08,1968.2483
291,1556.1641,2129.159
292,1369.108,1693.3636
293,1722.808,1813.5889
294,1969.506,1986.5598
295,1399.7101,1905.8293
296,1757.45,1809.8627
297,2614.408,1963.2712
298,2406.536,2065.3264
299,1112.344,1931.6755
300,1116.756,1502.8192
301,1268.708,1802.3176
302,1981.44,1801.1139
303,1493.3579,1843.1669
304,1875.942,1708.355
305,1843.168,2030.6514
306,1504.2261,1896.1902
307,2266.6877,1697.6671
308,1801.7999,1938.1049
309,1560.4661,1748.8873
310,1390.4501,1756.3422
311,1557.176,1733.124
312,2508.002,1749.1422
313,1407.7001,1905.9198
314,1606.184,1453.5963
315,2040.48,1782.5767
316,1463.066,1782.148
317,1532.926,1508.9037
318,2560.456,1683.2423
319,1967.3079,1985.9344
320,1514.468,1533.3297
321,1708.294,1564.2363
322,2639.1738,1815.0204
323,1474.848,1911.8777
324,1961.016,1544.1892
325,2496.856,1912.8151
326,2450.976,1896.0148
327,1471.122,1819.5791
328,2128.856,1441.9598
329,1980.13,1792.2566
330,1599.626,1747.986
331,1380.026,1618.3247
332,1858.95,1708.46
333,1650.9619,1889.2423
334,1745.19,1499.3696
335,1756.378,1755.7598
336,2345.668,1867.7942
337,1479.6881,1893.978
338,1711.2941,1628.0479
339,2351.762,1798.758
340,2378.2878,1941.775
341,1742.6381,1785.7719
342,2006.8839,1613.66
343,1802.356,1976.9547
344,2058.0417,1786.0284
345,1784.4619,1970.2258
346,1816.38,1757.529
347,2138.814,1699.7798
348,1794.8619,1872.861
349,1940.116,1710.5059
350,1394.874,1908.7056
351,1717.182,1594.6299
352,1744.706,1847.1836
353,2204.334,1779.126
354,1144.166,1862.5608
355,2034.966,1481.691
356,1888.022,1855.1632
357,1455.2,1844.7645
358,2905.894,1662.1235
359,2127.648,1947.7516
360,2183.618,1795.4216
361,2195.452,1856.5638
362,2094.098,1845.0762
363,2047.9679,1847.1779
364,2451.1099,1800.0891
365,2211.892,1857.5809
