2025-07-11 14:21:14,432 - INFO - Train: [1/200][1/2]	eta 0:01:21	loss 0.1775	
2025-07-11 14:21:14,438 - INFO - Train: [1/200][2/2]	eta 0:00:41	loss 0.1030	
2025-07-11 14:21:14,453 - INFO - Train: [2/200][1/2]	eta 0:00:29	loss 0.1140	
2025-07-11 14:21:14,456 - INFO - Train: [2/200][2/2]	eta 0:00:22	loss 0.1801	
2025-07-11 14:21:14,466 - INFO - Train: [3/200][1/2]	eta 0:00:18	loss 0.0750	
2025-07-11 14:21:14,470 - INFO - Train: [3/200][2/2]	eta 0:00:15	loss 0.0335	
2025-07-11 14:21:14,480 - INFO - Train: [4/200][1/2]	eta 0:00:14	loss 0.0498	
2025-07-11 14:21:14,484 - INFO - Train: [4/200][2/2]	eta 0:00:12	loss 0.0052	
2025-07-11 14:21:14,491 - INFO - Train: [5/200][1/2]	eta 0:00:11	loss 0.0440	
2025-07-11 14:21:14,495 - INFO - Train: [5/200][2/2]	eta 0:00:10	loss 0.0833	
2025-07-11 14:21:14,503 - INFO - Train: [6/200][1/2]	eta 0:00:09	loss 0.0491	
2025-07-11 14:21:14,508 - INFO - Train: [6/200][2/2]	eta 0:00:09	loss 0.0576	
2025-07-11 14:21:14,517 - INFO - Train: [7/200][1/2]	eta 0:00:08	loss 0.0449	
2025-07-11 14:21:14,522 - INFO - Train: [7/200][2/2]	eta 0:00:08	loss 0.0675	
2025-07-11 14:21:14,535 - INFO - Train: [8/200][1/2]	eta 0:00:07	loss 0.0405	
2025-07-11 14:21:14,540 - INFO - Train: [8/200][2/2]	eta 0:00:07	loss 0.0505	
2025-07-11 14:21:14,553 - INFO - Train: [9/200][1/2]	eta 0:00:07	loss 0.0412	
2025-07-11 14:21:14,558 - INFO - Train: [9/200][2/2]	eta 0:00:07	loss 0.0074	
2025-07-11 14:21:14,567 - INFO - Train: [10/200][1/2]	eta 0:00:06	loss 0.0416	
2025-07-11 14:21:14,573 - INFO - Train: [10/200][2/2]	eta 0:00:06	loss 0.0611	
2025-07-11 14:21:14,583 - INFO - Train: [11/200][1/2]	eta 0:00:06	loss 0.0393	
2025-07-11 14:21:14,589 - INFO - Train: [11/200][2/2]	eta 0:00:06	loss 0.1864	
2025-07-11 14:21:14,599 - INFO - Train: [12/200][1/2]	eta 0:00:06	loss 0.0434	
2025-07-11 14:21:14,605 - INFO - Train: [12/200][2/2]	eta 0:00:05	loss 0.0086	
2025-07-11 14:21:14,620 - INFO - Train: [13/200][1/2]	eta 0:00:05	loss 0.0408	
2025-07-11 14:21:14,627 - INFO - Train: [13/200][2/2]	eta 0:00:05	loss 0.0032	
2025-07-11 14:21:14,642 - INFO - Train: [14/200][1/2]	eta 0:00:05	loss 0.0387	
2025-07-11 14:21:14,648 - INFO - Train: [14/200][2/2]	eta 0:00:05	loss 0.0072	
2025-07-11 14:21:14,663 - INFO - Train: [15/200][1/2]	eta 0:00:05	loss 0.0346	
2025-07-11 14:21:14,670 - INFO - Train: [15/200][2/2]	eta 0:00:05	loss 0.1069	
2025-07-11 14:21:14,679 - INFO - Train: [16/200][1/2]	eta 0:00:05	loss 0.0364	
2025-07-11 14:21:14,686 - INFO - Train: [16/200][2/2]	eta 0:00:05	loss 0.0415	
2025-07-11 14:21:14,696 - INFO - Train: [17/200][1/2]	eta 0:00:05	loss 0.0372	
2025-07-11 14:21:14,703 - INFO - Train: [17/200][2/2]	eta 0:00:05	loss 0.0508	
2025-07-11 14:21:14,713 - INFO - Train: [18/200][1/2]	eta 0:00:05	loss 0.0394	
2025-07-11 14:21:14,720 - INFO - Train: [18/200][2/2]	eta 0:00:04	loss 0.0104	
2025-07-11 14:21:14,732 - INFO - Train: [19/200][1/2]	eta 0:00:04	loss 0.0377	
2025-07-11 14:21:14,739 - INFO - Train: [19/200][2/2]	eta 0:00:04	loss 0.0432	
2025-07-11 14:21:14,750 - INFO - Train: [20/200][1/2]	eta 0:00:04	loss 0.0371	
2025-07-11 14:21:14,757 - INFO - Train: [20/200][2/2]	eta 0:00:04	loss 0.0241	
2025-07-11 14:21:14,769 - INFO - Train: [21/200][1/2]	eta 0:00:04	loss 0.0347	
2025-07-11 14:21:14,776 - INFO - Train: [21/200][2/2]	eta 0:00:04	loss 0.0797	
2025-07-11 14:21:14,789 - INFO - Train: [22/200][1/2]	eta 0:00:04	loss 0.0370	
2025-07-11 14:21:14,796 - INFO - Train: [22/200][2/2]	eta 0:00:04	loss 0.0073	
2025-07-11 14:21:14,809 - INFO - Train: [23/200][1/2]	eta 0:00:04	loss 0.0328	
2025-07-11 14:21:14,816 - INFO - Train: [23/200][2/2]	eta 0:00:04	loss 0.1757	
2025-07-11 14:21:14,828 - INFO - Train: [24/200][1/2]	eta 0:00:04	loss 0.0369	
2025-07-11 14:21:14,835 - INFO - Train: [24/200][2/2]	eta 0:00:04	loss 0.0457	
2025-07-11 14:21:14,848 - INFO - Train: [25/200][1/2]	eta 0:00:04	loss 0.0364	
2025-07-11 14:21:14,855 - INFO - Train: [25/200][2/2]	eta 0:00:04	loss 0.0417	
2025-07-11 14:21:14,867 - INFO - Train: [26/200][1/2]	eta 0:00:04	loss 0.0373	
2025-07-11 14:21:14,875 - INFO - Train: [26/200][2/2]	eta 0:00:04	loss 0.0048	
2025-07-11 14:21:14,887 - INFO - Train: [27/200][1/2]	eta 0:00:04	loss 0.0370	
2025-07-11 14:21:14,893 - INFO - Train: [27/200][2/2]	eta 0:00:04	loss 0.0129	
2025-07-11 14:21:14,903 - INFO - Train: [28/200][1/2]	eta 0:00:04	loss 0.0353	
2025-07-11 14:21:14,909 - INFO - Train: [28/200][2/2]	eta 0:00:04	loss 0.0876	
2025-07-11 14:21:14,919 - INFO - Train: [29/200][1/2]	eta 0:00:04	loss 0.0372	
2025-07-11 14:21:14,925 - INFO - Train: [29/200][2/2]	eta 0:00:04	loss 0.0255	
2025-07-11 14:21:14,934 - INFO - Train: [30/200][1/2]	eta 0:00:04	loss 0.0373	
2025-07-11 14:21:14,940 - INFO - Train: [30/200][2/2]	eta 0:00:04	loss 0.0005	
2025-07-11 14:21:14,953 - INFO - Train: [31/200][1/2]	eta 0:00:04	loss 0.0368	
2025-07-11 14:21:14,959 - INFO - Train: [31/200][2/2]	eta 0:00:03	loss 0.0048	
2025-07-11 14:21:14,972 - INFO - Train: [32/200][1/2]	eta 0:00:03	loss 0.0367	
2025-07-11 14:21:14,977 - INFO - Train: [32/200][2/2]	eta 0:00:03	loss 0.0100	
2025-07-11 14:21:14,991 - INFO - Train: [33/200][1/2]	eta 0:00:03	loss 0.0364	
2025-07-11 14:21:14,996 - INFO - Train: [33/200][2/2]	eta 0:00:03	loss 0.0245	
2025-07-11 14:21:15,008 - INFO - Train: [34/200][1/2]	eta 0:00:03	loss 0.0359	
2025-07-11 14:21:15,014 - INFO - Train: [34/200][2/2]	eta 0:00:03	loss 0.0405	
2025-07-11 14:21:15,022 - INFO - Train: [35/200][1/2]	eta 0:00:03	loss 0.0367	
2025-07-11 14:21:15,028 - INFO - Train: [35/200][2/2]	eta 0:00:03	loss 0.0173	
2025-07-11 14:21:15,038 - INFO - Train: [36/200][1/2]	eta 0:00:03	loss 0.0372	
2025-07-11 14:21:15,044 - INFO - Train: [36/200][2/2]	eta 0:00:03	loss 0.0202	
2025-07-11 14:21:15,053 - INFO - Train: [37/200][1/2]	eta 0:00:03	loss 0.0373	
2025-07-11 14:21:15,059 - INFO - Train: [37/200][2/2]	eta 0:00:03	loss 0.0470	
2025-07-11 14:21:15,069 - INFO - Train: [38/200][1/2]	eta 0:00:03	loss 0.0391	
2025-07-11 14:21:15,075 - INFO - Train: [38/200][2/2]	eta 0:00:03	loss 0.0384	
2025-07-11 14:21:15,084 - INFO - Train: [39/200][1/2]	eta 0:00:03	loss 0.0406	
2025-07-11 14:21:15,089 - INFO - Train: [39/200][2/2]	eta 0:00:03	loss 0.0065	
2025-07-11 14:21:15,098 - INFO - Train: [40/200][1/2]	eta 0:00:03	loss 0.0326	
2025-07-11 14:21:15,103 - INFO - Train: [40/200][2/2]	eta 0:00:03	loss 0.2485	
2025-07-11 14:21:15,112 - INFO - Train: [41/200][1/2]	eta 0:00:03	loss 0.0384	
2025-07-11 14:21:15,117 - INFO - Train: [41/200][2/2]	eta 0:00:03	loss 0.0010	
2025-07-11 14:21:15,126 - INFO - Train: [42/200][1/2]	eta 0:00:03	loss 0.0365	
2025-07-11 14:21:15,132 - INFO - Train: [42/200][2/2]	eta 0:00:03	loss 0.0079	
2025-07-11 14:21:15,141 - INFO - Train: [43/200][1/2]	eta 0:00:03	loss 0.0372	
2025-07-11 14:21:15,146 - INFO - Train: [43/200][2/2]	eta 0:00:03	loss 0.0025	
2025-07-11 14:21:15,155 - INFO - Train: [44/200][1/2]	eta 0:00:03	loss 0.0348	
2025-07-11 14:21:15,161 - INFO - Train: [44/200][2/2]	eta 0:00:03	loss 0.1346	
2025-07-11 14:21:15,170 - INFO - Train: [45/200][1/2]	eta 0:00:03	loss 0.0404	
2025-07-11 14:21:15,177 - INFO - Train: [45/200][2/2]	eta 0:00:03	loss 0.0375	
2025-07-11 14:21:15,186 - INFO - Train: [46/200][1/2]	eta 0:00:03	loss 0.0420	
2025-07-11 14:21:15,193 - INFO - Train: [46/200][2/2]	eta 0:00:03	loss 0.0105	
2025-07-11 14:21:15,203 - INFO - Train: [47/200][1/2]	eta 0:00:03	loss 0.0406	
2025-07-11 14:21:15,210 - INFO - Train: [47/200][2/2]	eta 0:00:03	loss 0.0045	
2025-07-11 14:21:15,220 - INFO - Train: [48/200][1/2]	eta 0:00:03	loss 0.0377	
2025-07-11 14:21:15,227 - INFO - Train: [48/200][2/2]	eta 0:00:03	loss 0.0318	
2025-07-11 14:21:15,238 - INFO - Train: [49/200][1/2]	eta 0:00:03	loss 0.0363	
2025-07-11 14:21:15,245 - INFO - Train: [49/200][2/2]	eta 0:00:03	loss 0.0193	
2025-07-11 14:21:15,256 - INFO - Train: [50/200][1/2]	eta 0:00:03	loss 0.0336	
2025-07-11 14:21:15,263 - INFO - Train: [50/200][2/2]	eta 0:00:03	loss 0.0990	
