2025-07-11 14:25:47,747 - INFO - Train: [1/200][1/2]	eta 0:02:07	loss 0.1084	
2025-07-11 14:25:47,762 - INFO - Train: [1/200][2/2]	eta 0:01:06	loss 0.0033	
2025-07-11 14:25:47,796 - INFO - Train: [2/200][1/2]	eta 0:00:48	loss 0.1556	
2025-07-11 14:25:47,809 - INFO - Train: [2/200][2/2]	eta 0:00:37	loss 0.0185	
2025-07-11 14:25:47,829 - INFO - Train: [3/200][1/2]	eta 0:00:31	loss 0.0411	
2025-07-11 14:25:47,843 - INFO - Train: [3/200][2/2]	eta 0:00:27	loss 0.0633	
2025-07-11 14:25:47,863 - INFO - Train: [4/200][1/2]	eta 0:00:24	loss 0.0991	
2025-07-11 14:25:47,876 - INFO - Train: [4/200][2/2]	eta 0:00:22	loss 0.0044	
2025-07-11 14:25:47,894 - INFO - Train: [5/200][1/2]	eta 0:00:20	loss 0.0813	
2025-07-11 14:25:47,907 - INFO - Train: [5/200][2/2]	eta 0:00:18	loss 0.0876	
2025-07-11 14:25:47,927 - INFO - Train: [6/200][1/2]	eta 0:00:17	loss 0.0646	
2025-07-11 14:25:47,941 - INFO - Train: [6/200][2/2]	eta 0:00:16	loss 0.0847	
2025-07-11 14:25:47,973 - INFO - Train: [7/200][1/2]	eta 0:00:16	loss 0.0646	
2025-07-11 14:25:47,988 - INFO - Train: [7/200][2/2]	eta 0:00:15	loss 0.0236	
2025-07-11 14:25:48,010 - INFO - Train: [8/200][1/2]	eta 0:00:14	loss 0.0647	
2025-07-11 14:25:48,028 - INFO - Train: [8/200][2/2]	eta 0:00:14	loss 0.0075	
2025-07-11 14:25:48,052 - INFO - Train: [9/200][1/2]	eta 0:00:14	loss 0.0577	
2025-07-11 14:25:48,071 - INFO - Train: [9/200][2/2]	eta 0:00:13	loss 0.0054	
2025-07-11 14:25:48,098 - INFO - Train: [10/200][1/2]	eta 0:00:13	loss 0.0555	
2025-07-11 14:25:48,118 - INFO - Train: [10/200][2/2]	eta 0:00:13	loss 0.0801	
2025-07-11 14:25:48,148 - INFO - Train: [11/200][1/2]	eta 0:00:13	loss 0.0552	
2025-07-11 14:25:48,169 - INFO - Train: [11/200][2/2]	eta 0:00:12	loss 0.0777	
2025-07-11 14:25:48,200 - INFO - Train: [12/200][1/2]	eta 0:00:12	loss 0.0480	
2025-07-11 14:25:48,223 - INFO - Train: [12/200][2/2]	eta 0:00:12	loss 0.0559	
2025-07-11 14:25:48,271 - INFO - Train: [13/200][1/2]	eta 0:00:12	loss 0.0647	
2025-07-11 14:25:48,291 - INFO - Train: [13/200][2/2]	eta 0:00:12	loss 0.0466	
2025-07-11 14:25:48,333 - INFO - Train: [14/200][1/2]	eta 0:00:12	loss 0.0671	
2025-07-11 14:25:48,352 - INFO - Train: [14/200][2/2]	eta 0:00:12	loss 0.0153	
2025-07-11 14:25:48,381 - INFO - Train: [15/200][1/2]	eta 0:00:12	loss 0.0530	
2025-07-11 14:25:48,403 - INFO - Train: [15/200][2/2]	eta 0:00:12	loss 0.0052	
2025-07-11 14:25:48,434 - INFO - Train: [16/200][1/2]	eta 0:00:11	loss 0.0482	
2025-07-11 14:25:48,456 - INFO - Train: [16/200][2/2]	eta 0:00:11	loss 0.3007	
2025-07-11 14:25:48,488 - INFO - Train: [17/200][1/2]	eta 0:00:11	loss 0.0556	
2025-07-11 14:25:48,511 - INFO - Train: [17/200][2/2]	eta 0:00:11	loss 0.0866	
2025-07-11 14:25:48,543 - INFO - Train: [18/200][1/2]	eta 0:00:11	loss 0.0510	
2025-07-11 14:25:48,566 - INFO - Train: [18/200][2/2]	eta 0:00:11	loss 0.1271	
2025-07-11 14:25:48,594 - INFO - Train: [19/200][1/2]	eta 0:00:11	loss 0.0470	
2025-07-11 14:25:48,613 - INFO - Train: [19/200][2/2]	eta 0:00:11	loss 0.0260	
2025-07-11 14:25:48,641 - INFO - Train: [20/200][1/2]	eta 0:00:11	loss 0.0480	
2025-07-11 14:25:48,660 - INFO - Train: [20/200][2/2]	eta 0:00:11	loss 0.0012	
2025-07-11 14:25:48,689 - INFO - Train: [21/200][1/2]	eta 0:00:11	loss 0.0507	
2025-07-11 14:25:48,708 - INFO - Train: [21/200][2/2]	eta 0:00:10	loss 0.0815	
2025-07-11 14:25:48,747 - INFO - Train: [22/200][1/2]	eta 0:00:10	loss 0.0429	
2025-07-11 14:25:48,770 - INFO - Train: [22/200][2/2]	eta 0:00:10	loss 0.0837	
2025-07-11 14:25:48,804 - INFO - Train: [23/200][1/2]	eta 0:00:10	loss 0.0426	
2025-07-11 14:25:48,821 - INFO - Train: [23/200][2/2]	eta 0:00:10	loss 0.1072	
2025-07-11 14:25:48,848 - INFO - Train: [24/200][1/2]	eta 0:00:10	loss 0.0536	
2025-07-11 14:25:48,868 - INFO - Train: [24/200][2/2]	eta 0:00:10	loss 0.0064	
2025-07-11 14:25:48,897 - INFO - Train: [25/200][1/2]	eta 0:00:10	loss 0.0535	
2025-07-11 14:25:48,917 - INFO - Train: [25/200][2/2]	eta 0:00:10	loss 0.0914	
2025-07-11 14:25:48,947 - INFO - Train: [26/200][1/2]	eta 0:00:10	loss 0.0607	
2025-07-11 14:25:48,970 - INFO - Train: [26/200][2/2]	eta 0:00:10	loss 0.0162	
2025-07-11 14:25:49,011 - INFO - Train: [27/200][1/2]	eta 0:00:10	loss 0.0532	
2025-07-11 14:25:49,036 - INFO - Train: [27/200][2/2]	eta 0:00:10	loss 0.0218	
2025-07-11 14:25:49,076 - INFO - Train: [28/200][1/2]	eta 0:00:10	loss 0.0549	
2025-07-11 14:25:49,104 - INFO - Train: [28/200][2/2]	eta 0:00:10	loss 0.1056	
2025-07-11 14:25:49,138 - INFO - Train: [29/200][1/2]	eta 0:00:10	loss 0.0539	
2025-07-11 14:25:49,161 - INFO - Train: [29/200][2/2]	eta 0:00:10	loss 0.1957	
2025-07-11 14:25:49,196 - INFO - Train: [30/200][1/2]	eta 0:00:10	loss 0.0699	
2025-07-11 14:25:49,220 - INFO - Train: [30/200][2/2]	eta 0:00:10	loss 0.0386	
2025-07-11 14:25:49,253 - INFO - Train: [31/200][1/2]	eta 0:00:10	loss 0.0607	
2025-07-11 14:25:49,274 - INFO - Train: [31/200][2/2]	eta 0:00:10	loss 0.0067	
2025-07-11 14:25:49,310 - INFO - Train: [32/200][1/2]	eta 0:00:10	loss 0.0581	
2025-07-11 14:25:49,334 - INFO - Train: [32/200][2/2]	eta 0:00:10	loss 0.0622	
2025-07-11 14:25:49,379 - INFO - Train: [33/200][1/2]	eta 0:00:10	loss 0.0448	
2025-07-11 14:25:49,404 - INFO - Train: [33/200][2/2]	eta 0:00:10	loss 0.1070	
2025-07-11 14:25:49,445 - INFO - Train: [34/200][1/2]	eta 0:00:10	loss 0.0617	
2025-07-11 14:25:49,471 - INFO - Train: [34/200][2/2]	eta 0:00:09	loss 0.0243	
2025-07-11 14:25:49,509 - INFO - Train: [35/200][1/2]	eta 0:00:09	loss 0.0645	
