Day,Actual,Predicted
1,1406.692,1770.7072
2,2327.51,1778.1451
3,1913.4958,1785.772
4,1939.994,1786.5742
5,1604.0,1791.1724
6,1689.862,1804.119
7,2080.272,1823.086
8,1633.2699,1844.3809
9,1788.702,1842.3334
10,2102.948,1843.9429
11,1975.9879,1842.2495
12,1589.2781,1839.0872
13,2182.5999,1836.9667
14,1781.792,1838.9283
15,1564.068,1839.7627
16,2766.554,1842.2478
17,3317.82,1843.7156
18,3154.194,1845.8691
19,1699.8661,1842.7197
20,1738.028,1844.9994
21,1739.434,1848.4397
22,1237.3561,1850.2188
23,1910.536,1850.5657
24,2200.77,1850.3651
25,2843.6638,1847.997
26,1674.472,1844.5018
27,1425.03,1843.0797
28,2721.734,1845.6066
29,1573.698,1848.6504
30,2059.0378,1850.9858
31,3312.852,1851.4319
32,1827.752,1849.6163
33,1603.2999,1804.8732
34,1868.39,1756.8707
35,2460.924,1702.2839
36,1649.088,1635.8672
37,2048.396,1564.8088
38,3131.536,1503.4441
39,2182.866,1430.7515
40,1706.638,1428.555
41,1943.822,1429.127
42,2639.39,1433.9277
43,1968.6599,1441.9209
44,1690.0221,1444.9739
45,2335.3298,1440.4431
46,1586.032,1432.3076
47,1318.994,1427.915
48,793.506,1426.7516
49,826.45,1421.9778
50,737.268,1412.5942
51,1880.736,1408.0886
52,1316.184,1408.4813
53,2238.478,1406.4644
54,2733.656,1405.007
55,1783.144,1411.5559
56,1169.844,1417.4817
57,1156.852,1423.6481
58,2028.9178,1429.241
59,1630.75,1430.2837
60,2472.554,1426.4972
61,1477.442,1456.8209
62,1848.9519,1485.5187
63,1842.1301,1533.5189
64,1441.8119,1584.6061
65,1783.474,1650.2172
66,1696.4661,1710.7035
67,2357.166,1766.3506
68,1685.556,1757.6764
69,1836.21,1754.1504
70,2405.904,1755.3584
71,1887.26,1756.0931
72,1445.52,1756.5896
73,2149.028,1755.4028
74,1942.062,1757.3258
75,1338.042,1754.8219
76,1931.9099,1752.8732
77,1450.6799,1751.0422
78,1191.532,1745.2977
79,1463.906,1744.5491
80,1930.0221,1745.2032
81,1689.1699,1748.5264
82,1296.4501,1746.0302
83,1661.712,1746.8766
84,1838.774,1747.6255
85,1211.004,1750.1685
86,1713.926,1752.0844
87,2260.976,1753.653
88,2216.65,1750.473
89,1477.452,1750.1979
90,1823.482,1747.9556
