Day,Actual,Predicted
1,1406.692,1604.3608
2,2327.51,1624.6927
3,1913.4958,1672.8071
4,1939.994,1635.259
5,1604.0,1652.7075
6,1689.862,1697.1392
7,2080.272,1729.1096
8,1633.2699,1739.0298
9,1788.702,1746.3069
10,2102.948,1718.698
11,1975.9879,1724.5765
12,1589.2781,1701.0612
13,2182.5999,1699.9968
14,1781.792,1717.7795
15,1564.068,1715.3623
16,2766.554,1735.4412
17,3317.82,1776.519
18,3154.194,1810.7781
19,1699.8661,1839.6278
20,1738.028,1850.547
21,1739.434,1860.6676
22,1237.3561,1886.0035
23,1910.536,1904.2727
24,2200.77,1892.0988
25,2843.6638,1842.2085
26,1674.472,1787.4664
27,1425.03,1776.71
28,2721.734,1766.4547
29,1573.698,1800.1013
30,2059.0378,1827.648
31,3312.852,1834.9362
32,1827.752,1852.3733
33,1603.2999,1731.6017
34,1868.39,1661.1818
35,2460.924,1612.263
36,1649.088,1539.1415
37,2048.396,1484.5975
38,3131.536,1444.6815
39,2182.866,1383.9456
40,1706.638,1392.6694
41,1943.822,1404.6213
42,2639.39,1417.5919
43,1968.6599,1441.3821
44,1690.0221,1457.5349
45,2335.3298,1454.5035
46,1586.032,1429.0452
47,1318.994,1417.7107
48,793.506,1427.2429
49,826.45,1408.3383
50,737.268,1330.3846
51,1880.736,1287.0072
52,1316.184,1286.8595
53,2238.478,1250.1755
54,2733.656,1267.4976
55,1783.144,1300.2103
56,1169.844,1340.558
57,1156.852,1365.3456
58,2028.9178,1409.4014
59,1630.75,1435.7783
60,2472.554,1449.0966
61,1477.442,1434.341
62,1848.9519,1402.9274
63,1842.1301,1419.9613
64,1441.8119,1484.1443
65,1783.474,1560.1364
66,1696.4661,1616.8737
67,2357.166,1681.9075
68,1685.556,1664.2748
69,1836.21,1662.4786
70,2405.904,1665.1442
71,1887.26,1676.8752
72,1445.52,1695.8853
73,2149.028,1690.0419
74,1942.062,1715.3894
75,1338.042,1699.0138
76,1931.9099,1695.3041
77,1450.6799,1703.4277
78,1191.532,1664.6259
79,1463.906,1641.3081
80,1930.0221,1646.8666
81,1689.1699,1629.9688
82,1296.4501,1614.9243
83,1661.712,1611.8842
84,1838.774,1582.1418
85,1211.004,1593.5288
86,1713.926,1600.537
87,2260.976,1616.5664
88,2216.65,1623.6772
89,1477.452,1627.0078
90,1823.482,1634.3949
