Day,Actual,Predicted
1,1406.6919,2162.858
2,2327.51,2026.1769
3,1913.496,2311.7754
4,1939.994,2244.1372
5,1603.9999,2155.259
6,1689.8619,2157.6626
7,2080.272,2211.4202
8,1633.2699,2283.854
9,1788.7019,2208.3743
10,2102.948,2226.3972
11,1975.988,2328.0994
12,1589.278,2255.9246
13,2182.5999,2220.167
14,1781.792,2379.985
15,1564.068,2261.7012
16,2766.554,2222.5527
17,3317.8198,2485.0425
18,3154.1938,2554.9966
19,1699.8658,2517.9465
20,1738.028,2259.2454
21,1739.434,2295.662
22,1237.356,2273.9016
23,1910.5359,2154.8179
24,2200.77,2340.5613
25,2843.6638,2365.3284
26,1674.4719,2489.9116
27,1425.0299,2283.0796
28,2721.7341,2197.8691
29,1573.698,2509.7986
30,2059.0378,2262.9946
31,3312.852,2387.4941
32,1827.752,2599.1174
33,1603.3,2124.265
34,1868.3899,2109.7258
35,2460.924,2215.272
36,1649.088,2332.3286
37,2048.396,2144.7656
38,3131.536,2212.8745
39,2182.866,2483.8777
40,1706.638,2300.6086
41,1943.822,2102.4375
42,2639.39,2194.3433
43,1968.6599,2309.8616
44,1690.022,2259.0256
45,2335.33,2125.7307
46,1586.0319,2349.1199
47,1318.994,2026.5599
48,793.50604,1953.7372
49,826.45,1757.0896
50,737.268,1785.3
51,1880.736,1719.8588
52,1316.184,2131.469
53,2238.478,1898.9448
54,2733.656,2179.0667
55,1783.1439,2328.74
56,1169.844,2145.7417
57,1156.852,1898.5604
58,2028.918,1865.6595
59,1630.75,2185.2268
60,2472.5542,2002.2119
61,1477.442,2346.6704
62,1848.952,2067.1755
63,1842.13,2227.2542
64,1441.8119,2187.0562
65,1783.474,2079.351
66,1696.4661,2199.9302
67,2357.166,2173.1123
68,1685.5559,2346.5957
69,1836.2098,2157.4368
70,2405.904,2198.067
71,1887.26,2330.2256
72,1445.5199,2226.0464
73,2149.0278,2099.7627
74,1942.0619,2341.5635
75,1338.042,2199.25
76,1931.91,2042.7267
77,1450.6799,2205.7908
78,1191.532,2119.4094
79,1463.9059,2009.9601
80,1930.022,2104.5342
81,1689.1699,2215.3813
82,1296.4501,2144.3933
83,1661.712,1989.7393
84,1838.7739,2138.2231
85,1211.0039,2176.5837
