Day,Actual,Predicted
1,1406.6919,1646.2504
2,2327.51,1601.3988
3,1913.496,1793.6534
4,1939.994,1857.2289
5,1603.9999,1839.5264
6,1689.8619,1787.555
7,2080.272,1778.8074
8,1633.2699,1855.8102
9,1788.7019,1814.7479
10,2102.948,1807.7372
11,1975.988,1884.8353
12,1589.278,1890.8134
13,2182.5999,1809.3364
14,1781.792,1901.8186
15,1564.068,1875.9078
16,2766.554,1821.4568
17,3317.8198,2043.0537
18,3154.1938,2251.8325
19,1699.8658,2416.7456
20,1738.028,2207.235
21,1739.434,2104.1953
22,1237.356,2016.0681
23,1910.5359,1834.4447
24,2200.77,1857.9137
25,2843.6638,1924.6891
26,1674.4719,2074.5173
27,1425.0299,1948.7842
28,2721.7341,1830.6722
29,1573.698,2020.4297
30,2059.0378,1889.4598
31,3312.852,1936.9023
32,1827.752,2259.0996
33,1603.3,2093.4941
34,1868.3899,1947.5819
35,2460.924,1909.5652
36,1649.088,1997.3575
37,2048.396,1893.9326
38,3131.536,1902.5107
39,2182.866,2179.8757
40,1706.638,2166.8555
41,1943.822,2029.6748
42,2639.39,1993.487
43,1968.6599,2108.0083
44,1690.022,2048.4263
45,2335.33,1953.2291
46,1586.0319,2045.0553
47,1318.994,1905.7058
48,793.50604,1754.1006
49,826.45,1536.6268
50,737.268,1386.2804
51,1880.736,1247.5413
52,1316.184,1381.6025
53,2238.478,1352.2689
54,2733.656,1528.5382
55,1783.1439,1741.1881
56,1169.844,1755.4374
57,1156.852,1648.454
58,2028.918,1552.8223
59,1630.75,1669.2137
60,2472.5542,1643.8447
61,1477.442,1840.9012
62,1848.952,1717.5607
63,1842.13,1750.2563
64,1441.8119,1764.7482
65,1783.474,1689.5209
66,1696.4661,1725.2218
67,2357.166,1731.8236
68,1685.5559,1902.2467
69,1836.2098,1829.1509
70,2405.904,1817.3861
71,1887.26,1946.0999
72,1445.5199,1913.6451
73,2149.0278,1826.3364
74,1942.0619,1921.9497
75,1338.042,1916.8688
76,1931.91,1770.0209
77,1450.6799,1806.2163
78,1191.532,1723.4353
79,1463.9059,1611.7084
80,1930.022,1593.0199
81,1689.1699,1684.8253
82,1296.4501,1666.8162
83,1661.712,1576.4691
84,1838.7739,1606.9214
85,1211.0039,1664.79
86,1713.9259,1560.5686
87,2260.976,1600.4972
88,2216.65,1747.5654
89,1477.452,1803.5098
90,1823.4819,1729.2025
