Day,Actual,Predicted
1,1406.6919,2167.3677
2,2327.51,1991.582
3,1913.496,2349.2483
4,1939.994,2248.747
5,1603.9999,2167.6775
6,1689.8619,2159.352
7,2080.272,2245.6675
8,1633.2699,2326.7542
9,1788.7019,2222.0222
10,2102.948,2260.9734
11,1975.988,2371.6248
12,1589.278,2277.7
13,2182.5999,2251.6577
14,1781.792,2459.8455
15,1564.068,2304.3743
16,2766.554,2247.7656
17,3317.8198,2588.5417
18,3154.1938,2713.3232
19,1699.8658,2659.8657
20,1738.028,2324.9143
21,1739.434,2377.5635
22,1237.356,2344.5852
23,1910.5359,2197.5579
24,2200.77,2429.3552
25,2843.6638,2456.691
26,1674.4719,2637.5593
27,1425.0299,2361.6565
28,2721.7341,2262.3206
29,1573.698,2656.5466
30,2059.0378,2342.9817
31,3312.852,2505.669
32,1827.752,2762.207
33,1603.3,2169.6396
34,1868.3899,2151.4424
35,2460.924,2269.8286
36,1649.088,2429.4792
37,2048.396,2187.5784
38,3131.536,2265.4756
39,2182.866,2591.6572
40,1706.638,2356.562
41,1943.822,2138.7139
42,2639.39,2246.6042
43,1968.6599,2398.38
44,1690.022,2319.4822
45,2335.33,2156.1091
46,1586.0319,2428.1926
47,1318.994,2029.7971
48,793.50604,1969.0969
49,826.45,1736.345
50,737.268,1772.7571
51,1880.736,1667.7047
52,1316.184,2128.2798
53,2238.478,1863.3793
54,2733.656,2191.8499
55,1783.1439,2396.2278
56,1169.844,2181.255
57,1156.852,1878.5767
58,2028.918,1845.618
59,1630.75,2219.672
60,2472.5542,1982.666
61,1477.442,2345.75
62,1848.952,2037.7083
63,1842.13,2246.199
64,1441.8119,2187.144
65,1783.474,2064.324
66,1696.4661,2216.0967
67,2357.166,2173.4805
68,1685.5559,2368.3137
69,1836.2098,2154.5671
70,2405.904,2224.0315
71,1887.26,2373.4219
72,1445.5199,2259.1301
73,2149.0278,2081.0977
74,1942.0619,2383.6924
75,1338.042,2191.4475
76,1931.91,2022.3042
77,1450.6799,2226.757
78,1191.532,2109.914
79,1463.9059,1995.0056
80,1930.022,2098.883
81,1689.1699,2223.8167
82,1296.4501,2155.3015
83,1661.712,1972.2804
84,1838.7739,2146.5173
85,1211.0039,2201.7
86,1713.9259,1984.8674
87,2260.976,2151.6814
88,2216.65,2314.876
89,1477.452,2306.1028
90,1823.4819,2088.7532
91,1641.14,2248.4485
92,1644.3339,2126.6206
93,1363.26,2218.2139
94,2191.232,2039.6602
95,1375.7161,2367.8994
96,1452.6339,1989.188
97,1440.0919,2072.1597
98,1534.6,2043.9739
99,1890.4719,2049.6687
100,1842.1139,2232.1982
101,2462.446,2220.8306
