Day,Actual,Predicted
1,1406.6919,2211.3813
2,2327.51,2108.7146
3,1913.496,2354.4714
4,1939.994,2307.4868
5,1603.9999,2229.2778
6,1689.8619,2259.3826
7,2080.272,2326.9565
8,1633.2699,2378.1763
9,1788.7019,2320.9546
10,2102.948,2337.378
11,1975.988,2416.461
12,1589.278,2350.9258
13,2182.5999,2359.8467
14,1781.792,2495.7842
15,1564.068,2387.4065
16,2766.554,2345.393
17,3317.8198,2572.244
18,3154.1938,2638.3657
19,1699.8658,2597.2073
20,1738.028,2397.9094
21,1739.434,2433.523
22,1237.356,2409.0093
23,1910.5359,2319.0579
24,2200.77,2476.4575
25,2843.6638,2484.0588
26,1674.4719,2601.8645
27,1425.0299,2434.6614
28,2721.7341,2361.3052
29,1573.698,2630.3823
30,2059.0378,2428.1892
31,3312.852,2539.6636
32,1827.752,2695.5618
33,1603.3,2278.2163
34,1868.3899,2285.553
35,2460.924,2374.0688
36,1649.088,2477.9517
37,2048.396,2304.7598
38,3131.536,2349.087
39,2182.866,2581.4058
40,1706.638,2423.4314
41,1943.822,2244.5593
42,2639.39,2330.546
43,1968.6599,2407.2307
44,1690.022,2396.5479
45,2335.33,2256.777
46,1586.0319,2458.1855
47,1318.994,2143.773
48,793.50604,2108.563
49,826.45,1943.8448
50,737.268,1964.0339
51,1880.736,1889.5671
52,1316.184,2215.6096
53,2238.478,2018.7516
54,2733.656,2267.603
55,1783.1439,2417.5867
56,1169.844,2250.6
57,1156.852,2025.6024
58,2028.918,2005.113
59,1630.75,2268.5208
60,2472.5542,2103.9705
61,1477.442,2379.5244
62,1848.952,2151.017
63,1842.13,2309.7612
64,1441.8119,2250.6484
65,1783.474,2180.6228
66,1696.4661,2275.286
67,2357.166,2256.2527
68,1685.5559,2395.1792
69,1836.2098,2244.852
70,2405.904,2280.3816
71,1887.26,2384.9094
72,1445.5199,2309.5354
73,2149.0278,2186.9497
74,1942.0619,2408.076
75,1338.042,2252.183
76,1931.91,2144.028
77,1450.6799,2271.1436
78,1191.532,2214.0203
79,1463.9059,2115.3005
80,1930.022,2192.318
81,1689.1699,2264.239
82,1296.4501,2210.7144
83,1661.712,2088.6045
84,1838.7739,2218.954
85,1211.0039,2242.1113
86,1713.9259,2108.3413
87,2260.976,2208.0583
88,2216.65,2314.316
89,1477.452,2314.603
90,1823.4819,2174.0603
91,1641.14,2285.3662
92,1644.3339,2190.2314
93,1363.26,2265.4602
94,2191.232,2127.574
95,1375.7161,2361.65
96,1452.6339,2090.2761
97,1440.0919,2154.7014
98,1534.6,2118.353
99,1890.4719,2121.3518
100,1842.1139,2262.2275
101,2462.446,2249.7996
102,2141.012,2372.8342
103,1599.924,2240.102
104,1501.538,2053.152
105,1216.062,2068.8755
106,1564.524,1939.2494
107,2042.8099,2084.9094
108,1512.266,2145.6638
109,1286.4679,2079.2832
110,1486.5099,1999.7874
111,1894.598,2054.9146
112,1496.198,2083.7673
113,1141.4601,2062.0005
114,1194.0481,1879.1392
115,2022.2839,1936.2164
116,1781.626,2141.285
117,1351.6279,2064.8328
118,1706.386,1914.5376
119,1664.6799,2065.8154
120,1834.7618,2023.1016
121,1512.802,2133.457
122,1393.9099,1863.804
123,1608.8779,1804.4548
124,1667.882,1830.3524
125,1731.474,1898.7095
126,1349.902,1897.4672
127,1012.648,1772.998
128,1857.156,1665.6593
129,1261.352,1998.332
130,1967.634,1700.9371
131,1517.1759,1921.9146
132,1625.956,1831.9136
133,1246.398,1868.775
134,1606.9839,1693.1798
135,1422.226,1866.407
136,2007.378,1845.4336
137,1543.7639,1959.914
138,1209.906,1745.8793
139,1617.344,1715.0759
140,1307.162,1855.5657
141,1575.1499,1746.0149
142,1074.806,1850.5481
143,1530.5979,1644.7833
144,1287.786,1837.5039
145,1354.096,1747.5796
146,1338.898,1735.39
147,1544.292,1688.1577
148,1179.736,1752.2773
149,1242.846,1640.1527
150,1659.106,1733.9576
151,956.89,1832.6256
152,1443.2599,1553.5676
153,1090.6381,1737.3986
154,1356.578,1565.9359
155,1035.66,1688.9045
156,1230.36,1543.9867
157,1475.45,1681.1957
158,1207.392,1694.9265
159,1178.776,1549.0702
160,1332.85,1604.006
161,1602.9958,1669.0635
162,1300.6499,1726.4982
163,1101.732,1644.4854
164,493.618,1533.2853
165,489.6,1258.2799
166,926.60803,1250.0881
167,1508.792,1442.2976
168,988.01605,1734.7236
169,1165.7,1465.6178
170,1086.8661,1588.7578
171,1107.1,1503.3484
172,855.142,1527.0012
173,1094.098,1404.491
174,1039.214,1555.3119
175,1534.874,1486.414
176,771.362,1715.8833
177,1277.322,1353.4875
178,1709.0519,1544.2468
179,1059.394,1712.0577
180,1010.134,1390.8296
181,1192.4459,1396.7716
182,1218.3419,1462.6514
183,1242.578,1563.5345
184,864.148,1523.0095
185,1238.568,1422.8049
186,1410.736,1459.4752
187,954.26,1523.4309
188,1110.136,1403.7325
189,1234.4,1436.9806
190,846.252,1534.6836
191,1192.646,1348.6351
192,993.968,1490.3522
193,513.478,1421.7961
194,496.746,1219.7014
195,911.43,1209.3208
196,718.074,1354.5714
197,599.554,1305.2284
198,731.808,1195.3557
199,966.41,1303.7356
200,1203.6439,1321.6106
201,662.486,1363.5988
202,813.76196,1222.4135
203,739.53204,1295.826
204,1030.0,1189.0323
205,561.73804,1381.9473
206,536.688,1141.2617
207,543.016,1128.1351
208,688.566,1116.2274
209,902.85,1147.5428
210,902.0,1219.4492
211,792.326,1281.2955
212,975.83,1188.4795
213,706.96594,1277.8395
214,489.724,1123.3473
215,500.298,1008.8867
216,508.892,1022.12646
217,518.652,1021.9274
218,532.672,1016.3151
219,539.296,1007.744
220,526.472,1004.66486
221,998.2341,998.95844
222,1069.358,1157.803
223,950.954,1170.5634
224,824.43604,1142.6493
225,806.42596,1080.3982
226,748.676,1056.8187
227,1514.0619,1040.8289
228,1217.7119,1317.5535
229,785.908,1131.5831
230,1080.598,1063.0809
231,880.742,1164.9337
232,775.722,1085.5774
233,1161.746,1041.0326
234,1548.7379,1195.5453
235,1066.708,1288.2474
236,1252.2539,1096.8334
237,943.61005,1213.7131
238,1136.546,1084.5867
239,749.466,1190.6407
240,1118.842,979.1261
241,1388.414,1164.9307
242,1668.3419,1295.3854
243,1265.522,1376.2953
244,980.536,1236.2705
245,1222.814,1099.463
246,1251.188,1267.5865
247,1024.388,1194.6876
248,1513.866,1174.5433
