2025-07-11 14:22:09,262 - INFO - Train: [1/200][1/2]	eta 0:03:01	loss 0.1873	
2025-07-11 14:22:09,273 - INFO - Train: [1/200][2/2]	eta 0:01:32	loss 3.0000	
2025-07-11 14:22:09,325 - INFO - Train: [2/200][1/2]	eta 0:01:08	loss 0.8248	
2025-07-11 14:22:09,333 - INFO - Train: [2/200][2/2]	eta 0:00:52	loss 0.1417	
2025-07-11 14:22:09,346 - INFO - Train: [3/200][1/2]	eta 0:00:42	loss 0.6961	
2025-07-11 14:22:09,356 - INFO - Train: [3/200][2/2]	eta 0:00:36	loss 0.1770	
2025-07-11 14:22:09,380 - INFO - Train: [4/200][1/2]	eta 0:00:32	loss 0.0747	
2025-07-11 14:22:09,391 - INFO - Train: [4/200][2/2]	eta 0:00:28	loss 0.1892	
2025-07-11 14:22:09,407 - INFO - Train: [5/200][1/2]	eta 0:00:26	loss 0.2598	
2025-07-11 14:22:09,418 - INFO - Train: [5/200][2/2]	eta 0:00:23	loss 0.1727	
2025-07-11 14:22:09,434 - INFO - Train: [6/200][1/2]	eta 0:00:22	loss 0.0741	
2025-07-11 14:22:09,446 - INFO - Train: [6/200][2/2]	eta 0:00:20	loss 0.0457	
2025-07-11 14:22:09,475 - INFO - Train: [7/200][1/2]	eta 0:00:19	loss 0.0685	
2025-07-11 14:22:09,486 - INFO - Train: [7/200][2/2]	eta 0:00:18	loss 0.3186	
2025-07-11 14:22:09,503 - INFO - Train: [8/200][1/2]	eta 0:00:17	loss 0.0853	
2025-07-11 14:22:09,515 - INFO - Train: [8/200][2/2]	eta 0:00:16	loss 0.1880	
2025-07-11 14:22:09,545 - INFO - Train: [9/200][1/2]	eta 0:00:16	loss 0.0420	
2025-07-11 14:22:09,556 - INFO - Train: [9/200][2/2]	eta 0:00:15	loss 0.0673	
2025-07-11 14:22:09,574 - INFO - Train: [10/200][1/2]	eta 0:00:15	loss 0.0848	
2025-07-11 14:22:09,586 - INFO - Train: [10/200][2/2]	eta 0:00:14	loss 0.0166	
2025-07-11 14:22:09,606 - INFO - Train: [11/200][1/2]	eta 0:00:14	loss 0.0935	
2025-07-11 14:22:09,620 - INFO - Train: [11/200][2/2]	eta 0:00:13	loss 0.0338	
2025-07-11 14:22:09,639 - INFO - Train: [12/200][1/2]	eta 0:00:13	loss 0.0600	
2025-07-11 14:22:09,653 - INFO - Train: [12/200][2/2]	eta 0:00:13	loss 0.0120	
2025-07-11 14:22:09,686 - INFO - Train: [13/200][1/2]	eta 0:00:13	loss 0.0476	
2025-07-11 14:22:09,698 - INFO - Train: [13/200][2/2]	eta 0:00:12	loss 0.0114	
2025-07-11 14:22:09,717 - INFO - Train: [14/200][1/2]	eta 0:00:12	loss 0.0540	
2025-07-11 14:22:09,730 - INFO - Train: [14/200][2/2]	eta 0:00:12	loss 0.0436	
2025-07-11 14:22:09,750 - INFO - Train: [15/200][1/2]	eta 0:00:12	loss 0.0666	
2025-07-11 14:22:09,763 - INFO - Train: [15/200][2/2]	eta 0:00:11	loss 0.0159	
2025-07-11 14:22:09,783 - INFO - Train: [16/200][1/2]	eta 0:00:11	loss 0.0632	
2025-07-11 14:22:09,797 - INFO - Train: [16/200][2/2]	eta 0:00:11	loss 0.0550	
2025-07-11 14:22:09,832 - INFO - Train: [17/200][1/2]	eta 0:00:11	loss 0.0467	
2025-07-11 14:22:09,844 - INFO - Train: [17/200][2/2]	eta 0:00:11	loss 0.0469	
2025-07-11 14:22:09,864 - INFO - Train: [18/200][1/2]	eta 0:00:11	loss 0.0529	
2025-07-11 14:22:09,877 - INFO - Train: [18/200][2/2]	eta 0:00:10	loss 0.0079	
2025-07-11 14:22:09,897 - INFO - Train: [19/200][1/2]	eta 0:00:10	loss 0.0584	
2025-07-11 14:22:09,910 - INFO - Train: [19/200][2/2]	eta 0:00:10	loss 0.0102	
2025-07-11 14:22:09,931 - INFO - Train: [20/200][1/2]	eta 0:00:10	loss 0.0549	
2025-07-11 14:22:09,945 - INFO - Train: [20/200][2/2]	eta 0:00:10	loss 0.0155	
2025-07-11 14:22:09,980 - INFO - Train: [21/200][1/2]	eta 0:00:10	loss 0.0389	
2025-07-11 14:22:09,992 - INFO - Train: [21/200][2/2]	eta 0:00:10	loss 0.0044	
2025-07-11 14:22:10,027 - INFO - Train: [22/200][1/2]	eta 0:00:10	loss 0.0491	
2025-07-11 14:22:10,039 - INFO - Train: [22/200][2/2]	eta 0:00:09	loss 0.0189	
2025-07-11 14:22:10,058 - INFO - Train: [23/200][1/2]	eta 0:00:09	loss 0.0452	
2025-07-11 14:22:10,071 - INFO - Train: [23/200][2/2]	eta 0:00:09	loss 0.0107	
2025-07-11 14:22:10,091 - INFO - Train: [24/200][1/2]	eta 0:00:09	loss 0.0483	
2025-07-11 14:22:10,105 - INFO - Train: [24/200][2/2]	eta 0:00:09	loss 0.0076	
2025-07-11 14:22:10,126 - INFO - Train: [25/200][1/2]	eta 0:00:09	loss 0.0533	
2025-07-11 14:22:10,140 - INFO - Train: [25/200][2/2]	eta 0:00:09	loss 0.0705	
2025-07-11 14:22:10,161 - INFO - Train: [26/200][1/2]	eta 0:00:09	loss 0.0542	
2025-07-11 14:22:10,175 - INFO - Train: [26/200][2/2]	eta 0:00:09	loss 0.0189	
2025-07-11 14:22:10,195 - INFO - Train: [27/200][1/2]	eta 0:00:09	loss 0.0470	
2025-07-11 14:22:10,209 - INFO - Train: [27/200][2/2]	eta 0:00:08	loss 0.0715	
2025-07-11 14:22:10,245 - INFO - Train: [28/200][1/2]	eta 0:00:09	loss 0.0432	
2025-07-11 14:22:10,258 - INFO - Train: [28/200][2/2]	eta 0:00:08	loss 0.0370	
2025-07-11 14:22:10,279 - INFO - Train: [29/200][1/2]	eta 0:00:08	loss 0.0446	
2025-07-11 14:22:10,293 - INFO - Train: [29/200][2/2]	eta 0:00:08	loss 0.0375	
2025-07-11 14:22:10,328 - INFO - Train: [30/200][1/2]	eta 0:00:08	loss 0.0461	
2025-07-11 14:22:10,340 - INFO - Train: [30/200][2/2]	eta 0:00:08	loss 0.0799	
2025-07-11 14:22:10,359 - INFO - Train: [31/200][1/2]	eta 0:00:08	loss 0.0555	
2025-07-11 14:22:10,372 - INFO - Train: [31/200][2/2]	eta 0:00:08	loss 0.0698	
2025-07-11 14:22:10,392 - INFO - Train: [32/200][1/2]	eta 0:00:08	loss 0.0535	
2025-07-11 14:22:10,405 - INFO - Train: [32/200][2/2]	eta 0:00:08	loss 0.0122	
2025-07-11 14:22:10,426 - INFO - Train: [33/200][1/2]	eta 0:00:08	loss 0.0553	
2025-07-11 14:22:10,440 - INFO - Train: [33/200][2/2]	eta 0:00:08	loss 0.0379	
2025-07-11 14:22:10,461 - INFO - Train: [34/200][1/2]	eta 0:00:08	loss 0.0498	
2025-07-11 14:22:10,475 - INFO - Train: [34/200][2/2]	eta 0:00:08	loss 0.0979	
2025-07-11 14:22:10,512 - INFO - Train: [35/200][1/2]	eta 0:00:08	loss 0.0483	
2025-07-11 14:22:10,525 - INFO - Train: [35/200][2/2]	eta 0:00:08	loss 0.0062	
2025-07-11 14:22:10,557 - INFO - Train: [36/200][1/2]	eta 0:00:08	loss 0.0480	
2025-07-11 14:22:10,570 - INFO - Train: [36/200][2/2]	eta 0:00:08	loss 0.0086	
2025-07-11 14:22:10,600 - INFO - Train: [37/200][1/2]	eta 0:00:08	loss 0.0444	
