Day,Actual,Predicted
1,1406.692,1662.27
2,2327.51,1711.8127
3,1913.4958,1759.1766
4,1939.994,1728.2032
5,1604.0,1703.3888
6,1689.862,1682.3745
7,2080.272,1744.0471
8,1633.2699,1758.2771
9,1788.702,1722.7106
10,2102.948,1747.9979
11,1975.9879,1787.7324
12,1589.2781,1742.9554
13,2182.5999,1710.6135
14,1781.792,1809.1505
15,1564.068,1767.1722
16,2766.554,1765.0737
17,3317.82,1870.2014
18,3154.194,1885.9799
19,1699.8661,1851.1068
20,1738.028,1748.2646
21,1739.434,1795.0275
22,1237.3561,1784.4415
23,1910.536,1737.2117
24,2200.77,1813.566
25,2843.6638,1818.9016
26,1674.472,1843.0131
27,1425.03,1752.9413
28,2721.734,1742.7195
29,1573.698,1856.0791
30,2059.0378,1756.0947
31,3312.852,1792.9097
32,1827.752,1883.1674
33,1603.2999,1655.508
34,1868.39,1569.8645
35,2460.924,1594.6426
36,1649.088,1609.5736
37,2048.396,1524.0074
38,3131.536,1511.4418
39,2182.866,1599.4984
40,1706.638,1491.8365
41,1943.822,1477.7897
42,2639.39,1483.827
43,1968.6599,1591.725
44,1690.0221,1572.482
45,2335.3298,1512.1989
46,1586.032,1569.0706
47,1318.994,1416.0988
48,793.506,1398.2834
49,826.45,1325.839
50,737.268,1335.9456
51,1880.736,1296.929
52,1316.184,1473.605
53,2238.478,1329.4971
54,2733.656,1484.9629
55,1783.144,1577.2776
56,1169.844,1481.6165
57,1156.852,1417.9895
58,2028.9178,1431.0283
59,1630.75,1586.0474
60,2472.554,1476.1841
61,1477.442,1532.8673
62,1848.9519,1574.6268
63,1842.1301,1627.7968
64,1441.8119,1650.3369
65,1783.474,1648.2919
66,1696.4661,1732.8829
67,2357.166,1717.214
68,1685.556,1728.7119
69,1836.21,1709.497
70,2405.904,1739.0847
71,1887.26,1740.0142
72,1445.52,1725.8917
73,2149.028,1688.4517
74,1942.062,1766.7748
75,1338.042,1723.5786
76,1931.9099,1674.5604
77,1450.6799,1759.4558
78,1191.532,1717.4856
79,1463.906,1678.9874
80,1930.0221,1681.6179
81,1689.1699,1674.4528
82,1296.4501,1718.5021
83,1661.712,1641.9366
84,1838.774,1683.7136
85,1211.004,1691.7714
86,1713.926,1665.3662
87,2260.976,1701.3582
88,2216.65,1728.7115
89,1477.452,1745.0618
90,1823.482,1636.8016
