Day,Actual,Predicted
1,1406.6919,1680.0684
2,2327.51,1628.5345
3,1913.496,1812.4789
4,1939.994,1880.6924
5,1603.9999,1830.7076
6,1689.8619,1784.0828
7,2080.272,1779.027
8,1633.2699,1839.1011
9,1788.7019,1808.345
10,2102.948,1815.6476
11,1975.988,1882.4161
12,1589.278,1863.7118
13,2182.5999,1794.4429
14,1781.792,1908.1208
15,1564.068,1881.4529
16,2766.554,1836.722
17,3317.8198,2071.247
18,3154.1938,2287.7195
19,1699.8658,2403.412
20,1738.028,2177.8838
21,1739.434,2072.8613
22,1237.356,1975.511
23,1910.5359,1801.8422
24,2200.77,1859.4985
25,2843.6638,1919.1348
26,1674.4719,2074.2988
27,1425.0299,1945.9773
28,2721.7341,1819.8451
29,1573.698,2009.6714
30,2059.0378,1879.0682
31,3312.852,1938.7671
32,1827.752,2255.3086
33,1603.3,2046.188
34,1868.3899,1898.9674
35,2460.924,1872.2755
36,1649.088,1952.3047
37,2048.396,1865.443
38,3131.536,1905.9751
39,2182.866,2214.0698
40,1706.638,2196.8347
41,1943.822,2047.9656
42,2639.39,2019.5756
43,1968.6599,2098.9824
44,1690.022,2048.9048
45,2335.33,1962.2911
46,1586.0319,2069.1943
47,1318.994,1918.781
48,793.50604,1770.893
49,826.45,1541.1586
50,737.268,1392.3364
51,1880.736,1259.5797
52,1316.184,1436.5038
53,2238.478,1395.9258
54,2733.656,1550.2772
55,1783.1439,1771.7144
56,1169.844,1769.7262
57,1156.852,1649.48
58,2028.918,1559.004
59,1630.75,1697.3962
60,2472.5542,1633.9006
61,1477.442,1870.3335
62,1848.952,1738.1595
63,1842.13,1771.4789
64,1441.8119,1771.2866
65,1783.474,1694.3441
66,1696.4661,1742.9375
67,2357.166,1739.0302
68,1685.5559,1900.7374
69,1836.2098,1828.2072
70,2405.904,1827.5238
71,1887.26,1937.8125
72,1445.5199,1911.2555
73,2149.0278,1814.7474
74,1942.0619,1935.7804
75,1338.042,1909.0459
76,1931.91,1764.1517
77,1450.6799,1793.8182
78,1191.532,1716.6289
79,1463.9059,1607.5514
80,1930.022,1601.3706
81,1689.1699,1708.713
82,1296.4501,1687.4314
83,1661.712,1592.3502
84,1838.7739,1628.81
85,1211.0039,1670.4146
86,1713.9259,1561.1978
87,2260.976,1609.2915
88,2216.65,1767.7177
89,1477.452,1813.8448
90,1823.4819,1727.7832
