Day,Actual,Predicted
1,1406.692,1971.2136
2,2327.51,1973.6011
3,1913.4958,1972.7383
4,1939.994,1964.0646
5,1604.0,1963.1766
6,1689.862,1966.3884
7,2080.272,1969.0732
8,1633.2699,1972.5956
9,1788.702,1971.3644
10,2102.948,1964.5875
11,1975.9879,1964.818
12,1589.2781,1964.9569
13,2182.5999,1964.7429
14,1781.792,1966.2855
15,1564.068,1963.3336
16,2766.554,1964.9828
17,3317.82,1968.5825
18,3154.194,1968.0853
19,1699.8661,1968.1464
20,1738.028,1969.4078
21,1739.434,1970.6765
22,1237.3561,1976.1594
23,1910.536,1977.8906
24,2200.77,1975.1276
25,2843.6638,1972.8695
26,1674.472,1967.2568
27,1425.03,1965.4459
28,2721.734,1966.1669
29,1573.698,1973.8344
30,2059.0378,1978.4413
31,3312.852,1978.2634
32,1827.752,1976.0571
33,1603.2999,1949.3608
34,1868.39,1927.7572
35,2460.924,1908.3455
36,1649.088,1878.9768
37,2048.396,1846.4763
38,3131.536,1798.5919
39,2182.866,1707.4576
40,1706.638,1712.6193
41,1943.822,1714.738
42,2639.39,1721.0748
43,1968.6599,1743.0527
44,1690.0221,1759.184
45,2335.3298,1754.7457
46,1586.032,1732.8563
47,1318.994,1726.4364
48,793.506,1732.6534
49,826.45,1717.3204
50,737.268,1661.2736
51,1880.736,1646.1947
52,1316.184,1649.2413
53,2238.478,1604.6459
54,2733.656,1636.8524
55,1783.144,1667.0006
56,1169.844,1692.7336
57,1156.852,1709.0719
58,2028.9178,1727.8647
59,1630.75,1732.6289
60,2472.554,1745.6007
61,1477.442,1758.8748
62,1848.9519,1776.253
63,1842.1301,1828.5087
64,1441.8119,1891.1619
65,1783.474,1924.8313
66,1696.4661,1948.6083
67,2357.166,1964.438
68,1685.556,1960.466
69,1836.21,1958.7316
70,2405.904,1957.5553
71,1887.26,1962.604
72,1445.52,1965.9366
73,2149.028,1966.656
74,1942.062,1966.7487
75,1338.042,1963.7307
76,1931.9099,1962.8279
77,1450.6799,1964.9427
78,1191.532,1956.0835
79,1463.906,1955.5863
80,1930.0221,1956.4496
81,1689.1699,1956.5111
82,1296.4501,1953.653
83,1661.712,1954.1692
84,1838.774,1950.6736
85,1211.004,1955.7568
86,1713.926,1957.892
87,2260.976,1958.0178
88,2216.65,1954.1381
89,1477.452,1953.221
90,1823.482,1952.5386
