2025-07-11 14:24:15,691 - INFO - Train: [1/200][1/2]	eta 0:02:32	loss 0.6426	
2025-07-11 14:24:15,702 - INFO - Train: [1/200][2/2]	eta 0:01:18	loss 0.0193	
2025-07-11 14:24:15,729 - INFO - Train: [2/200][1/2]	eta 0:00:55	loss 0.1153	
2025-07-11 14:24:15,739 - INFO - Train: [2/200][2/2]	eta 0:00:42	loss 0.3157	
2025-07-11 14:24:15,763 - INFO - Train: [3/200][1/2]	eta 0:00:36	loss 0.0916	
2025-07-11 14:24:15,775 - INFO - Train: [3/200][2/2]	eta 0:00:30	loss 0.0291	
2025-07-11 14:24:15,800 - INFO - Train: [4/200][1/2]	eta 0:00:27	loss 0.0836	
2025-07-11 14:24:15,812 - INFO - Train: [4/200][2/2]	eta 0:00:24	loss 0.1027	
2025-07-11 14:24:15,830 - INFO - Train: [5/200][1/2]	eta 0:00:22	loss 0.0937	
2025-07-11 14:24:15,844 - INFO - Train: [5/200][2/2]	eta 0:00:20	loss 0.0505	
2025-07-11 14:24:15,863 - INFO - Train: [6/200][1/2]	eta 0:00:19	loss 0.0927	
2025-07-11 14:24:15,878 - INFO - Train: [6/200][2/2]	eta 0:00:18	loss 0.0066	
2025-07-11 14:24:15,900 - INFO - Train: [7/200][1/2]	eta 0:00:17	loss 0.0769	
2025-07-11 14:24:15,917 - INFO - Train: [7/200][2/2]	eta 0:00:16	loss 0.1146	
2025-07-11 14:24:15,940 - INFO - Train: [8/200][1/2]	eta 0:00:16	loss 0.0676	
2025-07-11 14:24:15,958 - INFO - Train: [8/200][2/2]	eta 0:00:15	loss 0.1226	
2025-07-11 14:24:15,983 - INFO - Train: [9/200][1/2]	eta 0:00:15	loss 0.0572	
2025-07-11 14:24:16,003 - INFO - Train: [9/200][2/2]	eta 0:00:14	loss 0.0239	
2025-07-11 14:24:16,030 - INFO - Train: [10/200][1/2]	eta 0:00:14	loss 0.0614	
2025-07-11 14:24:16,050 - INFO - Train: [10/200][2/2]	eta 0:00:14	loss 0.1473	
2025-07-11 14:24:16,079 - INFO - Train: [11/200][1/2]	eta 0:00:13	loss 0.0547	
2025-07-11 14:24:16,101 - INFO - Train: [11/200][2/2]	eta 0:00:13	loss 0.1991	
2025-07-11 14:24:16,132 - INFO - Train: [12/200][1/2]	eta 0:00:13	loss 0.0633	
