Day,Actual,Predicted
1,1406.6919,2105.205
2,2327.51,1796.9419
3,1913.496,1998.5808
4,1939.994,1830.5762
5,1603.9999,1921.4639
6,1689.8619,1665.0189
7,2080.272,1825.5148
8,1633.2699,1990.3413
9,1788.7019,1783.4235
10,2102.948,1917.4504
11,1975.988,2026.4445
12,1589.278,1879.8588
13,2182.5999,1734.7231
14,1781.792,2112.008
15,1564.068,1991.2137
16,2766.554,1893.099
17,3317.8198,2315.1145
18,3154.1938,2354.4553
19,1699.8658,2219.3901
20,1738.028,1861.2168
21,1739.434,1973.2719
22,1237.356,1977.4647
23,1910.5359,1738.2671
24,2200.77,2035.161
25,2843.6638,2125.729
26,1674.4719,2216.5464
27,1425.0299,1911.207
28,2721.7341,1882.9224
29,1573.698,2284.9119
30,2059.0378,1910.7671
31,3312.852,2116.701
32,1827.752,2423.0647
33,1603.3,1839.8572
34,1868.3899,1987.0913
35,2460.924,2132.257
36,1649.088,2258.863
37,2048.396,1982.5819
38,3131.536,2235.0786
39,2182.866,2439.8264
40,1706.638,2071.4753
41,1943.822,2125.9548
42,2639.39,2175.8242
43,1968.6599,2277.0947
44,1690.022,1907.8787
45,2335.33,2148.432
46,1586.0319,2325.0967
47,1318.994,2073.474
48,793.50604,1955.6437
49,826.45,1676.0725
50,737.268,1544.5573
51,1880.736,1523.2638
52,1316.184,2112.5286
53,2238.478,1970.0375
54,2733.656,2057.9973
55,1783.1439,2166.511
56,1169.844,2054.582
57,1156.852,1940.8652
58,2028.918,1853.3364
59,1630.75,2179.8506
60,2472.5542,1976.0297
61,1477.442,2095.9673
62,1848.952,1903.456
63,1842.13,2106.6736
64,1441.8119,2123.5918
65,1783.474,1909.9757
66,1696.4661,2152.2268
67,2357.166,2071.16
68,1685.5559,2219.58
69,1836.2098,1917.9669
70,2405.904,2127.1934
71,1887.26,2274.906
72,1445.5199,1991.727
73,2149.0278,1933.317
74,1942.0619,2262.5886
75,1338.042,2131.2847
76,1931.91,1743.4513
