Day,Actual,Predicted
1,1406.692,1720.4485
2,2327.51,1583.7717
3,1913.4958,2075.9575
4,1939.994,1788.0679
5,1604.0,1749.9978
6,1689.862,1847.4653
7,2080.272,1936.8226
8,1633.2699,1966.1715
9,1788.702,1836.9141
10,2102.948,1883.7847
11,1975.9879,2028.2549
12,1589.2781,1831.0262
13,2182.5999,1888.4943
14,1781.792,2115.8926
15,1564.068,1853.0717
16,2766.554,1876.1831
17,3317.82,2204.053
18,3154.194,2204.7866
19,1699.8661,2130.786
20,1738.028,1837.4376
21,1739.434,2076.3335
22,1237.3561,1988.4175
23,1910.536,1864.4784
24,2200.77,2075.677
25,2843.6638,1942.2877
26,1674.472,2102.9482
27,1425.03,1787.3942
28,2721.734,1815.9135
29,1573.698,2276.8489
30,2059.0378,1795.6029
31,3312.852,2058.9639
32,1827.752,2289.209
33,1603.2999,1589.4998
34,1868.39,1681.7123
35,2460.924,1776.8826
36,1649.088,1896.3495
37,2048.396,1606.5521
38,3131.536,1700.1139
39,2182.866,1964.2275
40,1706.638,1557.9839
41,1943.822,1482.7616
42,2639.39,1669.4485
43,1968.6599,1888.7917
44,1690.0221,1728.5552
45,2335.3298,1592.4454
46,1586.032,1869.561
47,1318.994,1402.5015
48,793.506,1480.673
49,826.45,1333.3655
50,737.268,1356.0315
51,1880.736,1234.5336
52,1316.184,1523.9955
53,2238.478,1243.0969
54,2733.656,1564.0614
55,1783.144,1712.4937
56,1169.844,1565.1027
57,1156.852,1405.7705
58,2028.9178,1463.7598
59,1630.75,1747.5706
60,2472.554,1517.6805
61,1477.442,1564.6134
62,1848.9519,1276.9862
63,1842.1301,1573.9913
64,1441.8119,1571.2341
65,1783.474,1554.2556
66,1696.4661,1703.1918
67,2357.166,1645.1049
68,1685.556,1772.8569
69,1836.21,1522.1991
70,2405.904,1660.8794
71,1887.26,1820.956
72,1445.52,1712.9282
73,2149.028,1595.5309
74,1942.062,1878.0321
75,1338.042,1648.6912
76,1931.9099,1556.5547
77,1450.6799,1812.8292
78,1191.532,1608.0024
79,1463.906,1537.4781
80,1930.0221,1622.4928
81,1689.1699,1644.7278
82,1296.4501,1556.6167
83,1661.712,1452.4333
84,1838.774,1604.2917
85,1211.004,1630.4105
86,1713.926,1466.2979
87,2260.976,1649.5321
88,2216.65,1744.4011
89,1477.452,1653.5057
90,1823.482,1551.6415
