2025-07-13 18:40:05,312 - INFO - Train: [1/100][1/9]	eta 0:09:59	loss 0.0392	
2025-07-13 18:40:05,348 - INFO - Train: [1/100][2/9]	eta 0:05:15	loss 0.6871	
2025-07-13 18:40:05,387 - INFO - Train: [1/100][3/9]	eta 0:03:41	loss 0.1240	
2025-07-13 18:40:05,421 - INFO - Train: [1/100][4/9]	eta 0:02:53	loss 0.0667	
2025-07-13 18:40:05,452 - INFO - Train: [1/100][5/9]	eta 0:02:24	loss 0.2066	
2025-07-13 18:40:05,481 - INFO - Train: [1/100][6/9]	eta 0:02:04	loss 0.1865	
2025-07-13 18:40:05,517 - INFO - Train: [1/100][7/9]	eta 0:01:51	loss 0.0873	
2025-07-13 18:40:05,557 - INFO - Train: [1/100][8/9]	eta 0:01:41	loss 0.0267	
2025-07-13 18:40:05,599 - INFO - Train: [1/100][9/9]	eta 0:01:34	loss 0.0101	
2025-07-13 18:40:05,780 - INFO - Train: [2/100][1/9]	eta 0:01:41	loss 0.0683	
2025-07-13 18:40:05,815 - INFO - Train: [2/100][2/9]	eta 0:01:34	loss 0.1056	
2025-07-13 18:40:05,846 - INFO - Train: [2/100][3/9]	eta 0:01:28	loss 0.0856	
2025-07-13 18:40:05,887 - INFO - Train: [2/100][4/9]	eta 0:01:24	loss 0.0620	
2025-07-13 18:40:05,928 - INFO - Train: [2/100][5/9]	eta 0:01:21	loss 0.0405	
2025-07-13 18:40:05,964 - INFO - Train: [2/100][6/9]	eta 0:01:17	loss 0.0163	
2025-07-13 18:40:06,006 - INFO - Train: [2/100][7/9]	eta 0:01:15	loss 0.0138	
2025-07-13 18:40:06,040 - INFO - Train: [2/100][8/9]	eta 0:01:12	loss 0.0156	
2025-07-13 18:40:06,072 - INFO - Train: [2/100][9/9]	eta 0:01:09	loss 0.0419	
2025-07-13 18:40:06,217 - INFO - Train: [3/100][1/9]	eta 0:01:12	loss 0.0465	
2025-07-13 18:40:06,249 - INFO - Train: [3/100][2/9]	eta 0:01:10	loss 0.0420	
2025-07-13 18:40:06,281 - INFO - Train: [3/100][3/9]	eta 0:01:08	loss 0.0362	
2025-07-13 18:40:06,312 - INFO - Train: [3/100][4/9]	eta 0:01:06	loss 0.0176	
2025-07-13 18:40:06,343 - INFO - Train: [3/100][5/9]	eta 0:01:04	loss 0.0106	
2025-07-13 18:40:06,377 - INFO - Train: [3/100][6/9]	eta 0:01:03	loss 0.0089	
2025-07-13 18:40:06,407 - INFO - Train: [3/100][7/9]	eta 0:01:01	loss 0.0102	
2025-07-13 18:40:06,437 - INFO - Train: [3/100][8/9]	eta 0:01:00	loss 0.0217	
