Day,Actual,Predicted
1,1406.6919,2110.8103
2,2327.51,1832.4961
3,1913.496,1996.2994
4,1939.994,2072.998
5,1603.9999,2035.4672
6,1689.8619,1904.7041
7,2080.272,1896.5424
8,1633.2699,2023.9344
9,1788.7019,2000.1257
10,2102.948,1997.1263
11,1975.988,2120.1128
12,1589.278,2114.0762
13,2182.5999,1981.7266
14,1781.792,2054.775
15,1564.068,2081.771
16,2766.554,2047.8904
17,3317.8198,2279.5452
18,3154.1938,2417.2395
19,1699.8658,2404.3206
20,1738.028,2228.145
21,1739.434,2043.098
22,1237.356,2044.6853
23,1910.5359,1939.2476
24,2200.77,2046.9426
25,2843.6638,2257.217
26,1674.4719,2389.9092
27,1425.0299,2223.568
28,2721.7341,2035.1012
29,1573.698,2294.2554
30,2059.0378,2156.6934
31,3312.852,2141.5347
32,1827.752,2485.0928
33,1603.3,2521.8826
34,1868.3899,2365.0176
35,2460.924,2385.8083
36,1649.088,2477.8435
37,2048.396,2342.431
38,3131.536,2402.7878
39,2182.866,2653.25
40,1706.638,2562.5354
41,1943.822,2391.98
42,2639.39,2387.8342
43,1968.6599,2483.8616
44,1690.022,2364.9353
45,2335.33,2335.9639
46,1586.0319,2487.3533
47,1318.994,2311.8955
48,793.50604,2224.9697
49,826.45,2030.9385
50,737.268,1938.1078
51,1880.736,1940.3116
52,1316.184,2262.1597
53,2238.478,2292.7878
54,2733.656,2343.5854
55,1783.1439,2420.3196
56,1169.844,2386.8157
57,1156.852,2172.4534
58,2028.918,2090.6655
59,1630.75,2289.5386
60,2472.5542,2249.9607
61,1477.442,2338.1162
62,1848.952,2305.4978
63,1842.13,2290.4697
64,1441.8119,2320.2861
65,1783.474,2247.4966
66,1696.4661,2284.362
67,2357.166,2300.2356
68,1685.5559,2414.2039
69,1836.2098,2337.0945
70,2405.904,2317.3743
71,1887.26,2395.8528
72,1445.5199,2347.7058
73,2149.0278,2235.0635
74,1942.0619,2361.9746
75,1338.042,2367.4639
76,1931.91,2221.6787
77,1450.6799,2290.76
78,1191.532,2255.098
79,1463.9059,2148.6177
80,1930.022,2174.2964
81,1689.1699,2333.8499
82,1296.4501,2355.557
83,1661.712,2210.9475
84,1838.7739,2250.5613
85,1211.0039,2337.0183
86,1713.9259,2198.7693
87,2260.976,2220.7385
88,2216.65,2393.1494
89,1477.452,2388.2507
90,1823.4819,2279.385
