Day,Actual,Predicted
1,1406.692,1994.7451
2,2327.51,1427.0981
3,1913.4958,2140.9985
4,1939.994,1914.2549
5,1604.0,1889.3715
6,1689.862,1857.5444
7,2080.272,1964.1036
8,1633.2699,1987.2485
9,1788.702,1775.0559
10,2102.948,1888.464
11,1975.9879,2011.9559
12,1589.2781,1845.6049
13,2182.5999,1769.5345
14,1781.792,2035.5405
15,1564.068,1850.9713
16,2766.554,1884.6017
17,3317.82,2084.1094
18,3154.194,2027.2117
19,1699.8661,1999.8235
20,1738.028,1725.5887
21,1739.434,2001.0906
22,1237.3561,1963.4172
23,1910.536,1830.8776
24,2200.77,2069.763
25,2843.6638,2005.5715
26,1674.472,2046.9316
27,1425.03,1785.3474
28,2721.734,1894.786
29,1573.698,2124.5688
30,2059.0378,1776.7802
31,3312.852,2036.3566
32,1827.752,2088.9106
33,1603.2999,1547.8602
34,1868.39,1504.6467
35,2460.924,1788.6001
36,1649.088,1893.8625
37,2048.396,1513.0513
38,3131.536,1718.96
39,2182.866,1921.128
40,1706.638,1410.7086
41,1943.822,1363.0029
42,2639.39,1698.9636
43,1968.6599,1878.2833
44,1690.0221,1650.457
45,2335.3298,1584.3848
46,1586.032,1885.042
47,1318.994,1315.3276
48,793.506,1435.7003
49,826.45,1201.6771
50,737.268,1287.9924
51,1880.736,1031.3312
52,1316.184,1789.1458
53,2238.478,1315.3029
54,2733.656,1861.44
55,1783.144,1858.5201
56,1169.844,1696.1721
57,1156.852,1471.1748
58,2028.9178,1568.5631
59,1630.75,1966.1677
60,2472.554,1711.823
61,1477.442,1694.6998
62,1848.9519,1141.8926
63,1842.1301,1913.0591
64,1441.8119,1721.9227
65,1783.474,1650.3322
66,1696.4661,1963.6936
67,2357.166,1864.6519
68,1685.556,1969.4567
69,1836.21,1510.6189
70,2405.904,1879.8372
71,1887.26,1956.6245
72,1445.52,1728.8247
73,2149.028,1693.7225
74,1942.062,2021.0049
75,1338.042,1741.4436
76,1931.9099,1543.1902
77,1450.6799,2031.787
78,1191.532,1688.2593
79,1463.906,1632.4044
80,1930.0221,1869.0663
81,1689.1699,1918.674
82,1296.4501,1669.8744
83,1661.712,1519.7632
84,1838.774,1944.9427
85,1211.004,1925.0577
86,1713.926,1528.658
87,2260.976,1990.1329
88,2216.65,2016.4988
89,1477.452,1775.1471
90,1823.482,1551.902
91,1641.14,1923.514
92,1644.334,1575.7568
93,1363.26,1648.1967
94,2191.232,1571.0092
95,1375.716,2012.2552
96,1452.6339,1395.0002
97,1440.092,1567.3789
98,1534.6,1699.137
99,1890.472,1718.4982
100,1842.1139,1843.386
101,2462.446,1787.7611
102,2141.012,1964.8743
103,1599.924,1754.8163
104,1501.538,1517.1163
105,1216.062,1734.3774
106,1564.524,1513.1992
107,2042.8099,1780.6823
108,1512.266,1857.893
109,1286.468,1781.6444
110,1486.5099,1555.3593
111,1894.5979,1803.01
112,1496.198,1853.6786
113,1141.46,1825.9119
114,1194.048,1520.8644
115,2022.284,1739.8727
116,1781.626,2002.2733
117,1351.628,1771.5771
118,1706.386,1524.1471
119,1664.6799,1844.8071
120,1834.7621,1696.0082
121,1512.802,1877.3658
122,1393.91,1752.6111
123,1608.878,1711.2703
124,1667.882,1697.1337
