2025-07-11 14:20:17,235 - INFO - Train: [1/200][1/2]	eta 0:02:30	loss 0.5843	
2025-07-11 14:20:17,245 - INFO - Train: [1/200][2/2]	eta 0:01:17	loss 5.0599	
2025-07-11 14:20:17,291 - INFO - Train: [2/200][1/2]	eta 0:00:57	loss 2.6999	
2025-07-11 14:20:17,298 - INFO - Train: [2/200][2/2]	eta 0:00:43	loss 0.5978	
2025-07-11 14:20:17,317 - INFO - Train: [3/200][1/2]	eta 0:00:36	loss 0.0465	
2025-07-11 14:20:17,325 - INFO - Train: [3/200][2/2]	eta 0:00:30	loss 0.5872	
2025-07-11 14:20:17,335 - INFO - Train: [4/200][1/2]	eta 0:00:26	loss 0.4639	
2025-07-11 14:20:17,344 - INFO - Train: [4/200][2/2]	eta 0:00:23	loss 0.4207	
2025-07-11 14:20:17,356 - INFO - Train: [5/200][1/2]	eta 0:00:21	loss 0.2681	
2025-07-11 14:20:17,366 - INFO - Train: [5/200][2/2]	eta 0:00:19	loss 0.3549	
2025-07-11 14:20:17,379 - INFO - Train: [6/200][1/2]	eta 0:00:18	loss 0.0510	
2025-07-11 14:20:17,389 - INFO - Train: [6/200][2/2]	eta 0:00:17	loss 0.1646	
2025-07-11 14:20:17,402 - INFO - Train: [7/200][1/2]	eta 0:00:16	loss 0.0798	
2025-07-11 14:20:17,412 - INFO - Train: [7/200][2/2]	eta 0:00:15	loss 0.2887	
2025-07-11 14:20:17,427 - INFO - Train: [8/200][1/2]	eta 0:00:14	loss 0.1162	
2025-07-11 14:20:17,438 - INFO - Train: [8/200][2/2]	eta 0:00:13	loss 0.3258	
2025-07-11 14:20:17,453 - INFO - Train: [9/200][1/2]	eta 0:00:13	loss 0.0673	
2025-07-11 14:20:17,464 - INFO - Train: [9/200][2/2]	eta 0:00:12	loss 0.1283	
2025-07-11 14:20:17,481 - INFO - Train: [10/200][1/2]	eta 0:00:12	loss 0.0438	
2025-07-11 14:20:17,492 - INFO - Train: [10/200][2/2]	eta 0:00:12	loss 0.0564	
2025-07-11 14:20:17,507 - INFO - Train: [11/200][1/2]	eta 0:00:11	loss 0.0445	
2025-07-11 14:20:17,517 - INFO - Train: [11/200][2/2]	eta 0:00:11	loss 0.0419	
2025-07-11 14:20:17,533 - INFO - Train: [12/200][1/2]	eta 0:00:11	loss 0.0775	
