Day,Actual,Predicted
1,1406.6919,2160.1548
2,2327.51,1928.6028
3,1913.496,2242.8228
4,1939.994,2213.3862
5,1603.9999,2053.3518
6,1689.8619,2106.3625
7,2080.272,2186.0137
8,1633.2699,2236.2466
9,1788.7019,2174.7341
10,2102.948,2199.3044
11,1975.988,2291.3218
12,1589.278,2198.602
13,2182.5999,2205.255
14,1781.792,2381.027
15,1564.068,2248.0828
16,2766.554,2204.5862
17,3317.8198,2492.8826
18,3154.1938,2566.7783
19,1699.8658,2502.2087
20,1738.028,2257.94
21,1739.434,2299.4448
22,1237.356,2258.7258
23,1910.5359,2136.805
24,2200.77,2344.095
25,2843.6638,2344.9683
26,1674.4719,2488.1162
27,1425.0299,2279.6685
28,2721.7341,2176.8174
29,1573.698,2509.785
30,2059.0378,2255.4683
31,3312.852,2394.106
32,1827.752,2599.7666
33,1603.3,2142.2026
34,1868.3899,2156.3645
35,2460.924,2263.7925
36,1649.088,2354.436
37,2048.396,2180.8079
38,3131.536,2246.5444
39,2182.866,2517.5303
40,1706.638,2350.074
41,1943.822,2121.067
42,2639.39,2235.4272
43,1968.6599,2275.932
44,1690.022,2309.7834
45,2335.33,2157.3848
46,1586.0319,2389.8018
47,1318.994,2011.9421
48,793.50604,1952.2874
49,826.45,1738.5997
50,737.268,1769.8456
51,1880.736,1667.9559
52,1316.184,2130.3083
53,2238.478,1856.5981
54,2733.656,2130.3513
55,1783.1439,2348.726
56,1169.844,2171.1624
57,1156.852,1893.3508
58,2028.918,1856.6405
59,1630.75,2192.0989
60,2472.5542,1937.2839
61,1477.442,2330.5276
62,1848.952,2021.6846
63,1842.13,2226.718
64,1441.8119,2147.5127
65,1783.474,2051.007
66,1696.4661,2193.5315
67,2357.166,2162.9666
68,1685.5559,2329.6228
69,1836.2098,2146.038
70,2405.904,2191.4163
71,1887.26,2299.2817
72,1445.5199,2220.706
73,2149.0278,2073.0056
74,1942.0619,2355.6968
75,1338.042,2144.79
76,1931.91,2012.7183
77,1450.6799,2151.6204
78,1191.532,2112.098
79,1463.9059,1979.4326
80,1930.022,2078.5356
81,1689.1699,2194.1514
82,1296.4501,2109.3403
83,1661.712,1949.1288
84,1838.7739,2116.6104
85,1211.0039,2134.64
86,1713.9259,1957.9354
87,2260.976,2087.204
88,2216.65,2237.5034
89,1477.452,2213.1067
90,1823.4819,2053.0376
