Day,Actual,Predicted
1,1406.6919,1921.3622
2,2327.51,1559.464
3,1913.496,1746.7096
4,1939.994,1729.4827
5,1603.9999,1658.9156
6,1689.8619,1532.2812
7,2080.272,1684.1711
8,1633.2699,1836.3059
9,1788.7019,1625.6263
10,2102.948,1699.8429
11,1975.988,1817.5314
12,1589.278,1658.144
13,2182.5999,1460.8496
14,1781.792,1800.4816
15,1564.068,1745.0809
16,2766.554,1655.5461
17,3317.8198,1921.993
18,3154.1938,1908.3439
19,1699.8658,1949.9562
20,1738.028,1495.8403
21,1739.434,1611.0411
22,1237.356,1644.2816
23,1910.5359,1425.2968
24,2200.77,1625.044
25,2843.6638,1734.6036
26,1674.4719,1690.6158
27,1425.0299,1453.2928
28,2721.7341,1469.5837
29,1573.698,1721.7573
30,2059.0378,1381.9232
31,3312.852,1599.416
32,1827.752,1922.1909
33,1603.3,1562.3516
34,1868.3899,1734.3016
35,2460.924,1861.5382
36,1649.088,1959.6533
37,2048.396,1660.4911
38,3131.536,1932.8516
39,2182.866,2248.7554
40,1706.638,1893.8503
41,1943.822,1850.917
42,2639.39,2007.5768
43,1968.6599,2101.3398
44,1690.022,1714.6025
45,2335.33,1972.1305
46,1586.0319,2172.928
47,1318.994,1775.8811
48,793.50604,1795.229
49,826.45,1558.2166
50,737.268,1428.7544
51,1880.736,1392.7661
52,1316.184,1867.3743
53,2238.478,1825.2072
54,2733.656,2031.3
55,1783.1439,2013.5511
56,1169.844,2089.9727
57,1156.852,1878.4884
58,2028.918,1785.3787
59,1630.75,2136.906
60,2472.5542,1994.0824
61,1477.442,1973.661
62,1848.952,1649.3448
63,1842.13,1871.2664
64,1441.8119,1926.0089
65,1783.474,1718.8843
66,1696.4661,1912.559
67,2357.166,1872.0359
68,1685.5559,2067.3738
69,1836.2098,1697.1375
70,2405.904,1901.6824
71,1887.26,2101.5083
72,1445.5199,1709.5122
73,2149.0278,1809.5653
74,1942.0619,1982.4116
75,1338.042,1946.9781
76,1931.91,1598.4326
77,1450.6799,1895.0217
78,1191.532,1688.3658
79,1463.9059,1656.0659
80,1930.022,1728.126
81,1689.1699,1914.6934
82,1296.4501,1845.875
83,1661.712,1584.6052
84,1838.7739,1789.9735
85,1211.0039,1894.8821
86,1713.9259,1591.4977
87,2260.976,1781.8732
88,2216.65,1986.5199
89,1477.452,2004.7312
90,1823.4819,1703.3486
