2025-07-11 14:23:56,590 - INFO - Train: [1/200][1/2]	eta 0:01:58	loss 0.1939	
2025-07-11 14:23:56,602 - INFO - Train: [1/200][2/2]	eta 0:01:01	loss 0.0856	
2025-07-11 14:23:56,629 - INFO - Train: [2/200][1/2]	eta 0:00:44	loss 0.0720	
2025-07-11 14:23:56,640 - INFO - Train: [2/200][2/2]	eta 0:00:34	loss 0.2400	
2025-07-11 14:23:56,665 - INFO - Train: [3/200][1/2]	eta 0:00:29	loss 0.0682	
2025-07-11 14:23:56,678 - INFO - Train: [3/200][2/2]	eta 0:00:25	loss 0.0392	
2025-07-11 14:23:56,696 - INFO - Train: [4/200][1/2]	eta 0:00:22	loss 0.0977	
2025-07-11 14:23:56,710 - INFO - Train: [4/200][2/2]	eta 0:00:20	loss 0.0516	
2025-07-11 14:23:56,730 - INFO - Train: [5/200][1/2]	eta 0:00:19	loss 0.0714	
2025-07-11 14:23:56,746 - INFO - Train: [5/200][2/2]	eta 0:00:17	loss 0.0069	
2025-07-11 14:23:56,778 - INFO - Train: [6/200][1/2]	eta 0:00:17	loss 0.0498	
2025-07-11 14:23:56,795 - INFO - Train: [6/200][2/2]	eta 0:00:16	loss 0.1560	
2025-07-11 14:23:56,820 - INFO - Train: [7/200][1/2]	eta 0:00:15	loss 0.0611	
2025-07-11 14:23:56,839 - INFO - Train: [7/200][2/2]	eta 0:00:15	loss 0.0279	
2025-07-11 14:23:56,866 - INFO - Train: [8/200][1/2]	eta 0:00:14	loss 0.0413	
2025-07-11 14:23:56,887 - INFO - Train: [8/200][2/2]	eta 0:00:14	loss 0.0860	
2025-07-11 14:23:56,917 - INFO - Train: [9/200][1/2]	eta 0:00:14	loss 0.0585	
2025-07-11 14:23:56,940 - INFO - Train: [9/200][2/2]	eta 0:00:13	loss 0.0403	
2025-07-11 14:23:56,972 - INFO - Train: [10/200][1/2]	eta 0:00:13	loss 0.0470	
2025-07-11 14:23:56,997 - INFO - Train: [10/200][2/2]	eta 0:00:13	loss 0.0142	
2025-07-11 14:23:57,033 - INFO - Train: [11/200][1/2]	eta 0:00:13	loss 0.0630	
2025-07-11 14:23:57,060 - INFO - Train: [11/200][2/2]	eta 0:00:13	loss 0.0969	
2025-07-11 14:23:57,098 - INFO - Train: [12/200][1/2]	eta 0:00:13	loss 0.0582	
2025-07-11 14:23:57,127 - INFO - Train: [12/200][2/2]	eta 0:00:13	loss 0.0041	
2025-07-11 14:23:57,168 - INFO - Train: [13/200][1/2]	eta 0:00:13	loss 0.0516	
2025-07-11 14:23:57,198 - INFO - Train: [13/200][2/2]	eta 0:00:13	loss 0.1151	
2025-07-11 14:23:57,238 - INFO - Train: [14/200][1/2]	eta 0:00:13	loss 0.0641	
2025-07-11 14:23:57,268 - INFO - Train: [14/200][2/2]	eta 0:00:12	loss 0.0413	
2025-07-11 14:23:57,309 - INFO - Train: [15/200][1/2]	eta 0:00:13	loss 0.0758	
2025-07-11 14:23:57,339 - INFO - Train: [15/200][2/2]	eta 0:00:12	loss 0.1412	
2025-07-11 14:23:57,380 - INFO - Train: [16/200][1/2]	eta 0:00:12	loss 0.0797	
2025-07-11 14:23:57,410 - INFO - Train: [16/200][2/2]	eta 0:00:12	loss 0.1903	
2025-07-11 14:23:57,451 - INFO - Train: [17/200][1/2]	eta 0:00:12	loss 0.0719	
2025-07-11 14:23:57,481 - INFO - Train: [17/200][2/2]	eta 0:00:12	loss 0.0175	
2025-07-11 14:23:57,537 - INFO - Train: [18/200][1/2]	eta 0:00:12	loss 0.0533	
2025-07-11 14:23:57,568 - INFO - Train: [18/200][2/2]	eta 0:00:12	loss 0.0847	
2025-07-11 14:23:57,606 - INFO - Train: [19/200][1/2]	eta 0:00:12	loss 0.0621	
2025-07-11 14:23:57,634 - INFO - Train: [19/200][2/2]	eta 0:00:12	loss 0.0057	
2025-07-11 14:23:57,673 - INFO - Train: [20/200][1/2]	eta 0:00:12	loss 0.0605	
2025-07-11 14:23:57,703 - INFO - Train: [20/200][2/2]	eta 0:00:12	loss 0.1239	
2025-07-11 14:23:57,745 - INFO - Train: [21/200][1/2]	eta 0:00:12	loss 0.0677	
2025-07-11 14:23:57,775 - INFO - Train: [21/200][2/2]	eta 0:00:12	loss 0.0104	
2025-07-11 14:23:57,816 - INFO - Train: [22/200][1/2]	eta 0:00:12	loss 0.0554	
2025-07-11 14:23:57,846 - INFO - Train: [22/200][2/2]	eta 0:00:12	loss 0.0777	
2025-07-11 14:23:57,887 - INFO - Train: [23/200][1/2]	eta 0:00:12	loss 0.0565	
2025-07-11 14:23:57,917 - INFO - Train: [23/200][2/2]	eta 0:00:12	loss 0.0091	
2025-07-11 14:23:57,957 - INFO - Train: [24/200][1/2]	eta 0:00:12	loss 0.0587	
2025-07-11 14:23:57,987 - INFO - Train: [24/200][2/2]	eta 0:00:12	loss 0.0558	
2025-07-11 14:23:58,028 - INFO - Train: [25/200][1/2]	eta 0:00:12	loss 0.0615	
2025-07-11 14:23:58,058 - INFO - Train: [25/200][2/2]	eta 0:00:12	loss 0.0524	
2025-07-11 14:23:58,099 - INFO - Train: [26/200][1/2]	eta 0:00:12	loss 0.0578	
