Day,Actual,Predicted
1,1406.692,1765.2087
2,2327.51,1723.4857
3,1913.4958,1881.1259
4,1939.994,1853.7124
5,1604.0,1806.5778
6,1689.862,1855.6893
7,2080.272,1895.7704
8,1633.2699,1912.4128
9,1788.702,1875.3201
10,2102.948,1890.1853
11,1975.9879,1922.3508
12,1589.2781,1892.4781
13,2182.5999,1858.4802
14,1781.792,1925.7878
15,1564.068,1900.1366
16,2766.554,1911.5702
17,3317.82,1960.8334
18,3154.194,1947.4656
19,1699.8661,1955.1517
20,1738.028,1914.2147
21,1739.434,1960.879
22,1237.3561,1943.615
23,1910.536,1918.7545
24,2200.77,1963.6786
25,2843.6638,1956.6969
26,1674.472,1958.8345
27,1425.03,1922.2277
28,2721.734,1928.9001
29,1573.698,1971.9149
30,2059.0378,1915.0503
31,3312.852,1962.7339
32,1827.752,1976.0964
33,1603.2999,1768.3281
34,1868.39,1666.415
35,2460.924,1711.0181
36,1649.088,1733.6582
37,2048.396,1554.9454
38,3131.536,1564.9467
39,2182.866,1658.1971
40,1706.638,1516.1936
41,1943.822,1456.3239
42,2639.39,1548.4348
43,1968.6599,1692.0021
44,1690.0221,1574.1539
45,2335.3298,1542.2168
46,1586.032,1667.1616
47,1318.994,1460.4413
48,793.506,1470.0458
49,826.45,1384.8148
50,737.268,1359.337
51,1880.736,1269.8455
52,1316.184,1492.7115
53,2238.478,1355.8735
54,2733.656,1577.0344
55,1783.144,1591.0685
56,1169.844,1592.2556
57,1156.852,1486.4056
58,2028.9178,1482.682
59,1630.75,1642.4463
60,2472.554,1605.479
61,1477.442,1641.124
62,1848.9519,1465.5641
63,1842.1301,1657.2103
64,1441.8119,1658.3447
65,1783.474,1635.8262
66,1696.4661,1775.6296
67,2357.166,1760.603
68,1685.556,1787.4426
69,1836.21,1641.5704
70,2405.904,1728.5961
71,1887.26,1778.6165
72,1445.52,1702.4855
73,2149.028,1711.7797
74,1942.062,1789.9712
75,1338.042,1734.0283
76,1931.9099,1650.5552
77,1450.6799,1799.9967
78,1191.532,1682.9243
79,1463.906,1644.437
80,1930.0221,1728.7286
81,1689.1699,1760.0701
82,1296.4501,1651.0056
83,1661.712,1643.293
84,1838.774,1744.2206
85,1211.004,1738.4865
86,1713.926,1593.7804
87,2260.976,1750.7511
88,2216.65,1777.8073
89,1477.452,1665.3192
90,1823.482,1640.6992
91,1641.14,1750.5779
92,1644.334,1726.0784
93,1363.26,1788.1696
94,2191.232,1770.3198
95,1375.716,1838.4938
96,1452.6339,1711.0717
97,1440.092,1732.6782
98,1534.6,1750.4033
99,1890.472,1759.9078
100,1842.1139,1764.7793
101,2462.446,1772.1451
102,2141.012,1788.0414
103,1599.924,1740.0812
104,1501.538,1719.9844
105,1216.062,1779.7678
106,1564.524,1740.1506
107,2042.8099,1766.7538
108,1512.266,1798.5923
109,1286.468,1809.8257
110,1486.5099,1756.6783
111,1894.5979,1785.261
112,1496.198,1775.8234
113,1141.46,1806.8024
114,1194.048,1722.6716
115,2022.284,1761.7582
116,1781.626,1797.5676
117,1351.628,1761.86
118,1706.386,1716.0652
119,1664.6799,1772.3344
120,1834.7621,1755.7789
121,1512.802,1795.8472
122,1393.91,1717.0748
123,1608.878,1575.7488
124,1667.882,1558.4214
125,1731.474,1526.6245
126,1349.902,1612.4636
127,1012.648,1518.9607
128,1857.1559,1401.3638
129,1261.352,1534.6855
130,1967.6339,1409.5447
131,1517.176,1567.455
132,1625.956,1480.4183
133,1246.3981,1548.349
134,1606.984,1466.2124
135,1422.226,1569.8872
136,2007.3779,1517.2338
137,1543.764,1612.3492
138,1209.906,1527.3914
139,1617.3439,1452.2836
140,1307.162,1512.137
141,1575.15,1475.0106
142,1074.806,1521.0808
143,1530.598,1442.3795
144,1287.786,1470.2665
145,1354.096,1432.5991
146,1338.8981,1470.2454
147,1544.292,1452.703
148,1179.7361,1549.4692
149,1242.8461,1563.9531
150,1659.106,1582.0427
151,956.89,1600.894
152,1443.26,1473.0286
153,1090.638,1524.9147
154,1356.578,1395.1527
155,1035.66,1414.4608
156,1230.36,1304.3098
157,1475.4501,1344.3428
158,1207.392,1384.5795
159,1178.776,1316.848
160,1332.8501,1277.8629
161,1602.9961,1334.8455
162,1300.65,1389.5884
163,1101.7319,1349.6528
164,493.61798,1298.5168
165,489.6,1180.0615
166,926.60803,1204.0587
167,1508.792,1266.7761
168,988.01605,1363.9102
169,1165.7001,1236.2864
170,1086.866,1277.8569
171,1107.1,1258.5518
172,855.142,1306.4591
173,1094.098,1238.4707
174,1039.214,1293.981
175,1534.874,1274.0967
176,771.362,1372.7455
177,1277.322,1220.0126
178,1709.052,1340.8379
179,1059.3939,1398.6947
180,1010.134,1308.4972
181,1192.446,1303.5939
182,1218.342,1334.8043
183,1242.578,1353.8846
184,864.148,1389.7686
185,1238.568,1368.077
186,1410.7361,1472.9359
