2025-07-13 18:28:43,208 - INFO - Train: [1/300][1/9]	eta 0:14:07	loss 0.0627	
2025-07-13 18:28:43,217 - INFO - Train: [1/300][2/9]	eta 0:07:13	loss 0.0654	
2025-07-13 18:28:43,226 - INFO - Train: [1/300][3/9]	eta 0:04:57	loss 0.0504	
2025-07-13 18:28:43,235 - INFO - Train: [1/300][4/9]	eta 0:03:50	loss 0.0435	
2025-07-13 18:28:43,244 - INFO - Train: [1/300][5/9]	eta 0:03:08	loss 0.0552	
2025-07-13 18:28:43,253 - INFO - Train: [1/300][6/9]	eta 0:02:41	loss 0.0431	
2025-07-13 18:28:43,262 - INFO - Train: [1/300][7/9]	eta 0:02:21	loss 0.0549	
2025-07-13 18:28:43,274 - INFO - Train: [1/300][8/9]	eta 0:02:07	loss 0.0573	
2025-07-13 18:28:43,284 - INFO - Train: [1/300][9/9]	eta 0:01:56	loss 0.0609	
2025-07-13 18:28:43,323 - INFO - Train: [2/300][1/9]	eta 0:01:54	loss 0.0426	
2025-07-13 18:28:43,332 - INFO - Train: [2/300][2/9]	eta 0:01:46	loss 0.0492	
2025-07-13 18:28:43,343 - INFO - Train: [2/300][3/9]	eta 0:01:40	loss 0.0498	
2025-07-13 18:28:43,352 - INFO - Train: [2/300][4/9]	eta 0:01:34	loss 0.0355	
2025-07-13 18:28:43,360 - INFO - Train: [2/300][5/9]	eta 0:01:29	loss 0.0402	
2025-07-13 18:28:43,372 - INFO - Train: [2/300][6/9]	eta 0:01:25	loss 0.0443	
2025-07-13 18:28:43,387 - INFO - Train: [2/300][7/9]	eta 0:01:22	loss 0.0474	
2025-07-13 18:28:43,397 - INFO - Train: [2/300][8/9]	eta 0:01:19	loss 0.0416	
2025-07-13 18:28:43,406 - INFO - Train: [2/300][9/9]	eta 0:01:16	loss 0.0268	
2025-07-13 18:28:43,435 - INFO - Train: [3/300][1/9]	eta 0:01:15	loss 0.0357	
2025-07-13 18:28:43,444 - INFO - Train: [3/300][2/9]	eta 0:01:13	loss 0.0373	
2025-07-13 18:28:43,456 - INFO - Train: [3/300][3/9]	eta 0:01:11	loss 0.0297	
2025-07-13 18:28:43,465 - INFO - Train: [3/300][4/9]	eta 0:01:09	loss 0.0426	
2025-07-13 18:28:43,477 - INFO - Train: [3/300][5/9]	eta 0:01:07	loss 0.0266	
2025-07-13 18:28:43,488 - INFO - Train: [3/300][6/9]	eta 0:01:06	loss 0.0311	
2025-07-13 18:28:43,500 - INFO - Train: [3/300][7/9]	eta 0:01:04	loss 0.0318	
2025-07-13 18:28:43,509 - INFO - Train: [3/300][8/9]	eta 0:01:03	loss 0.0340	
2025-07-13 18:28:43,517 - INFO - Train: [3/300][9/9]	eta 0:01:01	loss 0.0385	
2025-07-13 18:28:43,548 - INFO - Train: [4/300][1/9]	eta 0:01:02	loss 0.0314	
2025-07-13 18:28:43,557 - INFO - Train: [4/300][2/9]	eta 0:01:00	loss 0.0309	
2025-07-13 18:28:43,566 - INFO - Train: [4/300][3/9]	eta 0:00:59	loss 0.0269	
