Day,Actual,Predicted
1,1406.6919,1668.5061
2,2327.51,1621.0776
3,1913.496,1792.0881
4,1939.994,1886.6835
5,1603.9999,1815.9724
6,1689.8619,1767.7561
7,2080.272,1767.0953
8,1633.2699,1850.6718
9,1788.7019,1830.851
10,2102.948,1823.6967
11,1975.988,1892.5305
12,1589.278,1885.46
13,2182.5999,1804.0995
14,1781.792,1906.7562
15,1564.068,1890.4928
16,2766.554,1840.0997
17,3317.8198,2068.54
18,3154.1938,2242.193
19,1699.8658,2387.515
20,1738.028,2170.7458
21,1739.434,2072.7744
22,1237.356,1989.7678
23,1910.5359,1820.0903
24,2200.77,1865.5916
25,2843.6638,1938.1681
26,1674.4719,2061.79
27,1425.0299,1934.0022
28,2721.7341,1820.3169
29,1573.698,1988.5715
30,2059.0378,1863.3339
31,3312.852,1936.596
32,1827.752,2274.4065
33,1603.3,2063.0193
34,1868.3899,1926.1141
35,2460.924,1897.0166
36,1649.088,1959.586
37,2048.396,1877.8242
38,3131.536,1891.1588
39,2182.866,2174.6685
40,1706.638,2175.4004
41,1943.822,2016.97
42,2639.39,1975.0221
43,1968.6599,2041.9534
44,1690.022,1999.155
45,2335.33,1912.5685
46,1586.0319,2011.0137
47,1318.994,1889.2051
48,793.50604,1738.7462
49,826.45,1532.289
50,737.268,1394.4486
51,1880.736,1266.0026
52,1316.184,1409.5874
53,2238.478,1379.541
54,2733.656,1512.9589
55,1783.1439,1692.406
56,1169.844,1707.1451
57,1156.852,1620.5269
58,2028.918,1533.4602
59,1630.75,1674.3
60,2472.5542,1637.0883
61,1477.442,1875.3684
62,1848.952,1708.0223
63,1842.13,1725.6787
64,1441.8119,1724.5178
65,1783.474,1641.6365
66,1696.4661,1685.3112
67,2357.166,1706.0952
68,1685.5559,1895.8468
69,1836.2098,1812.196
70,2405.904,1781.4731
71,1887.26,1884.713
72,1445.5199,1857.0607
73,2149.0278,1789.1179
74,1942.0619,1909.6132
75,1338.042,1887.1764
76,1931.91,1734.2067
77,1450.6799,1763.9678
78,1191.532,1694.8674
79,1463.9059,1585.5637
80,1930.022,1580.6743
81,1689.1699,1703.6595
82,1296.4501,1647.6116
83,1661.712,1545.0592
84,1838.7739,1583.243
85,1211.0039,1641.4968
86,1713.9259,1528.6182
87,2260.976,1574.2505
88,2216.65,1748.5306
89,1477.452,1761.9546
90,1823.4819,1686.9972
