2025-07-13 18:42:15,005 - INFO - Train: [1/100][1/9]	eta 0:05:15	loss 0.1001	
2025-07-13 18:42:15,068 - INFO - Train: [1/100][2/9]	eta 0:02:51	loss 0.7503	
2025-07-13 18:42:15,130 - INFO - Train: [1/100][3/9]	eta 0:02:12	loss 0.2533	
2025-07-13 18:42:15,174 - INFO - Train: [1/100][4/9]	eta 0:01:53	loss 0.0102	
2025-07-13 18:42:15,235 - INFO - Train: [1/100][5/9]	eta 0:01:38	loss 0.1264	
2025-07-13 18:42:15,284 - INFO - Train: [1/100][6/9]	eta 0:01:31	loss 0.1782	
2025-07-13 18:42:15,337 - INFO - Train: [1/100][7/9]	eta 0:01:24	loss 0.1293	
2025-07-13 18:42:15,390 - INFO - Train: [1/100][8/9]	eta 0:01:19	loss 0.0548	
2025-07-13 18:42:15,425 - INFO - Train: [1/100][9/9]	eta 0:01:16	loss 0.0132	
2025-07-13 18:42:15,571 - INFO - Train: [2/100][1/9]	eta 0:01:20	loss 0.0272	
2025-07-13 18:42:15,630 - INFO - Train: [2/100][2/9]	eta 0:01:16	loss 0.0601	
2025-07-13 18:42:15,673 - INFO - Train: [2/100][3/9]	eta 0:01:14	loss 0.0749	
2025-07-13 18:42:15,738 - INFO - Train: [2/100][4/9]	eta 0:01:11	loss 0.0718	
2025-07-13 18:42:15,800 - INFO - Train: [2/100][5/9]	eta 0:01:10	loss 0.0492	
2025-07-13 18:42:15,840 - INFO - Train: [2/100][6/9]	eta 0:01:09	loss 0.0209	
2025-07-13 18:42:15,895 - INFO - Train: [2/100][7/9]	eta 0:01:07	loss 0.0124	
2025-07-13 18:42:15,945 - INFO - Train: [2/100][8/9]	eta 0:01:06	loss 0.0124	
2025-07-13 18:42:15,981 - INFO - Train: [2/100][9/9]	eta 0:01:05	loss 0.0273	
2025-07-13 18:42:16,083 - INFO - Train: [3/100][1/9]	eta 0:01:05	loss 0.0290	
2025-07-13 18:42:16,126 - INFO - Train: [3/100][2/9]	eta 0:01:04	loss 0.0279	
2025-07-13 18:42:16,191 - INFO - Train: [3/100][3/9]	eta 0:01:03	loss 0.0290	
2025-07-13 18:42:16,250 - INFO - Train: [3/100][4/9]	eta 0:01:02	loss 0.0234	
2025-07-13 18:42:16,300 - INFO - Train: [3/100][5/9]	eta 0:01:02	loss 0.0191	
2025-07-13 18:42:16,360 - INFO - Train: [3/100][6/9]	eta 0:01:01	loss 0.0166	
