Day,Actual,Predicted
1,1406.6919,2219.9521
2,2327.51,1954.9219
3,1913.496,2262.143
4,1939.994,2287.1506
5,1603.9999,2090.9927
6,1689.8619,2180.4287
7,2080.272,2243.522
8,1633.2699,2284.0996
9,1788.7019,2253.0352
10,2102.948,2258.2744
11,1975.988,2333.9
12,1589.278,2247.4512
13,2182.5999,2273.518
14,1781.792,2433.0776
15,1564.068,2315.0833
16,2766.554,2275.7024
17,3317.8198,2537.1328
18,3154.1938,2569.3987
19,1699.8658,2533.4128
20,1738.028,2309.4614
21,1739.434,2357.7239
22,1237.356,2311.6243
23,1910.5359,2208.3525
24,2200.77,2402.5186
25,2843.6638,2396.6704
26,1674.4719,2507.8853
27,1425.0299,2343.9915
28,2721.7341,2265.3645
29,1573.698,2533.067
30,2059.0378,2324.54
31,3312.852,2471.6143
32,1827.752,2672.639
33,1603.3,2249.843
34,1868.3899,2241.5603
35,2460.924,2338.76
36,1649.088,2409.6782
37,2048.396,2263.0422
38,3131.536,2311.8562
39,2182.866,2605.8987
40,1706.638,2442.275
41,1943.822,2192.9382
42,2639.39,2288.9658
43,1968.6599,2332.2446
44,1690.022,2380.9895
45,2335.33,2206.4795
46,1586.0319,2437.2314
47,1318.994,2078.804
48,793.50604,2003.6906
49,826.45,1793.3965
50,737.268,1825.4287
51,1880.736,1724.9347
52,1316.184,2176.0864
53,2238.478,1923.9625
54,2733.656,2159.4182
55,1783.1439,2354.947
56,1169.844,2197.6797
57,1156.852,1936.1106
58,2028.918,1891.8416
59,1630.75,2254.7058
60,2472.5542,2001.1869
61,1477.442,2430.6611
62,1848.952,2116.5342
63,1842.13,2302.9854
64,1441.8119,2218.9841
65,1783.474,2124.6458
66,1696.4661,2256.7703
67,2357.166,2243.335
68,1685.5559,2413.3918
69,1836.2098,2235.5696
70,2405.904,2253.6555
71,1887.26,2334.857
72,1445.5199,2296.4006
73,2149.0278,2179.1357
74,1942.0619,2442.3508
75,1338.042,2224.438
76,1931.91,2117.8484
77,1450.6799,2251.7473
78,1191.532,2205.8586
79,1463.9059,2088.2522
80,1930.022,2183.4
81,1689.1699,2312.5764
82,1296.4501,2174.983
83,1661.712,2053.289
84,1838.7739,2220.292
85,1211.0039,2240.0679
86,1713.9259,2071.772
87,2260.976,2210.162
88,2216.65,2372.2346
89,1477.452,2287.4346
90,1823.4819,2172.0076
