Day,Actual,Predicted
1,1406.692,2148.065
2,2327.51,1461.8749
3,1913.4958,2169.1233
4,1939.994,1883.8364
5,1604.0,1755.8109
6,1689.862,1936.432
7,2080.272,1936.2787
8,1633.2699,1898.6632
9,1788.702,1822.544
10,2102.948,1850.2197
11,1975.9879,2064.8604
12,1589.2781,1791.864
13,2182.5999,1920.6842
14,1781.792,2040.7231
15,1564.068,1720.5891
16,2766.554,1861.402
17,3317.82,2140.9158
18,3154.194,1983.1967
19,1699.8661,1983.123
20,1738.028,1758.2603
21,1739.434,1981.0209
22,1237.3561,1835.4662
23,1910.536,1779.3916
24,2200.77,2042.7426
25,2843.6638,1937.2091
26,1674.472,2025.721
27,1425.03,1768.7933
28,2721.734,1777.9474
29,1573.698,2150.745
30,2059.0378,1667.3279
31,3312.852,1981.3925
32,1827.752,2161.6519
33,1603.2999,1634.6052
34,1868.39,1545.2456
35,2460.924,1726.2292
36,1649.088,1847.2448
37,2048.396,1275.0879
38,3131.536,1402.2969
39,2182.866,1965.6814
40,1706.638,1296.9958
41,1943.822,1113.4485
42,2639.39,1426.8009
43,1968.6599,1916.5615
44,1690.0221,1601.8936
45,2335.3298,1154.1736
46,1586.032,1839.0117
47,1318.994,768.6645
48,793.506,1176.7141
49,826.45,875.9071
50,737.268,1110.858
51,1880.736,774.272
52,1316.184,1729.1522
53,2238.478,1014.23444
54,2733.656,1773.3221
55,1783.144,1656.7012
56,1169.844,1469.7288
57,1156.852,933.7761
58,2028.9178,1201.0089
59,1630.75,1929.4019
60,2472.554,1499.6686
61,1477.442,1580.2318
62,1848.9519,1154.5575
63,1842.1301,1746.0481
64,1441.8119,1388.2133
65,1783.474,1478.7238
66,1696.4661,1922.9673
67,2357.166,1754.475
68,1685.556,2128.8066
69,1836.21,1491.4618
70,2405.904,1716.0414
71,1887.26,2011.7697
72,1445.52,1675.3568
73,2149.028,1439.5479
74,1942.062,2088.866
75,1338.042,1573.179
76,1931.9099,1534.8761
77,1450.6799,2115.1692
78,1191.532,1704.1019
79,1463.906,1364.167
80,1930.0221,1745.1377
81,1689.1699,1944.7051
82,1296.4501,1662.6418
83,1661.712,1336.9521
84,1838.774,1894.4144
85,1211.004,1934.6395
86,1713.926,1460.3904
87,2260.976,1891.4624
88,2216.65,2066.1675
89,1477.452,1698.8093
90,1823.482,1508.3593
91,1641.14,1972.1802
92,1644.334,1673.583
93,1363.26,1966.5459
94,2191.232,1694.6818
95,1375.716,2162.24
96,1452.6339,1557.9703
97,1440.092,1850.3613
98,1534.6,1810.4037
99,1890.472,1855.8733
100,1842.1139,1988.5908
101,2462.446,1934.8857
102,2141.012,2099.7224
103,1599.924,1876.8071
104,1501.538,1747.8969
105,1216.062,1910.6735
106,1564.524,1761.4441
107,2042.8099,1980.1904
108,1512.266,1837.9023
109,1286.468,1918.4269
110,1486.5099,1709.4579
111,1894.5979,1919.9706
112,1496.198,1856.2081
113,1141.46,2018.3414
114,1194.048,1658.39
115,2022.284,1936.2909
116,1781.626,2109.2632
117,1351.628,1879.3909
118,1706.386,1753.3783
119,1664.6799,1954.912
120,1834.7621,1810.8567
121,1512.802,1976.9312
122,1393.91,1787.1042
123,1608.878,1637.7589
124,1667.882,1578.2253
125,1731.474,1634.0128
126,1349.902,1583.3152
127,1012.648,1368.8092
128,1857.1559,1231.2086
129,1261.352,1764.1038
130,1967.6339,1111.701
131,1517.176,1734.3029
132,1625.956,1495.4568
133,1246.3981,1580.4733
134,1606.984,1306.5616
135,1422.226,1677.2828
136,2007.3779,1470.5316
137,1543.764,1708.9822
138,1209.906,1492.3412
139,1617.3439,1492.7865
140,1307.162,1654.4346
141,1575.15,1471.2942
142,1074.806,1702.3717
143,1530.598,1448.8835
144,1287.786,1713.7668
145,1354.096,1422.8842
146,1338.8981,1633.087
147,1544.292,1678.0074
148,1179.7361,1625.6788
149,1242.8461,1459.4617
150,1659.106,1353.1532
151,956.89,1798.787
152,1443.26,1354.7996
153,1090.638,1797.9338
154,1356.578,1497.0355
155,1035.66,1700.1903
156,1230.36,1306.4489
157,1475.4501,1537.5972
158,1207.392,1575.5757
159,1178.776,1395.0768
160,1332.8501,1407.429
161,1602.9961,1414.3954
162,1300.65,1488.7625
163,1101.7319,1389.7327
164,493.61798,1213.2572
165,489.6,935.7409
166,926.60803,1073.8749
167,1508.792,1434.1503
168,988.01605,1685.4893
169,1165.7001,1208.3297
170,1086.866,1471.8275
171,1107.1,1233.7178
172,855.142,1422.7161
173,1094.098,1183.9249
174,1039.214,1459.5254
175,1534.874,1260.3251
176,771.362,1652.1143
177,1277.322,1107.2026
178,1709.052,1626.8246
179,1059.3939,1707.5692
180,1010.134,1414.7292
181,1192.446,1483.587
182,1218.342,1597.4155
183,1242.578,1478.4872
184,864.148,1493.4274
185,1238.568,1480.5293
186,1410.7361,1785.0925
187,954.25995,1837.0223
188,1110.136,1646.7855
189,1234.4,1781.2156
190,846.252,1789.0602
191,1192.646,1412.9817
192,993.968,1777.2484
193,513.47797,1691.4106
194,496.746,1390.0726
195,911.43005,1453.1179
196,718.074,1817.8949
197,599.554,1557.4348
198,731.808,1576.1609
199,966.41003,1630.7188
200,1203.644,1581.576
201,662.486,1719.8628
202,813.762,1583.507
203,739.53204,1775.6388
204,1030.0,1553.2343
205,561.738,1835.9836
206,536.688,1391.2284
207,543.016,1469.9766
208,688.566,1577.1718
209,902.85004,1797.9006
210,902.00006,1749.9054
211,792.326,1636.8252
212,975.83,1423.8893
213,706.966,1752.0304
214,489.724,1190.3796
215,500.298,1320.6221
216,508.89203,1226.6995
217,518.65204,1179.2228
218,532.672,1173.849
219,539.296,1201.2838
220,526.472,1165.5988
221,998.23395,1156.6122
222,1069.358,1439.9706
223,950.95404,1461.8474
224,824.436,1491.4052
225,806.426,1377.6624
226,748.676,1263.7589
227,1514.0619,1257.3259
228,1217.7119,1822.3739
229,785.908,1526.1459
230,1080.598,1434.1732
231,880.74194,1439.885
232,775.722,1313.2747
233,1161.746,1407.4484
234,1548.7379,1527.567
235,1066.708,1715.9827
236,1252.254,1504.5502
237,943.61,1608.9052
238,1136.546,1359.8196
239,749.466,1521.5873
240,1118.842,1226.6559
241,1388.4141,1504.4829
242,1668.342,1614.4569
243,1265.522,1589.9745
244,980.536,1348.7142
245,1222.814,1196.5022
246,1251.1881,1666.348
247,1024.388,1463.5796
248,1513.866,1363.9917
249,1228.63,1893.2933
250,1221.458,1474.2223
251,1086.254,1542.1572
252,1521.344,1475.8737
253,1112.354,1728.3667
254,1214.146,1370.6721
255,2064.358,1643.7598
256,1571.616,2040.9829
257,1574.858,1510.2249
258,1456.8059,1558.018
259,1743.1621,1518.9556
260,1223.426,1812.0076
261,1374.0321,1372.6102
262,2135.71,1535.4434
263,2035.328,1910.2112
264,1417.868,1716.7913
265,1246.536,1524.8752
266,1636.61,1525.9266
267,1426.258,1840.2017
268,1161.016,1569.3326
269,1556.2539,1535.2852
270,1410.472,1945.8723
271,1299.456,1533.7455
272,1146.3981,1509.6193
273,1776.092,1481.0643
274,1287.252,1758.2966
275,1152.668,1426.937
276,1716.74,1736.8678
277,1621.1061,1987.6936
278,1275.5221,1780.0698
279,1428.448,1727.2639
280,1821.8341,1838.8993
281,1577.166,1975.06
282,1351.862,1897.9672
283,2012.7559,1837.8053
284,1938.9359,2057.5762
285,1351.604,1871.6295
286,1449.1,1799.4841
287,1711.2239,1857.6796
288,1489.976,1934.5828
289,1516.86,1785.538
290,2742.08,1866.4104
291,1556.1641,2117.2544
292,1369.108,1621.078
293,1722.808,1703.409
294,1969.506,1893.7465
295,1399.7101,1925.7883
296,1757.45,1836.6193
297,2614.408,1961.673
298,2406.536,2040.7144
299,1112.344,1913.1246
300,1116.756,1559.0813
301,1268.708,1889.5641
302,1981.44,1872.9515
303,1493.3579,1904.3357
304,1875.942,1908.1034
305,1843.168,2004.3007
306,1504.2261,1986.477
307,2266.6877,1561.8795
308,1801.7999,1987.8041
309,1560.4661,1825.254
310,1390.4501,1548.2601
311,1557.176,1628.4688
312,2508.002,1690.0121
313,1407.7001,2003.4067
314,1606.184,1179.5007
315,2040.48,1733.2777
316,1463.066,1906.1753
317,1532.926,1481.043
318,2560.456,1581.2113
319,1967.3079,2159.4507
320,1514.468,1583.2673
321,1708.294,1585.2578
322,2639.1738,1674.6396
323,1474.848,2088.7144
324,1961.016,1393.3298
325,2496.856,1743.362
326,2450.976,1926.5864
327,1471.122,1917.9811
328,2128.856,1227.2804
329,1980.13,1816.4594
330,1599.626,1785.7461
331,1380.026,1479.9803
332,1858.95,1534.3076
333,1650.9619,1983.8174
334,1745.19,1505.7506
335,1756.378,1632.9779
336,2345.668,1374.1351
337,1479.6881,1973.0082
338,1711.2941,1378.9482
339,2351.762,1635.4908
340,2378.2878,2033.9818
341,1742.6381,1910.4757
342,2006.8839,1576.5017
343,1802.356,1821.3917
344,2058.0417,1478.1396
345,1784.4619,1951.3658
346,1816.38,1601.0951
347,2138.814,1678.98
348,1794.8619,1825.5482
349,1940.116,1367.7762
350,1394.874,1544.5844
351,1717.182,1087.3884
352,1744.706,1559.4941
353,2204.334,1268.177
354,1144.166,1547.0742
355,2034.966,795.9156
356,1888.022,1582.3019
357,1455.2,1553.8411
358,2905.894,1070.0754
359,2127.648,1933.6566
360,2183.618,1632.0344
361,2195.452,1785.0049
362,2094.098,1670.9825
363,2047.9679,1772.8278
364,2451.1099,1662.0244
365,2211.892,1992.5709
