Day,Actual,Predicted
1,1406.692,1898.4233
2,2327.51,1540.1517
3,1913.4958,2265.1128
4,1939.994,1770.4585
5,1604.0,1816.6294
6,1689.862,1946.973
7,2080.272,2040.4838
8,1633.2699,2066.7842
9,1788.702,1878.1711
10,2102.948,1967.1296
11,1975.9879,2144.2317
12,1589.2781,1840.4642
13,2182.5999,1968.7463
14,1781.792,2226.5632
15,1564.068,1824.1182
16,2766.554,1958.0602
17,3317.82,2322.4111
18,3154.194,2144.6328
19,1699.8661,2142.9458
20,1738.028,1749.0775
21,1739.434,2171.3774
22,1237.3561,1997.8955
23,1910.536,1896.7424
24,2200.77,2198.4807
25,2843.6638,1971.8442
26,1674.472,2184.764
27,1425.03,1714.102
28,2721.734,1886.6997
29,1573.698,2462.6804
30,2059.0378,1654.661
31,3312.852,2209.8801
32,1827.752,2414.2537
33,1603.2999,1502.0876
34,1868.39,1765.3931
35,2460.924,1814.7958
36,1649.088,1939.0349
37,2048.396,1533.1696
38,3131.536,1701.4899
39,2182.866,2043.7618
40,1706.638,1464.5826
41,1943.822,1447.3916
42,2639.39,1685.2422
43,1968.6599,1955.2596
44,1690.0221,1664.663
45,2335.3298,1550.639
46,1586.032,1906.8481
47,1318.994,1279.2238
48,793.506,1489.1455
49,826.45,1327.0068
50,737.268,1402.101
51,1880.736,1267.3613
52,1316.184,1614.5713
53,2238.478,1234.5891
54,2733.656,1674.9906
55,1783.144,1731.353
56,1169.844,1543.3289
57,1156.852,1365.2085
58,2028.9178,1456.6217
59,1630.75,1795.5004
60,2472.554,1497.802
61,1477.442,1686.3986
62,1848.9519,1320.1909
63,1842.1301,1758.2725
64,1441.8119,1681.849
65,1783.474,1646.5282
66,1696.4661,1833.0018
67,2357.166,1726.3063
68,1685.556,1953.16
69,1836.21,1539.3018
70,2405.904,1778.3042
71,1887.26,1967.2074
72,1445.52,1736.6868
73,2149.028,1676.11
74,1942.062,2038.4432
75,1338.042,1690.497
76,1931.9099,1622.4692
77,1450.6799,1972.7899
78,1191.532,1677.3876
79,1463.906,1640.7676
80,1930.0221,1760.3723
81,1689.1699,1785.64
82,1296.4501,1657.7786
83,1661.712,1526.8694
84,1838.774,1762.2606
85,1211.004,1773.0701
86,1713.926,1553.3492
87,2260.976,1808.2941
88,2216.65,1886.2596
89,1477.452,1745.6105
90,1823.482,1640.471
