2025-07-11 14:21:57,634 - INFO - Train: [1/200][1/2]	eta 0:01:24	loss 0.2571	
2025-07-11 14:21:57,639 - INFO - Train: [1/200][2/2]	eta 0:00:43	loss 0.4007	
2025-07-11 14:21:57,652 - INFO - Train: [2/200][1/2]	eta 0:00:30	loss 0.1915	
2025-07-11 14:21:57,655 - INFO - Train: [2/200][2/2]	eta 0:00:23	loss 0.1444	
2025-07-11 14:21:57,664 - INFO - Train: [3/200][1/2]	eta 0:00:19	loss 0.1215	
2025-07-11 14:21:57,667 - INFO - Train: [3/200][2/2]	eta 0:00:16	loss 0.4688	
2025-07-11 14:21:57,677 - INFO - Train: [4/200][1/2]	eta 0:00:14	loss 0.0881	
2025-07-11 14:21:57,681 - INFO - Train: [4/200][2/2]	eta 0:00:12	loss 0.0536	
2025-07-11 14:21:57,691 - INFO - Train: [5/200][1/2]	eta 0:00:11	loss 0.0555	
2025-07-11 14:21:57,696 - INFO - Train: [5/200][2/2]	eta 0:00:10	loss 0.0065	
2025-07-11 14:21:57,706 - INFO - Train: [6/200][1/2]	eta 0:00:10	loss 0.0377	
2025-07-11 14:21:57,711 - INFO - Train: [6/200][2/2]	eta 0:00:09	loss 0.1146	
2025-07-11 14:21:57,719 - INFO - Train: [7/200][1/2]	eta 0:00:08	loss 0.0530	
2025-07-11 14:21:57,724 - INFO - Train: [7/200][2/2]	eta 0:00:08	loss 0.1035	
2025-07-11 14:21:57,732 - INFO - Train: [8/200][1/2]	eta 0:00:07	loss 0.0683	
2025-07-11 14:21:57,738 - INFO - Train: [8/200][2/2]	eta 0:00:07	loss 0.0186	
2025-07-11 14:21:57,747 - INFO - Train: [9/200][1/2]	eta 0:00:07	loss 0.0572	
2025-07-11 14:21:57,753 - INFO - Train: [9/200][2/2]	eta 0:00:07	loss 0.1782	
2025-07-11 14:21:57,761 - INFO - Train: [10/200][1/2]	eta 0:00:06	loss 0.0501	
2025-07-11 14:21:57,767 - INFO - Train: [10/200][2/2]	eta 0:00:06	loss 0.0194	
2025-07-11 14:21:57,776 - INFO - Train: [11/200][1/2]	eta 0:00:06	loss 0.0410	
2025-07-11 14:21:57,783 - INFO - Train: [11/200][2/2]	eta 0:00:06	loss 0.0115	
2025-07-11 14:21:57,798 - INFO - Train: [12/200][1/2]	eta 0:00:06	loss 0.0378	
