2025-07-13 18:41:30,206 - INFO - Train: [1/100][1/9]	eta 0:07:13	loss 0.0254	
2025-07-13 18:41:30,240 - INFO - Train: [1/100][2/9]	eta 0:03:51	loss 0.2770	
2025-07-13 18:41:30,273 - INFO - Train: [1/100][3/9]	eta 0:02:44	loss 0.0805	
2025-07-13 18:41:30,301 - INFO - Train: [1/100][4/9]	eta 0:02:08	loss 0.1757	
2025-07-13 18:41:30,328 - INFO - Train: [1/100][5/9]	eta 0:01:47	loss 0.0422	
2025-07-13 18:41:30,356 - INFO - Train: [1/100][6/9]	eta 0:01:34	loss 0.0159	
2025-07-13 18:41:30,383 - INFO - Train: [1/100][7/9]	eta 0:01:23	loss 0.0385	
2025-07-13 18:41:30,409 - INFO - Train: [1/100][8/9]	eta 0:01:15	loss 0.0639	
2025-07-13 18:41:30,431 - INFO - Train: [1/100][9/9]	eta 0:01:10	loss 0.0179	
2025-07-13 18:41:30,572 - INFO - Train: [2/100][1/9]	eta 0:01:15	loss 0.0156	
2025-07-13 18:41:30,605 - INFO - Train: [2/100][2/9]	eta 0:01:11	loss 0.0144	
2025-07-13 18:41:30,635 - INFO - Train: [2/100][3/9]	eta 0:01:07	loss 0.0220	
2025-07-13 18:41:30,668 - INFO - Train: [2/100][4/9]	eta 0:01:04	loss 0.0429	
2025-07-13 18:41:30,699 - INFO - Train: [2/100][5/9]	eta 0:01:01	loss 0.0316	
2025-07-13 18:41:30,729 - INFO - Train: [2/100][6/9]	eta 0:00:59	loss 0.0123	
2025-07-13 18:41:30,758 - INFO - Train: [2/100][7/9]	eta 0:00:57	loss 0.0094	
2025-07-13 18:41:30,789 - INFO - Train: [2/100][8/9]	eta 0:00:55	loss 0.0157	
2025-07-13 18:41:30,824 - INFO - Train: [2/100][9/9]	eta 0:00:53	loss 0.0475	
2025-07-13 18:41:30,891 - INFO - Train: [3/100][1/9]	eta 0:00:54	loss 0.0193	
2025-07-13 18:41:30,926 - INFO - Train: [3/100][2/9]	eta 0:00:52	loss 0.0127	
2025-07-13 18:41:30,959 - INFO - Train: [3/100][3/9]	eta 0:00:51	loss 0.0117	
2025-07-13 18:41:30,993 - INFO - Train: [3/100][4/9]	eta 0:00:50	loss 0.0086	
2025-07-13 18:41:31,028 - INFO - Train: [3/100][5/9]	eta 0:00:49	loss 0.0137	
2025-07-13 18:41:31,058 - INFO - Train: [3/100][6/9]	eta 0:00:48	loss 0.0222	
2025-07-13 18:41:31,092 - INFO - Train: [3/100][7/9]	eta 0:00:47	loss 0.0140	
2025-07-13 18:41:31,126 - INFO - Train: [3/100][8/9]	eta 0:00:47	loss 0.0132	
2025-07-13 18:41:31,158 - INFO - Train: [3/100][9/9]	eta 0:00:46	loss 0.0053	
2025-07-13 18:41:31,290 - INFO - Train: [4/100][1/9]	eta 0:00:48	loss 0.0122	
2025-07-13 18:41:31,327 - INFO - Train: [4/100][2/9]	eta 0:00:48	loss 0.0096	
2025-07-13 18:41:31,356 - INFO - Train: [4/100][3/9]	eta 0:00:47	loss 0.0118	
2025-07-13 18:41:31,385 - INFO - Train: [4/100][4/9]	eta 0:00:46	loss 0.0094	
2025-07-13 18:41:31,418 - INFO - Train: [4/100][5/9]	eta 0:00:45	loss 0.0094	
2025-07-13 18:41:31,445 - INFO - Train: [4/100][6/9]	eta 0:00:45	loss 0.0095	
2025-07-13 18:41:31,474 - INFO - Train: [4/100][7/9]	eta 0:00:44	loss 0.0093	
2025-07-13 18:41:31,502 - INFO - Train: [4/100][8/9]	eta 0:00:43	loss 0.0107	
2025-07-13 18:41:31,527 - INFO - Train: [4/100][9/9]	eta 0:00:43	loss 0.0055	
2025-07-13 18:41:31,584 - INFO - Train: [5/100][1/9]	eta 0:00:43	loss 0.0119	
2025-07-13 18:41:31,613 - INFO - Train: [5/100][2/9]	eta 0:00:42	loss 0.0091	
2025-07-13 18:41:31,642 - INFO - Train: [5/100][3/9]	eta 0:00:42	loss 0.0114	
2025-07-13 18:41:31,668 - INFO - Train: [5/100][4/9]	eta 0:00:41	loss 0.0078	
2025-07-13 18:41:31,702 - INFO - Train: [5/100][5/9]	eta 0:00:41	loss 0.0061	
2025-07-13 18:41:31,732 - INFO - Train: [5/100][6/9]	eta 0:00:40	loss 0.0080	
2025-07-13 18:41:31,760 - INFO - Train: [5/100][7/9]	eta 0:00:40	loss 0.0069	
2025-07-13 18:41:31,787 - INFO - Train: [5/100][8/9]	eta 0:00:40	loss 0.0085	
2025-07-13 18:41:31,810 - INFO - Train: [5/100][9/9]	eta 0:00:39	loss 0.0057	
2025-07-13 18:41:31,918 - INFO - Train: [6/100][1/9]	eta 0:00:40	loss 0.0097	
2025-07-13 18:41:31,953 - INFO - Train: [6/100][2/9]	eta 0:00:40	loss 0.0075	
2025-07-13 18:41:31,981 - INFO - Train: [6/100][3/9]	eta 0:00:40	loss 0.0076	
2025-07-13 18:41:32,010 - INFO - Train: [6/100][4/9]	eta 0:00:39	loss 0.0104	
2025-07-13 18:41:32,039 - INFO - Train: [6/100][5/9]	eta 0:00:39	loss 0.0108	
2025-07-13 18:41:32,066 - INFO - Train: [6/100][6/9]	eta 0:00:38	loss 0.0069	
2025-07-13 18:41:32,104 - INFO - Train: [6/100][7/9]	eta 0:00:38	loss 0.0098	
2025-07-13 18:41:32,135 - INFO - Train: [6/100][8/9]	eta 0:00:38	loss 0.0102	
2025-07-13 18:41:32,157 - INFO - Train: [6/100][9/9]	eta 0:00:38	loss 0.0032	
2025-07-13 18:41:32,297 - INFO - Train: [7/100][1/9]	eta 0:00:39	loss 0.0075	
2025-07-13 18:41:32,336 - INFO - Train: [7/100][2/9]	eta 0:00:39	loss 0.0068	
2025-07-13 18:41:32,368 - INFO - Train: [7/100][3/9]	eta 0:00:39	loss 0.0145	
2025-07-13 18:41:32,402 - INFO - Train: [7/100][4/9]	eta 0:00:38	loss 0.0071	
2025-07-13 18:41:32,436 - INFO - Train: [7/100][5/9]	eta 0:00:38	loss 0.0067	
2025-07-13 18:41:32,465 - INFO - Train: [7/100][6/9]	eta 0:00:38	loss 0.0076	
2025-07-13 18:41:32,495 - INFO - Train: [7/100][7/9]	eta 0:00:38	loss 0.0112	
2025-07-13 18:41:32,528 - INFO - Train: [7/100][8/9]	eta 0:00:37	loss 0.0079	
2025-07-13 18:41:32,562 - INFO - Train: [7/100][9/9]	eta 0:00:37	loss 0.0132	
2025-07-13 18:41:32,665 - INFO - Train: [8/100][1/9]	eta 0:00:38	loss 0.0097	
2025-07-13 18:41:32,697 - INFO - Train: [8/100][2/9]	eta 0:00:38	loss 0.0079	
2025-07-13 18:41:32,725 - INFO - Train: [8/100][3/9]	eta 0:00:37	loss 0.0060	
2025-07-13 18:41:32,756 - INFO - Train: [8/100][4/9]	eta 0:00:37	loss 0.0082	
2025-07-13 18:41:32,786 - INFO - Train: [8/100][5/9]	eta 0:00:37	loss 0.0068	
2025-07-13 18:41:32,813 - INFO - Train: [8/100][6/9]	eta 0:00:37	loss 0.0059	
2025-07-13 18:41:32,839 - INFO - Train: [8/100][7/9]	eta 0:00:36	loss 0.0087	
2025-07-13 18:41:32,879 - INFO - Train: [8/100][8/9]	eta 0:00:36	loss 0.0083	
2025-07-13 18:41:32,899 - INFO - Train: [8/100][9/9]	eta 0:00:36	loss 0.0075	
2025-07-13 18:41:33,028 - INFO - Train: [9/100][1/9]	eta 0:00:37	loss 0.0102	
2025-07-13 18:41:33,059 - INFO - Train: [9/100][2/9]	eta 0:00:37	loss 0.0065	
2025-07-13 18:41:33,089 - INFO - Train: [9/100][3/9]	eta 0:00:36	loss 0.0075	
2025-07-13 18:41:33,122 - INFO - Train: [9/100][4/9]	eta 0:00:36	loss 0.0063	
2025-07-13 18:41:33,149 - INFO - Train: [9/100][5/9]	eta 0:00:36	loss 0.0072	
2025-07-13 18:41:33,175 - INFO - Train: [9/100][6/9]	eta 0:00:36	loss 0.0067	
2025-07-13 18:41:33,202 - INFO - Train: [9/100][7/9]	eta 0:00:36	loss 0.0075	
2025-07-13 18:41:33,229 - INFO - Train: [9/100][8/9]	eta 0:00:35	loss 0.0085	
2025-07-13 18:41:33,265 - INFO - Train: [9/100][9/9]	eta 0:00:35	loss 0.0058	
2025-07-13 18:41:33,314 - INFO - Train: [10/100][1/9]	eta 0:00:35	loss 0.0086	
2025-07-13 18:41:33,347 - INFO - Train: [10/100][2/9]	eta 0:00:35	loss 0.0092	
2025-07-13 18:41:33,375 - INFO - Train: [10/100][3/9]	eta 0:00:35	loss 0.0089	
2025-07-13 18:41:33,403 - INFO - Train: [10/100][4/9]	eta 0:00:35	loss 0.0079	
2025-07-13 18:41:33,434 - INFO - Train: [10/100][5/9]	eta 0:00:35	loss 0.0081	
2025-07-13 18:41:33,463 - INFO - Train: [10/100][6/9]	eta 0:00:34	loss 0.0075	
2025-07-13 18:41:33,490 - INFO - Train: [10/100][7/9]	eta 0:00:34	loss 0.0054	
2025-07-13 18:41:33,519 - INFO - Train: [10/100][8/9]	eta 0:00:34	loss 0.0057	
2025-07-13 18:41:33,543 - INFO - Train: [10/100][9/9]	eta 0:00:34	loss 0.0032	
2025-07-13 18:41:33,594 - INFO - Train: [11/100][1/9]	eta 0:00:34	loss 0.0068	
2025-07-13 18:41:33,623 - INFO - Train: [11/100][2/9]	eta 0:00:34	loss 0.0115	
2025-07-13 18:41:33,650 - INFO - Train: [11/100][3/9]	eta 0:00:34	loss 0.0091	
