Day,Actual,Predicted
1,1406.6919,1944.1841
2,2327.51,1619.097
3,1913.496,2037.031
4,1939.994,2012.7574
5,1603.9999,2000.4053
6,1689.8619,1840.7188
7,2080.272,1934.8461
8,1633.2699,2055.7468
9,1788.7019,1923.5667
10,2102.948,1973.7767
11,1975.988,2084.3955
12,1589.278,2004.1953
13,2182.5999,1862.5369
14,1781.792,2055.3022
15,1564.068,2001.9366
16,2766.554,1939.1346
17,3317.8198,2217.2283
18,3154.1938,2208.7476
19,1699.8658,2178.4885
20,1738.028,1857.8779
21,1739.434,1936.7639
22,1237.356,1948.8629
23,1910.5359,1766.4362
24,2200.77,1942.762
25,2843.6638,2082.9204
26,1674.4719,2106.0908
27,1425.0299,1839.2406
28,2721.7341,1794.334
29,1573.698,2128.144
30,2059.0378,1768.383
31,3312.852,1960.2109
32,1827.752,2282.9797
33,1603.3,1944.9109
34,1868.3899,1792.9908
35,2460.924,1909.0166
36,1649.088,2054.0447
37,2048.396,1761.9645
38,3131.536,1961.2205
39,2182.866,2165.5662
40,1706.638,1971.3419
41,1943.822,1893.9789
42,2639.39,1939.015
43,1968.6599,1999.4796
44,1690.022,1859.1135
45,2335.33,1909.9396
46,1586.0319,2079.9014
47,1318.994,1784.1539
48,793.50604,1667.057
49,826.45,1422.3901
50,737.268,1376.0155
51,1880.736,1283.6284
52,1316.184,1727.2716
53,2238.478,1693.1582
54,2733.656,1887.8035
55,1783.1439,2026.439
56,1169.844,1906.2058
57,1156.852,1714.3525
58,2028.918,1643.6853
59,1630.75,1965.9048
60,2472.5542,1911.8585
61,1477.442,1984.7076
62,1848.952,1789.0215
63,1842.13,1992.162
64,1441.8119,2006.3947
65,1783.474,1804.271
66,1696.4661,1946.0403
67,2357.166,2008.1746
68,1685.5559,2208.8335
69,1836.2098,1914.2278
70,2405.904,1975.7156
71,1887.26,2150.2378
72,1445.5199,1897.7279
73,2149.0278,1888.0256
74,1942.0619,2144.7297
75,1338.042,2057.583
76,1931.91,1770.5706
77,1450.6799,2052.425
78,1191.532,1921.7083
79,1463.9059,1767.0032
80,1930.022,1815.0253
81,1689.1699,2027.4716
82,1296.4501,1982.3894
83,1661.712,1683.9617
84,1838.7739,1851.4434
85,1211.0039,2016.9569
86,1713.9259,1755.8146
87,2260.976,1870.5028
88,2216.65,2109.9983
89,1477.452,2123.6272
90,1823.4819,1778.5703
