Day,Actual,Predicted
1,1406.6919,1659.9231
2,2327.51,1627.431
3,1913.496,1805.7344
4,1939.994,1894.7212
5,1603.9999,1828.8192
6,1689.8619,1768.3337
7,2080.272,1751.9733
8,1633.2699,1818.545
9,1788.7019,1797.2518
10,2102.948,1794.5981
11,1975.988,1869.919
12,1589.278,1872.3307
13,2182.5999,1796.02
14,1781.792,1895.8209
15,1564.068,1883.7747
16,2766.554,1846.4006
17,3317.8198,2073.1055
18,3154.1938,2266.113
19,1699.8658,2415.197
20,1738.028,2209.7158
21,1739.434,2101.414
22,1237.356,2009.4274
23,1910.5359,1836.4684
24,2200.77,1874.4574
25,2843.6638,1944.019
26,1674.4719,2081.7654
27,1425.0299,1962.4867
28,2721.7341,1835.142
29,1573.698,2002.3632
30,2059.0378,1884.3799
31,3312.852,1932.5151
32,1827.752,2259.9836
33,1603.3,2061.3525
34,1868.3899,1915.3898
35,2460.924,1888.0801
36,1649.088,1969.4269
37,2048.396,1902.5162
38,3131.536,1925.7966
39,2182.866,2230.1062
40,1706.638,2242.099
41,1943.822,2091.0852
42,2639.39,2045.0956
43,1968.6599,2132.522
44,1690.022,2089.9329
45,2335.33,2008.0918
46,1586.0319,2110.1086
47,1318.994,1975.5673
48,793.50604,1813.2467
49,826.45,1588.4425
50,737.268,1433.0168
51,1880.736,1293.6731
52,1316.184,1430.0991
53,2238.478,1389.2234
54,2733.656,1529.8037
55,1783.1439,1715.43
56,1169.844,1734.3828
57,1156.852,1639.9856
58,2028.918,1547.8888
59,1630.75,1672.3092
60,2472.5542,1628.8042
61,1477.442,1870.6411
62,1848.952,1721.9624
63,1842.13,1736.1426
64,1441.8119,1739.4042
65,1783.474,1664.1091
66,1696.4661,1711.1437
67,2357.166,1723.6879
68,1685.5559,1913.1974
69,1836.2098,1843.4397
70,2405.904,1823.6198
71,1887.26,1940.6162
72,1445.5199,1915.6276
73,2149.0278,1839.5574
74,1942.0619,1952.1466
75,1338.042,1945.6967
76,1931.91,1798.1698
77,1450.6799,1825.8683
78,1191.532,1754.7152
79,1463.9059,1647.179
80,1930.022,1635.2219
81,1689.1699,1744.571
82,1296.4501,1713.6024
83,1661.712,1615.8688
84,1838.7739,1640.2867
85,1211.0039,1687.3939
86,1713.9259,1577.4153
87,2260.976,1611.9496
88,2216.65,1766.1824
89,1477.452,1792.3949
90,1823.4819,1719.757
91,1641.14,1765.3118
92,1644.3339,1756.5391
93,1363.26,1769.4768
94,2191.232,1696.1586
95,1375.7161,1848.9987
96,1452.6339,1769.1246
97,1440.0919,1701.7614
98,1534.6,1656.2358
99,1890.4719,1636.024
100,1842.1139,1714.1432
101,2462.446,1755.1917
102,2141.012,1935.6438
103,1599.924,2020.4524
104,1501.538,1841.7417
105,1216.062,1736.6903
106,1564.524,1608.8904
107,2042.8099,1609.4336
108,1512.266,1621.2345
109,1286.4679,1598.509
110,1486.5099,1555.9004
111,1894.598,1539.5673
112,1496.198,1604.1909
113,1141.4601,1605.0167
114,1194.0481,1506.5944
115,2022.2839,1452.9883
116,1781.626,1584.3771
117,1351.6279,1625.3694
118,1706.386,1549.1523
119,1664.6799,1599.4385
120,1834.7618,1601.1061
121,1512.802,1678.79
122,1393.9099,1648.7268
123,1608.8779,1597.419
124,1667.882,1590.6222
125,1731.474,1588.6681
126,1349.902,1596.0005
127,1012.648,1544.6327
128,1857.156,1440.8176
129,1261.352,1572.6974
130,1967.634,1507.7897
131,1517.1759,1594.56
132,1625.956,1558.6906
133,1246.398,1553.7137
134,1606.9839,1490.4115
135,1422.226,1502.3408
136,2007.378,1512.4001
137,1543.7639,1613.7043
138,1209.906,1586.8356
139,1617.344,1496.3356
140,1307.162,1542.0107
141,1575.1499,1474.0791
142,1074.806,1496.6373
143,1530.5979,1390.2865
144,1287.786,1406.1931
145,1354.096,1364.6578
146,1338.898,1372.6165
147,1544.292,1402.0258
148,1179.736,1465.4735
149,1242.846,1448.6628
150,1659.106,1425.6998
151,956.89,1497.584
152,1443.2599,1370.0415
153,1090.6381,1378.8032
154,1356.578,1257.2324
155,1035.66,1249.8217
156,1230.36,1184.5402
157,1475.45,1183.287
158,1207.392,1229.4338
159,1178.776,1188.6995
160,1332.85,1165.8346
161,1602.9958,1194.88
162,1300.6499,1249.399
163,1101.732,1246.2798
164,493.618,1214.4296
165,489.6,1046.1316
166,926.60803,922.66235
167,1508.792,930.9228
168,988.01605,1082.1779
169,1165.7,1047.4581
170,1086.8661,1069.0356
171,1107.1,1072.058
172,855.142,1068.2396
173,1094.098,1030.0277
174,1039.214,1055.3942
175,1534.874,1062.6174
176,771.362,1201.4985
177,1277.322,1095.5094
178,1709.0519,1141.2445
179,1059.394,1244.6498
180,1010.134,1140.7405
181,1192.4459,1081.5504
182,1218.3419,1057.2317
183,1242.578,1076.9016
184,864.148,1087.1025
185,1238.568,1045.0973
186,1410.736,1077.7345
187,954.26,1124.3687
188,1110.136,1046.5264
189,1234.4,1029.025
190,846.252,1048.1184
191,1192.646,1000.9328
192,993.968,1050.7592
193,513.478,1061.0839
194,496.746,966.4557
195,911.43,900.3147
196,718.074,947.395
197,599.554,924.8523
198,731.808,874.98566
199,966.41,877.3947
200,1203.6439,912.32196
201,662.486,966.4394
202,813.76196,937.39355
203,739.53204,940.2932
204,1030.0,907.4664
205,561.73804,967.57684
206,536.688,908.7624
207,543.016,864.4508
208,688.566,830.22046
209,902.85,821.96594
210,902.0,827.36304
211,792.326,879.3754
212,975.83,877.4113
213,706.96594,928.0622
214,489.724,882.188
215,500.298,799.45386
216,508.892,743.98303
217,518.652,710.4653
218,532.672,693.69916
219,539.296,689.83545
220,526.472,689.8962
221,998.2341,688.1246
222,1069.358,772.0326
223,950.954,812.2722
224,824.43604,840.14923
225,806.42596,833.02203
226,748.676,811.3473
227,1514.0619,800.1288
228,1217.7119,951.95715
229,785.908,957.77454
230,1080.598,881.4307
231,880.742,912.22156
232,775.722,889.67755
233,1161.746,855.597
234,1548.7379,931.3121
235,1066.708,1047.0944
236,1252.2539,989.7656
237,943.61005,1005.3577
238,1136.546,955.1732
239,749.466,971.50336
240,1118.842,890.3402
241,1388.414,931.33234
242,1668.3419,1011.3533
243,1265.522,1124.3737
244,980.536,1134.5115
245,1222.814,1093.6237
246,1251.188,1138.3275
247,1024.388,1172.5027
248,1513.866,1136.1456
249,1228.6299,1239.8678
250,1221.458,1225.2698
251,1086.254,1231.896
252,1521.344,1202.9343
253,1112.354,1255.2751
254,1214.146,1213.9825
255,2064.358,1223.2782
256,1571.6158,1480.4028
257,1574.8579,1469.753
258,1456.8059,1444.5835
259,1743.162,1400.6515
260,1223.426,1442.6244
261,1374.032,1373.8326
262,2135.71,1382.0966
263,2035.328,1523.473
264,1417.8679,1622.1251
265,1246.536,1538.3771
266,1636.61,1451.8308
267,1426.2579,1486.7402
268,1161.016,1448.2056
269,1556.254,1364.734
270,1410.4719,1418.4539
271,1299.456,1379.5055
272,1146.398,1333.7589
273,1776.0919,1286.3086
274,1287.252,1342.0763
275,1152.668,1385.6208
276,1716.74,1391.968
277,1621.106,1542.1448
278,1275.522,1568.7373
279,1428.448,1499.3357
280,1821.8339,1475.3619
281,1577.1659,1527.2169
282,1351.8619,1556.2845
283,2012.756,1515.2131
284,1938.9359,1670.2075
285,1351.6039,1692.7098
286,1449.1,1589.5254
287,1711.2239,1553.9153
288,1489.976,1583.4712
289,1516.8599,1563.447
290,2742.08,1554.7052
291,1556.164,1849.4847
292,1369.1079,1751.5328
293,1722.808,1666.6543
294,1969.506,1670.9667
295,1399.7098,1704.0297
296,1757.45,1628.8657
297,2614.408,1689.4546
298,2406.536,1916.5092
299,1112.344,1969.0692
300,1116.756,1732.3722
301,1268.708,1600.8229
302,1981.44,1536.0685
303,1493.3579,1562.8925
304,1875.9419,1530.965
305,1843.168,1613.7721
306,1504.226,1644.5864
307,2266.688,1600.7651
308,1801.8,1701.8124
309,1560.466,1703.327
310,1390.45,1676.6981
311,1557.176,1628.1052
312,2508.0022,1639.6011
313,1407.7,1843.9373
314,1606.1838,1710.9332
315,2040.48,1692.4529
316,1463.066,1751.0546
317,1532.926,1679.7913
318,2560.456,1658.269
319,1967.308,1893.2267
320,1514.4679,1847.5144
321,1708.294,1772.2775
322,2639.174,1740.4745
323,1474.8479,1955.4211
324,1961.016,1814.8047
325,2496.8562,1850.5624
326,2450.976,2021.5339
327,1471.122,2155.0889
328,2128.856,1938.476
329,1980.13,1947.9655
330,1599.626,1909.5853
331,1380.0259,1847.6023
332,1858.95,1754.6986
333,1650.9619,1825.0057
334,1745.19,1740.9487
335,1756.3779,1730.863
336,2345.668,1707.7836
337,1479.688,1810.584
338,1711.294,1731.3889
339,2351.762,1715.7317
340,2378.2878,1860.0995
341,1742.6381,1918.753
342,2006.8839,1822.7041
343,1802.356,1846.0404
344,2058.042,1798.2875
345,1784.4619,1862.7819
346,1816.38,1808.2141
347,2138.814,1738.8239
348,1794.8619,1809.8912
349,1940.116,1744.2803
350,1394.874,1765.2894
351,1717.182,1657.0692
352,1744.7059,1662.1696
353,2204.334,1677.3801
354,1144.166,1773.875
355,2034.9661,1647.0663
356,1888.022,1749.8282
357,1455.2,1774.1924
358,2905.8938,1720.4865
359,2127.648,1985.9988
360,2183.618,2016.3062
361,2195.452,2045.1061
362,2094.098,2100.2878
363,2047.968,2090.9387
364,2451.11,2037.2008
365,2211.8918,2119.1921
