2025-07-11 14:23:38,411 - INFO - Train: [1/200][1/2]	eta 0:01:50	loss 0.4038	
2025-07-11 14:23:38,422 - INFO - Train: [1/200][2/2]	eta 0:00:57	loss 0.0463	
2025-07-11 14:23:38,448 - INFO - Train: [2/200][1/2]	eta 0:00:41	loss 0.2054	
2025-07-11 14:23:38,458 - INFO - Train: [2/200][2/2]	eta 0:00:32	loss 0.0260	
2025-07-11 14:23:38,482 - INFO - Train: [3/200][1/2]	eta 0:00:27	loss 0.1370	
2025-07-11 14:23:38,493 - INFO - Train: [3/200][2/2]	eta 0:00:23	loss 0.0969	
2025-07-11 14:23:38,519 - INFO - Train: [4/200][1/2]	eta 0:00:21	loss 0.0823	
2025-07-11 14:23:38,531 - INFO - Train: [4/200][2/2]	eta 0:00:19	loss 0.0298	
2025-07-11 14:23:38,549 - INFO - Train: [5/200][1/2]	eta 0:00:18	loss 0.0696	
2025-07-11 14:23:38,563 - INFO - Train: [5/200][2/2]	eta 0:00:16	loss 0.0063	
2025-07-11 14:23:38,592 - INFO - Train: [6/200][1/2]	eta 0:00:16	loss 0.0814	
2025-07-11 14:23:38,607 - INFO - Train: [6/200][2/2]	eta 0:00:15	loss 0.2319	
2025-07-11 14:23:38,637 - INFO - Train: [7/200][1/2]	eta 0:00:15	loss 0.0643	
2025-07-11 14:23:38,653 - INFO - Train: [7/200][2/2]	eta 0:00:14	loss 0.1554	
2025-07-11 14:23:38,675 - INFO - Train: [8/200][1/2]	eta 0:00:13	loss 0.0900	
2025-07-11 14:23:38,693 - INFO - Train: [8/200][2/2]	eta 0:00:13	loss 0.0410	
2025-07-11 14:23:38,718 - INFO - Train: [9/200][1/2]	eta 0:00:13	loss 0.0723	
2025-07-11 14:23:38,738 - INFO - Train: [9/200][2/2]	eta 0:00:12	loss 0.2441	
2025-07-11 14:23:38,764 - INFO - Train: [10/200][1/2]	eta 0:00:12	loss 0.0897	
2025-07-11 14:23:38,784 - INFO - Train: [10/200][2/2]	eta 0:00:12	loss 0.0761	
2025-07-11 14:23:38,813 - INFO - Train: [11/200][1/2]	eta 0:00:12	loss 0.0533	
2025-07-11 14:23:38,835 - INFO - Train: [11/200][2/2]	eta 0:00:12	loss 0.1263	
2025-07-11 14:23:38,865 - INFO - Train: [12/200][1/2]	eta 0:00:12	loss 0.0920	
2025-07-11 14:23:38,887 - INFO - Train: [12/200][2/2]	eta 0:00:11	loss 0.0356	
2025-07-11 14:23:38,919 - INFO - Train: [13/200][1/2]	eta 0:00:11	loss 0.0555	
2025-07-11 14:23:38,942 - INFO - Train: [13/200][2/2]	eta 0:00:11	loss 0.0660	
2025-07-11 14:23:38,975 - INFO - Train: [14/200][1/2]	eta 0:00:11	loss 0.0631	
2025-07-11 14:23:38,998 - INFO - Train: [14/200][2/2]	eta 0:00:11	loss 0.0878	
2025-07-11 14:23:39,031 - INFO - Train: [15/200][1/2]	eta 0:00:11	loss 0.0618	
2025-07-11 14:23:39,054 - INFO - Train: [15/200][2/2]	eta 0:00:11	loss 0.2080	
