Day,Actual,Predicted
1,1406.692,1784.8531
2,2327.51,1818.2097
3,1913.4958,1859.4999
4,1939.994,1854.1792
5,1604.0,1871.2207
6,1689.862,1900.0807
7,2080.272,1930.1179
8,1633.2699,1957.9193
9,1788.702,1965.5034
10,2102.948,1948.561
11,1975.9879,1947.9
12,1589.2781,1942.7306
13,2182.5999,1944.9927
14,1781.792,1951.8744
15,1564.068,1943.0627
16,2766.554,1950.007
17,3317.82,1963.7733
18,3154.194,1965.8479
19,1699.8661,1974.1732
20,1738.028,1974.4543
21,1739.434,1971.709
22,1237.3561,1986.0826
23,1910.536,2000.9751
24,2200.77,1994.9307
25,2843.6638,1985.03
26,1674.472,1950.7737
27,1425.03,1947.6694
28,2721.734,1943.6223
29,1573.698,1957.2043
30,2059.0378,1969.3944
31,3312.852,1978.1748
32,1827.752,1985.0819
33,1603.2999,1941.7054
34,1868.39,1922.0835
35,2460.924,1910.0414
36,1649.088,1881.2732
37,2048.396,1865.3629
38,3131.536,1834.3538
39,2182.866,1733.887
40,1706.638,1734.9512
41,1943.822,1737.4678
42,2639.39,1740.9353
43,1968.6599,1750.4137
44,1690.0221,1760.2821
45,2335.3298,1762.6125
46,1586.032,1740.5608
47,1318.994,1739.1056
48,793.506,1749.7572
49,826.45,1751.5157
50,737.268,1703.077
51,1880.736,1697.4902
52,1316.184,1700.0673
53,2238.478,1681.2307
54,2733.656,1693.3878
55,1783.144,1700.2933
56,1169.844,1705.8303
57,1156.852,1710.4716
58,2028.9178,1723.1113
59,1630.75,1733.1837
60,2472.554,1747.5092
61,1477.442,1740.7941
62,1848.9519,1730.5084
63,1842.1301,1734.926
64,1441.8119,1756.4763
65,1783.474,1781.8527
66,1696.4661,1799.039
67,2357.166,1810.8037
68,1685.556,1794.9578
69,1836.21,1795.3108
70,2405.904,1791.0764
71,1887.26,1799.8939
72,1445.52,1810.7754
73,2149.028,1816.9973
74,1942.062,1827.7919
75,1338.042,1806.8799
76,1931.9099,1809.2577
77,1450.6799,1820.3583
78,1191.532,1795.5674
79,1463.906,1792.518
80,1930.0221,1798.9272
81,1689.1699,1795.5892
82,1296.4501,1786.7216
83,1661.712,1790.7406
84,1838.774,1770.7365
85,1211.004,1780.1975
86,1713.926,1786.2599
87,2260.976,1792.3335
88,2216.65,1789.7786
89,1477.452,1790.194
90,1823.482,1794.1089
91,1641.14,1799.6226
92,1644.334,1795.8683
93,1363.26,1811.2706
94,2191.232,1815.0957
95,1375.716,1807.7897
96,1452.6339,1796.0626
97,1440.092,1799.7158
98,1534.6,1798.688
99,1890.472,1800.4094
100,1842.1139,1809.0491
101,2462.446,1822.3033
102,2141.012,1812.8904
103,1599.924,1820.314
104,1501.538,1826.0497
105,1216.062,1832.4966
106,1564.524,1836.384
107,2042.8099,1845.8888
108,1512.266,1857.4382
109,1286.468,1840.036
110,1486.5099,1811.3937
111,1894.5979,1802.3417
112,1496.198,1803.3436
113,1141.46,1813.1763
114,1194.048,1810.4487
115,2022.284,1793.2904
116,1781.626,1802.9509
117,1351.628,1810.6838
118,1706.386,1803.8663
119,1664.6799,1799.6036
120,1834.7621,1800.156
121,1512.802,1816.9349
122,1393.91,1816.2511
123,1608.878,1785.3345
124,1667.882,1751.93
125,1731.474,1742.382
126,1349.902,1728.5432
127,1012.648,1710.8171
128,1857.1559,1693.3143
129,1261.352,1695.6656
130,1967.6339,1696.6053
131,1517.176,1700.2433
132,1625.956,1698.0446
133,1246.3981,1691.2472
134,1606.984,1691.7941
135,1422.226,1705.1578
136,2007.3779,1707.0142
137,1543.764,1718.598
138,1209.906,1699.374
139,1617.3439,1696.5863
140,1307.162,1695.3956
141,1575.15,1699.7048
142,1074.806,1700.5612
143,1530.598,1703.5012
144,1287.786,1694.3365
145,1354.096,1688.1101
146,1338.8981,1694.1083
147,1544.292,1693.7933
148,1179.7361,1700.0917
149,1242.8461,1696.5708
150,1659.106,1693.5768
151,956.89,1689.4714
152,1443.26,1684.8044
153,1090.638,1673.5214
154,1356.578,1664.9369
155,1035.66,1657.925
156,1230.36,1654.5153
157,1475.4501,1651.135
158,1207.392,1639.1061
159,1178.776,1636.2448
160,1332.8501,1631.1233
161,1602.9961,1630.9907
162,1300.65,1632.2974
163,1101.7319,1636.1794
164,493.61798,1638.2284
165,489.6,1629.209
166,926.60803,1623.6511
167,1508.792,1626.7882
168,988.01605,1627.7272
169,1165.7001,1619.0101
170,1086.866,1616.0576
171,1107.1,1615.4254
172,855.142,1622.0791
173,1094.098,1628.0347
174,1039.214,1630.6062
175,1534.874,1623.0294
176,771.362,1624.8027
177,1277.322,1622.8402
178,1709.052,1624.7639
179,1059.3939,1629.5358
180,1010.134,1631.8109
181,1192.446,1632.0901
182,1218.342,1635.3774
183,1242.578,1644.2765
184,864.148,1663.4857
185,1238.568,1677.3179
186,1410.7361,1688.8528
187,954.25995,1711.2751
188,1110.136,1727.4359
189,1234.4,1741.0216
190,846.252,1743.3934
191,1192.646,1744.913
192,993.968,1755.3174
193,513.47797,1750.5333
194,496.746,1729.4064
195,911.43005,1727.5298
196,718.074,1720.1775
197,599.554,1712.0493
198,731.808,1714.6268
199,966.41003,1707.3016
200,1203.644,1702.6227
201,662.486,1710.8916
202,813.762,1715.3739
203,739.53204,1710.8422
204,1030.0,1712.2681
205,561.738,1712.3223
206,536.688,1714.0852
207,543.016,1712.8358
208,688.566,1707.7798
209,902.85004,1712.9569
210,902.00006,1713.382
211,792.326,1711.9401
212,975.83,1707.1799
213,706.966,1713.9398
214,489.724,1713.6504
215,500.298,1710.3088
216,508.89203,1696.4253
217,518.65204,1678.3743
218,532.672,1671.5065
219,539.296,1661.8302
220,526.472,1637.6068
221,998.23395,1634.7336
222,1069.358,1639.21
223,950.95404,1644.7041
224,824.436,1647.8053
225,806.426,1649.0447
226,748.676,1651.7448
227,1514.0619,1655.3829
228,1217.7119,1666.498
229,785.908,1668.3345
230,1080.598,1663.0977
231,880.74194,1661.0425
232,775.722,1662.9758
233,1161.746,1667.1862
234,1548.7379,1673.9161
235,1066.708,1671.1943
236,1252.254,1665.1501
237,943.61,1665.8234
238,1136.546,1664.7289
239,749.466,1669.2969
240,1118.842,1675.0864
241,1388.4141,1679.4551
242,1668.342,1667.3893
243,1265.522,1666.3354
244,980.536,1664.5269
245,1222.814,1665.5596
246,1251.1881,1666.1189
247,1024.388,1674.3217
248,1513.866,1676.4995
249,1228.63,1677.5327
250,1221.458,1672.583
251,1086.254,1675.6257
252,1521.344,1677.9613
253,1112.354,1683.7073
254,1214.146,1682.3018
255,2064.358,1687.3701
256,1571.616,1685.8318
257,1574.858,1686.4194
258,1456.8059,1686.3954
259,1743.1621,1689.0066
260,1223.426,1692.9618
261,1374.0321,1702.7092
262,2135.71,1709.9023
263,2035.328,1701.2559
264,1417.868,1702.448
265,1246.536,1698.3589
266,1636.61,1696.7786
267,1426.258,1694.9117
268,1161.016,1704.3431
269,1556.2539,1711.233
270,1410.472,1703.6469
271,1299.456,1689.1765
272,1146.3981,1687.9908
273,1776.092,1688.8127
274,1287.252,1693.0485
275,1152.668,1714.1105
276,1716.74,1735.5059
277,1621.1061,1757.1191
278,1275.5221,1775.8546
279,1428.448,1793.2579
280,1821.8341,1820.8146
281,1577.166,1848.4957
282,1351.862,1857.3046
283,2012.7559,1866.6106
284,1938.9359,1861.0205
285,1351.604,1863.0027
286,1449.1,1864.756
287,1711.2239,1867.031
288,1489.976,1863.9419
289,1516.86,1869.9949
290,2742.08,1882.0018
291,1556.1641,1885.4215
292,1369.108,1859.5757
293,1722.808,1856.71
294,1969.506,1861.4294
295,1399.7101,1871.3071
296,1757.45,1883.5835
297,2614.408,1893.7177
298,2406.536,1858.0701
299,1112.344,1874.2665
300,1116.756,1874.0773
301,1268.708,1873.3354
302,1981.44,1863.0061
303,1493.3579,1884.4503
304,1875.942,1888.7811
305,1843.168,1880.1879
306,1504.2261,1834.0386
307,2266.6877,1835.3735
308,1801.7999,1847.8756
309,1560.4661,1853.9547
310,1390.4501,1829.3932
311,1557.176,1819.5396
312,2508.002,1800.009
313,1407.7001,1805.2324
314,1606.184,1806.8306
315,2040.48,1787.199
316,1463.066,1789.6687
317,1532.926,1793.8553
318,2560.456,1803.6862
319,1967.3079,1817.34
320,1514.468,1802.5242
321,1708.294,1806.4264
322,2639.1738,1811.4421
323,1474.848,1814.9418
324,1961.016,1820.2164
325,2496.856,1829.2094
326,2450.976,1815.0927
327,1471.122,1814.5007
328,2128.856,1822.8207
329,1980.13,1837.3743
330,1599.626,1809.062
331,1380.026,1820.6406
332,1858.95,1825.3053
333,1650.9619,1815.8856
334,1745.19,1797.0634
335,1756.378,1804.5143
336,2345.668,1789.0636
337,1479.6881,1784.6378
338,1711.2941,1783.0566
339,2351.762,1786.7936
340,2378.2878,1781.4175
341,1742.6381,1785.0867
342,2006.8839,1778.3695
343,1802.356,1781.7822
344,2058.0417,1769.831
345,1784.4619,1785.638
346,1816.38,1795.9934
347,2138.814,1792.5006
348,1794.8619,1767.3491
349,1940.116,1769.6887
350,1394.874,1768.7954
351,1717.182,1766.9598
352,1744.706,1764.2832
353,2204.334,1768.1316
354,1144.166,1765.7639
355,2034.966,1747.928
356,1888.022,1746.7885
357,1455.2,1745.1396
358,2905.894,1744.1444
359,2127.648,1762.7239
360,2183.618,1766.9194
361,2195.452,1765.0311
362,2094.098,1778.7595
363,2047.9679,1785.7662
364,2451.1099,1799.2717
365,2211.892,1824.4485
