2025-07-11 14:22:39,857 - INFO - Train: [1/200][1/2]	eta 0:01:17	loss 0.2552	
2025-07-11 14:22:39,862 - INFO - Train: [1/200][2/2]	eta 0:00:39	loss 0.7189	
2025-07-11 14:22:39,875 - INFO - Train: [2/200][1/2]	eta 0:00:28	loss 0.1899	
2025-07-11 14:22:39,878 - INFO - Train: [2/200][2/2]	eta 0:00:21	loss 0.2033	
2025-07-11 14:22:39,886 - INFO - Train: [3/200][1/2]	eta 0:00:17	loss 0.1216	
2025-07-11 14:22:39,890 - INFO - Train: [3/200][2/2]	eta 0:00:14	loss 0.2907	
2025-07-11 14:22:39,899 - INFO - Train: [4/200][1/2]	eta 0:00:13	loss 0.0794	
2025-07-11 14:22:39,904 - INFO - Train: [4/200][2/2]	eta 0:00:11	loss 0.0036	
2025-07-11 14:22:39,916 - INFO - Train: [5/200][1/2]	eta 0:00:11	loss 0.0486	
2025-07-11 14:22:39,920 - INFO - Train: [5/200][2/2]	eta 0:00:10	loss 0.0044	
2025-07-11 14:22:39,928 - INFO - Train: [6/200][1/2]	eta 0:00:09	loss 0.0475	
2025-07-11 14:22:39,933 - INFO - Train: [6/200][2/2]	eta 0:00:08	loss 0.0183	
2025-07-11 14:22:39,941 - INFO - Train: [7/200][1/2]	eta 0:00:08	loss 0.0609	
2025-07-11 14:22:39,947 - INFO - Train: [7/200][2/2]	eta 0:00:07	loss 0.0493	
2025-07-11 14:22:39,955 - INFO - Train: [8/200][1/2]	eta 0:00:07	loss 0.0688	
2025-07-11 14:22:39,962 - INFO - Train: [8/200][2/2]	eta 0:00:07	loss 0.0466	
2025-07-11 14:22:39,974 - INFO - Train: [9/200][1/2]	eta 0:00:07	loss 0.0634	
2025-07-11 14:22:39,980 - INFO - Train: [9/200][2/2]	eta 0:00:06	loss 0.0378	
2025-07-11 14:22:39,988 - INFO - Train: [10/200][1/2]	eta 0:00:06	loss 0.0499	
2025-07-11 14:22:39,995 - INFO - Train: [10/200][2/2]	eta 0:00:06	loss 0.0069	
2025-07-11 14:22:40,004 - INFO - Train: [11/200][1/2]	eta 0:00:06	loss 0.0386	
2025-07-11 14:22:40,010 - INFO - Train: [11/200][2/2]	eta 0:00:05	loss 0.0691	
2025-07-11 14:22:40,026 - INFO - Train: [12/200][1/2]	eta 0:00:05	loss 0.0390	
2025-07-11 14:22:40,032 - INFO - Train: [12/200][2/2]	eta 0:00:05	loss 0.0158	
2025-07-11 14:22:40,042 - INFO - Train: [13/200][1/2]	eta 0:00:05	loss 0.0418	
2025-07-11 14:22:40,049 - INFO - Train: [13/200][2/2]	eta 0:00:05	loss 0.0506	
2025-07-11 14:22:40,059 - INFO - Train: [14/200][1/2]	eta 0:00:05	loss 0.0426	
2025-07-11 14:22:40,066 - INFO - Train: [14/200][2/2]	eta 0:00:05	loss 0.1507	
2025-07-11 14:22:40,076 - INFO - Train: [15/200][1/2]	eta 0:00:05	loss 0.0476	
2025-07-11 14:22:40,083 - INFO - Train: [15/200][2/2]	eta 0:00:05	loss 0.0128	
2025-07-11 14:22:40,094 - INFO - Train: [16/200][1/2]	eta 0:00:05	loss 0.0457	
2025-07-11 14:22:40,101 - INFO - Train: [16/200][2/2]	eta 0:00:05	loss 0.0033	
2025-07-11 14:22:40,112 - INFO - Train: [17/200][1/2]	eta 0:00:04	loss 0.0403	
2025-07-11 14:22:40,119 - INFO - Train: [17/200][2/2]	eta 0:00:04	loss 0.0825	
2025-07-11 14:22:40,130 - INFO - Train: [18/200][1/2]	eta 0:00:04	loss 0.0407	
2025-07-11 14:22:40,137 - INFO - Train: [18/200][2/2]	eta 0:00:04	loss 0.0083	
2025-07-11 14:22:40,149 - INFO - Train: [19/200][1/2]	eta 0:00:04	loss 0.0387	
2025-07-11 14:22:40,157 - INFO - Train: [19/200][2/2]	eta 0:00:04	loss 0.0564	
2025-07-11 14:22:40,169 - INFO - Train: [20/200][1/2]	eta 0:00:04	loss 0.0400	
2025-07-11 14:22:40,177 - INFO - Train: [20/200][2/2]	eta 0:00:04	loss 0.0140	
2025-07-11 14:22:40,190 - INFO - Train: [21/200][1/2]	eta 0:00:04	loss 0.0393	
2025-07-11 14:22:40,198 - INFO - Train: [21/200][2/2]	eta 0:00:04	loss 0.0356	
2025-07-11 14:22:40,210 - INFO - Train: [22/200][1/2]	eta 0:00:04	loss 0.0392	
2025-07-11 14:22:40,218 - INFO - Train: [22/200][2/2]	eta 0:00:04	loss 0.0027	
2025-07-11 14:22:40,231 - INFO - Train: [23/200][1/2]	eta 0:00:04	loss 0.0374	
2025-07-11 14:22:40,238 - INFO - Train: [23/200][2/2]	eta 0:00:04	loss 0.0192	
2025-07-11 14:22:40,251 - INFO - Train: [24/200][1/2]	eta 0:00:04	loss 0.0353	
2025-07-11 14:22:40,258 - INFO - Train: [24/200][2/2]	eta 0:00:04	loss 0.0693	
2025-07-11 14:22:40,271 - INFO - Train: [25/200][1/2]	eta 0:00:04	loss 0.0347	
2025-07-11 14:22:40,279 - INFO - Train: [25/200][2/2]	eta 0:00:04	loss 0.0899	
2025-07-11 14:22:40,291 - INFO - Train: [26/200][1/2]	eta 0:00:04	loss 0.0375	
2025-07-11 14:22:40,299 - INFO - Train: [26/200][2/2]	eta 0:00:04	loss 0.0018	
2025-07-11 14:22:40,311 - INFO - Train: [27/200][1/2]	eta 0:00:04	loss 0.0375	
2025-07-11 14:22:40,318 - INFO - Train: [27/200][2/2]	eta 0:00:04	loss 0.0013	
2025-07-11 14:22:40,331 - INFO - Train: [28/200][1/2]	eta 0:00:04	loss 0.0373	
2025-07-11 14:22:40,338 - INFO - Train: [28/200][2/2]	eta 0:00:04	loss 0.0083	
2025-07-11 14:22:40,351 - INFO - Train: [29/200][1/2]	eta 0:00:04	loss 0.0358	
2025-07-11 14:22:40,359 - INFO - Train: [29/200][2/2]	eta 0:00:04	loss 0.0590	
2025-07-11 14:22:40,371 - INFO - Train: [30/200][1/2]	eta 0:00:04	loss 0.0358	
2025-07-11 14:22:40,378 - INFO - Train: [30/200][2/2]	eta 0:00:04	loss 0.0484	
2025-07-11 14:22:40,391 - INFO - Train: [31/200][1/2]	eta 0:00:04	loss 0.0374	
2025-07-11 14:22:40,398 - INFO - Train: [31/200][2/2]	eta 0:00:04	loss 0.0002	
2025-07-11 14:22:40,411 - INFO - Train: [32/200][1/2]	eta 0:00:04	loss 0.0381	
2025-07-11 14:22:40,418 - INFO - Train: [32/200][2/2]	eta 0:00:03	loss 0.0115	
2025-07-11 14:22:40,430 - INFO - Train: [33/200][1/2]	eta 0:00:03	loss 0.0378	
2025-07-11 14:22:40,438 - INFO - Train: [33/200][2/2]	eta 0:00:03	loss 0.0418	
2025-07-11 14:22:40,450 - INFO - Train: [34/200][1/2]	eta 0:00:03	loss 0.0386	
2025-07-11 14:22:40,458 - INFO - Train: [34/200][2/2]	eta 0:00:03	loss 0.0029	
2025-07-11 14:22:40,470 - INFO - Train: [35/200][1/2]	eta 0:00:03	loss 0.0369	
2025-07-11 14:22:40,478 - INFO - Train: [35/200][2/2]	eta 0:00:03	loss 0.0376	
2025-07-11 14:22:40,490 - INFO - Train: [36/200][1/2]	eta 0:00:03	loss 0.0351	
2025-07-11 14:22:40,498 - INFO - Train: [36/200][2/2]	eta 0:00:03	loss 0.0924	
2025-07-11 14:22:40,510 - INFO - Train: [37/200][1/2]	eta 0:00:03	loss 0.0378	
2025-07-11 14:22:40,518 - INFO - Train: [37/200][2/2]	eta 0:00:03	loss 0.0067	
2025-07-11 14:22:40,531 - INFO - Train: [38/200][1/2]	eta 0:00:03	loss 0.0364	
2025-07-11 14:22:40,538 - INFO - Train: [38/200][2/2]	eta 0:00:03	loss 0.0341	
2025-07-11 14:22:40,550 - INFO - Train: [39/200][1/2]	eta 0:00:03	loss 0.0333	
2025-07-11 14:22:40,558 - INFO - Train: [39/200][2/2]	eta 0:00:03	loss 0.1170	
