Day,Actual,Predicted
1,1406.692,1847.9866
2,2327.51,1770.2976
3,1913.4958,2209.754
4,1939.994,1911.0026
5,1604.0,1920.9211
6,1689.862,1980.892
7,2080.272,2097.1575
8,1633.2699,2146.7712
9,1788.702,1998.5721
10,2102.948,2024.7588
11,1975.9879,2184.2937
12,1589.2781,1994.1768
13,2182.5999,2000.8134
14,1781.792,2213.9248
15,1564.068,2006.2483
16,2766.554,2024.7765
17,3317.82,2281.5273
18,3154.194,2207.7422
19,1699.8661,2180.742
20,1738.028,1921.2203
21,1739.434,2176.9172
22,1237.3561,2166.0872
23,1910.536,2061.5164
24,2200.77,2211.9705
25,2843.6638,2110.9895
26,1674.472,2165.0962
27,1425.03,1884.0968
28,2721.734,1955.3204
29,1573.698,2382.6047
30,2059.0378,1943.1279
31,3312.852,2146.3037
32,1827.752,2388.7336
33,1603.2999,1714.5066
34,1868.39,1716.5466
35,2460.924,1789.154
36,1649.088,1894.0652
37,2048.396,1583.0457
38,3131.536,1612.5597
39,2182.866,1826.996
40,1706.638,1474.8534
41,1943.822,1409.471
42,2639.39,1557.7999
43,1968.6599,1874.341
44,1690.0221,1627.7614
45,2335.3298,1531.2257
46,1586.032,1737.966
47,1318.994,1366.0732
48,793.506,1411.4293
49,826.45,1332.023
50,737.268,1334.9026
51,1880.736,1235.9658
52,1316.184,1430.3828
53,2238.478,1210.1842
54,2733.656,1503.9364
55,1783.144,1555.8911
56,1169.844,1472.4996
57,1156.852,1358.875
58,2028.9178,1411.5828
59,1630.75,1648.4811
60,2472.554,1549.1011
61,1477.442,1516.801
62,1848.9519,1296.0612
63,1842.1301,1568.559
64,1441.8119,1647.3379
65,1783.474,1645.8513
66,1696.4661,1780.2405
67,2357.166,1749.6208
68,1685.556,1875.4541
69,1836.21,1603.2554
70,2405.904,1713.7372
71,1887.26,1913.0002
72,1445.52,1763.9398
73,2149.028,1707.8827
74,1942.062,1936.2527
75,1338.042,1791.2952
76,1931.9099,1651.9241
77,1450.6799,1937.5123
78,1191.532,1717.5668
79,1463.906,1670.3231
80,1930.0221,1741.1561
81,1689.1699,1759.569
82,1296.4501,1679.303
83,1661.712,1557.3843
84,1838.774,1691.2289
85,1211.004,1764.8523
86,1713.926,1602.3167
87,2260.976,1765.0085
88,2216.65,1850.0714
89,1477.452,1753.7524
90,1823.482,1658.3242
