Day,Actual,Predicted
1,1406.692,1869.3636
2,2327.51,1679.8945
3,1913.4958,2191.1477
4,1939.994,1794.6952
5,1604.0,1856.1417
6,1689.862,1934.0403
7,2080.272,2064.747
8,1633.2699,2150.6355
9,1788.702,1903.7057
10,2102.948,1970.1124
11,1975.9879,2141.0078
12,1589.2781,1912.9446
13,2182.5999,1876.6176
14,1781.792,2196.0554
15,1564.068,1908.2826
16,2766.554,1968.6487
17,3317.82,2275.2393
18,3154.194,2105.1892
19,1699.8661,2143.0544
20,1738.028,1777.3433
21,1739.434,2164.1934
22,1237.3561,2146.7456
23,1910.536,1981.978
24,2200.77,2208.381
25,2843.6638,2048.283
26,1674.472,2120.0374
27,1425.03,1728.1622
28,2721.734,1909.9642
29,1573.698,2474.7563
30,2059.0378,1768.0571
31,3312.852,2148.7903
32,1827.752,2426.5854
33,1603.2999,1536.6522
34,1868.39,1727.031
35,2460.924,1823.8855
36,1649.088,1942.1156
37,2048.396,1546.571
38,3131.536,1665.2677
39,2182.866,1932.1826
40,1706.638,1431.0222
41,1943.822,1421.298
42,2639.39,1660.264
43,1968.6599,1978.2069
44,1690.0221,1597.492
45,2335.3298,1570.8483
46,1586.032,1827.1097
47,1318.994,1374.149
48,793.506,1474.0364
49,826.45,1390.6497
50,737.268,1423.1055
51,1880.736,1327.6307
52,1316.184,1553.7163
53,2238.478,1242.156
54,2733.656,1612.0464
55,1783.144,1631.9354
56,1169.844,1505.9656
57,1156.852,1417.0968
58,2028.9178,1495.1803
59,1630.75,1729.2561
60,2472.554,1544.6307
61,1477.442,1580.6144
62,1848.9519,1225.7635
63,1842.1301,1617.5304
64,1441.8119,1713.8911
65,1783.474,1653.0057
66,1696.4661,1817.919
67,2357.166,1712.9171
68,1685.556,1909.668
69,1836.21,1493.842
70,2405.904,1708.8906
71,1887.26,1985.235
72,1445.52,1687.4431
73,2149.028,1674.7847
74,1942.062,1951.1686
75,1338.042,1757.5582
76,1931.9099,1567.7463
77,1450.6799,1928.874
78,1191.532,1648.6204
79,1463.906,1631.776
80,1930.0221,1737.4678
81,1689.1699,1757.3226
82,1296.4501,1629.8252
83,1661.712,1506.3225
84,1838.774,1696.9819
85,1211.004,1755.794
86,1713.926,1542.5403
87,2260.976,1771.9209
88,2216.65,1827.1013
89,1477.452,1724.1139
90,1823.482,1608.3479
