2025-07-11 14:21:36,977 - INFO - Train: [1/200][1/2]	eta 0:01:37	loss 0.2756	
2025-07-11 14:21:36,983 - INFO - Train: [1/200][2/2]	eta 0:00:49	loss 0.2354	
2025-07-11 14:21:36,996 - INFO - Train: [2/200][1/2]	eta 0:00:34	loss 0.1872	
2025-07-11 14:21:36,999 - INFO - Train: [2/200][2/2]	eta 0:00:26	loss 0.2326	
2025-07-11 14:21:37,009 - INFO - Train: [3/200][1/2]	eta 0:00:21	loss 0.1204	
2025-07-11 14:21:37,013 - INFO - Train: [3/200][2/2]	eta 0:00:18	loss 0.0602	
2025-07-11 14:21:37,024 - INFO - Train: [4/200][1/2]	eta 0:00:16	loss 0.0708	
2025-07-11 14:21:37,028 - INFO - Train: [4/200][2/2]	eta 0:00:14	loss 0.0189	
2025-07-11 14:21:37,040 - INFO - Train: [5/200][1/2]	eta 0:00:13	loss 0.0540	
2025-07-11 14:21:37,045 - INFO - Train: [5/200][2/2]	eta 0:00:12	loss 0.0355	
2025-07-11 14:21:37,052 - INFO - Train: [6/200][1/2]	eta 0:00:11	loss 0.0676	
2025-07-11 14:21:37,058 - INFO - Train: [6/200][2/2]	eta 0:00:10	loss 0.0539	
2025-07-11 14:21:37,066 - INFO - Train: [7/200][1/2]	eta 0:00:09	loss 0.0653	
2025-07-11 14:21:37,072 - INFO - Train: [7/200][2/2]	eta 0:00:09	loss 0.0421	
2025-07-11 14:21:37,081 - INFO - Train: [8/200][1/2]	eta 0:00:08	loss 0.0495	
2025-07-11 14:21:37,087 - INFO - Train: [8/200][2/2]	eta 0:00:08	loss 0.0757	
2025-07-11 14:21:37,102 - INFO - Train: [9/200][1/2]	eta 0:00:08	loss 0.0457	
2025-07-11 14:21:37,108 - INFO - Train: [9/200][2/2]	eta 0:00:07	loss 0.0084	
2025-07-11 14:21:37,123 - INFO - Train: [10/200][1/2]	eta 0:00:07	loss 0.0455	
2025-07-11 14:21:37,129 - INFO - Train: [10/200][2/2]	eta 0:00:07	loss 0.1075	
2025-07-11 14:21:37,138 - INFO - Train: [11/200][1/2]	eta 0:00:07	loss 0.0486	
2025-07-11 14:21:37,144 - INFO - Train: [11/200][2/2]	eta 0:00:07	loss 0.1668	
2025-07-11 14:21:37,153 - INFO - Train: [12/200][1/2]	eta 0:00:06	loss 0.0538	
2025-07-11 14:21:37,159 - INFO - Train: [12/200][2/2]	eta 0:00:06	loss 0.0320	
2025-07-11 14:21:37,170 - INFO - Train: [13/200][1/2]	eta 0:00:06	loss 0.0507	
2025-07-11 14:21:37,176 - INFO - Train: [13/200][2/2]	eta 0:00:06	loss 0.0248	
2025-07-11 14:21:37,193 - INFO - Train: [14/200][1/2]	eta 0:00:06	loss 0.0384	
2025-07-11 14:21:37,200 - INFO - Train: [14/200][2/2]	eta 0:00:06	loss 0.2897	
2025-07-11 14:21:37,216 - INFO - Train: [15/200][1/2]	eta 0:00:06	loss 0.0418	
2025-07-11 14:21:37,222 - INFO - Train: [15/200][2/2]	eta 0:00:06	loss 0.0298	
2025-07-11 14:21:37,238 - INFO - Train: [16/200][1/2]	eta 0:00:06	loss 0.0392	
2025-07-11 14:21:37,245 - INFO - Train: [16/200][2/2]	eta 0:00:05	loss 0.0066	
2025-07-11 14:21:37,255 - INFO - Train: [17/200][1/2]	eta 0:00:05	loss 0.0391	
2025-07-11 14:21:37,261 - INFO - Train: [17/200][2/2]	eta 0:00:05	loss 0.0213	
2025-07-11 14:21:37,271 - INFO - Train: [18/200][1/2]	eta 0:00:05	loss 0.0411	
2025-07-11 14:21:37,277 - INFO - Train: [18/200][2/2]	eta 0:00:05	loss 0.0230	
