Day,Actual,Predicted
1,1406.692,1880.494
2,2327.51,1740.6221
3,1913.4958,2126.505
4,1939.994,1846.5032
5,1604.0,1773.4045
6,1689.862,1920.3463
7,2080.272,2029.7598
8,1633.2699,2053.7446
9,1788.702,1937.587
10,2102.948,1937.8647
11,1975.9879,2087.5461
12,1589.2781,1876.3796
13,2182.5999,1928.6389
14,1781.792,2145.392
15,1564.068,1926.2024
16,2766.554,1950.4915
17,3317.82,2175.3708
18,3154.194,2078.1167
19,1699.8661,2065.7295
20,1738.028,1845.7721
21,1739.434,2099.8906
22,1237.3561,2072.3542
23,1910.536,1991.5436
24,2200.77,2151.6301
25,2843.6638,2002.985
26,1674.472,2052.7537
27,1425.03,1809.1935
28,2721.734,1869.6821
29,1573.698,2281.4043
30,2059.0378,1856.9324
31,3312.852,2084.356
32,1827.752,2287.2168
33,1603.2999,1634.9543
34,1868.39,1760.5833
35,2460.924,1862.1516
36,1649.088,1935.4633
37,2048.396,1667.9307
38,3131.536,1696.9077
39,2182.866,1900.1127
40,1706.638,1527.2998
41,1943.822,1453.4854
42,2639.39,1644.7827
43,1968.6599,1882.3406
44,1690.0221,1711.8663
45,2335.3298,1610.1033
46,1586.032,1829.9362
47,1318.994,1409.799
48,793.506,1506.6163
49,826.45,1435.8517
50,737.268,1446.9908
51,1880.736,1333.5974
52,1316.184,1525.6035
53,2238.478,1268.7804
54,2733.656,1537.1381
55,1783.144,1592.3512
56,1169.844,1560.5093
57,1156.852,1448.6931
58,2028.9178,1510.9634
59,1630.75,1756.4708
60,2472.554,1601.401
61,1477.442,1583.9722
62,1848.9519,1316.2833
63,1842.1301,1622.3105
64,1441.8119,1682.7301
65,1783.474,1698.2434
66,1696.4661,1843.7837
67,2357.166,1809.668
68,1685.556,1924.2389
69,1836.21,1641.4423
70,2405.904,1770.8832
71,1887.26,1939.562
72,1445.52,1816.0217
73,2149.028,1779.9448
74,1942.062,2019.8196
75,1338.042,1814.6608
76,1931.9099,1714.7589
77,1450.6799,1977.5605
78,1191.532,1808.1881
79,1463.906,1748.0466
80,1930.0221,1823.1312
81,1689.1699,1825.9691
82,1296.4501,1725.2544
83,1661.712,1608.7526
84,1838.774,1752.3066
85,1211.004,1807.9998
86,1713.926,1672.5754
87,2260.976,1824.303
88,2216.65,1906.1069
89,1477.452,1796.427
90,1823.482,1730.3357
91,1641.14,1905.0769
92,1644.334,1747.9178
93,1363.26,1814.4092
94,2191.232,1664.0762
95,1375.716,1941.7917
96,1452.6339,1516.9923
97,1440.092,1613.6107
98,1534.6,1618.388
99,1890.472,1643.0397
100,1842.1139,1721.0057
101,2462.446,1718.147
102,2141.012,1890.1075
103,1599.924,1682.6665
104,1501.538,1562.7605
105,1216.062,1707.156
106,1564.524,1620.4645
107,2042.8099,1733.3473
108,1512.266,1724.462
109,1286.468,1700.8118
110,1486.5099,1574.2075
111,1894.5979,1696.6718
112,1496.198,1674.7705
113,1141.46,1724.1985
114,1194.048,1546.8824
115,2022.284,1653.4113
116,1781.626,1866.011
117,1351.628,1692.3059
118,1706.386,1564.3014
119,1664.6799,1695.842
120,1834.7621,1650.371
121,1512.802,1769.0852
122,1393.91,1746.1024
123,1608.878,1660.8475
124,1667.882,1617.7821
125,1731.474,1601.1305
126,1349.902,1624.4012
127,1012.648,1502.3596
128,1857.1559,1429.3342
129,1261.352,1668.9563
130,1967.6339,1374.5074
131,1517.176,1601.0022
132,1625.956,1470.2863
133,1246.3981,1544.4171
134,1606.984,1448.2631
135,1422.226,1637.1888
136,2007.3779,1547.3789
137,1543.764,1671.244
138,1209.906,1478.5999
139,1617.3439,1464.529
140,1307.162,1569.6138
141,1575.15,1480.9603
142,1074.806,1595.8022
