2025-07-11 14:22:18,835 - INFO - Train: [1/200][1/2]	eta 0:01:15	loss 0.2799	
2025-07-11 14:22:18,841 - INFO - Train: [1/200][2/2]	eta 0:00:38	loss 0.2013	
2025-07-11 14:22:18,853 - INFO - Train: [2/200][1/2]	eta 0:00:27	loss 0.1977	
2025-07-11 14:22:18,855 - INFO - Train: [2/200][2/2]	eta 0:00:20	loss 0.1955	
2025-07-11 14:22:18,864 - INFO - Train: [3/200][1/2]	eta 0:00:17	loss 0.1361	
2025-07-11 14:22:18,867 - INFO - Train: [3/200][2/2]	eta 0:00:14	loss 0.1039	
2025-07-11 14:22:18,875 - INFO - Train: [4/200][1/2]	eta 0:00:12	loss 0.0847	
2025-07-11 14:22:18,878 - INFO - Train: [4/200][2/2]	eta 0:00:11	loss 0.1106	
2025-07-11 14:22:18,887 - INFO - Train: [5/200][1/2]	eta 0:00:10	loss 0.0545	
2025-07-11 14:22:18,891 - INFO - Train: [5/200][2/2]	eta 0:00:09	loss 0.0162	
2025-07-11 14:22:18,898 - INFO - Train: [6/200][1/2]	eta 0:00:08	loss 0.0509	
2025-07-11 14:22:18,902 - INFO - Train: [6/200][2/2]	eta 0:00:08	loss 0.0117	
2025-07-11 14:22:18,908 - INFO - Train: [7/200][1/2]	eta 0:00:07	loss 0.0740	
2025-07-11 14:22:18,913 - INFO - Train: [7/200][2/2]	eta 0:00:07	loss 0.0175	
2025-07-11 14:22:18,920 - INFO - Train: [8/200][1/2]	eta 0:00:07	loss 0.0798	
2025-07-11 14:22:18,925 - INFO - Train: [8/200][2/2]	eta 0:00:06	loss 0.0242	
2025-07-11 14:22:18,933 - INFO - Train: [9/200][1/2]	eta 0:00:06	loss 0.0641	
2025-07-11 14:22:18,938 - INFO - Train: [9/200][2/2]	eta 0:00:06	loss 0.0165	
2025-07-11 14:22:18,946 - INFO - Train: [10/200][1/2]	eta 0:00:06	loss 0.0466	
2025-07-11 14:22:18,951 - INFO - Train: [10/200][2/2]	eta 0:00:05	loss 0.0582	
2025-07-11 14:22:18,964 - INFO - Train: [11/200][1/2]	eta 0:00:05	loss 0.0404	
2025-07-11 14:22:18,969 - INFO - Train: [11/200][2/2]	eta 0:00:05	loss 0.0723	
2025-07-11 14:22:18,982 - INFO - Train: [12/200][1/2]	eta 0:00:05	loss 0.0435	
2025-07-11 14:22:18,988 - INFO - Train: [12/200][2/2]	eta 0:00:05	loss 0.0021	
