Day,Actual,Predicted
1,1406.6919,1682.2003
2,2327.51,1617.317
3,1913.496,1806.5123
4,1939.994,1896.0565
5,1603.9999,1844.7067
6,1689.8619,1796.8705
7,2080.272,1793.9235
8,1633.2699,1878.5234
9,1788.7019,1854.708
10,2102.948,1859.5314
11,1975.988,1929.835
12,1589.278,1930.8572
13,2182.5999,1846.5118
14,1781.792,1956.5746
15,1564.068,1935.9105
16,2766.554,1884.9078
17,3317.8198,2129.9036
18,3154.1938,2344.1062
19,1699.8658,2477.3186
20,1738.028,2232.4895
21,1739.434,2111.1565
22,1237.356,2021.2994
23,1910.5359,1846.0139
24,2200.77,1906.7954
25,2843.6638,1987.8855
26,1674.4719,2149.309
27,1425.0299,2009.3811
28,2721.7341,1875.2622
29,1573.698,2069.382
30,2059.0378,1935.5432
31,3312.852,1994.5708
32,1827.752,2336.282
33,1603.3,2127.936
34,1868.3899,1968.4188
35,2460.924,1935.7064
36,1649.088,2015.4443
37,2048.396,1924.8314
38,3131.536,1952.0222
39,2182.866,2265.862
40,1706.638,2245.9766
41,1943.822,2070.5986
42,2639.39,2029.7117
43,1968.6599,2110.4155
44,1690.022,2058.537
45,2335.33,1966.9266
46,1586.0319,2070.9668
47,1318.994,1934.3884
48,793.50604,1771.042
49,826.45,1540.4579
50,737.268,1394.0452
51,1880.736,1268.9199
52,1316.184,1451.7527
53,2238.478,1415.0989
54,2733.656,1575.7583
55,1783.1439,1796.5234
56,1169.844,1781.1041
57,1156.852,1654.0837
58,2028.918,1549.4785
59,1630.75,1686.2233
60,2472.5542,1629.0132
61,1477.442,1893.1996
62,1848.952,1728.9426
63,1842.13,1749.0145
64,1441.8119,1754.9637
65,1783.474,1669.2054
66,1696.4661,1716.0936
67,2357.166,1718.0227
68,1685.5559,1906.8844
69,1836.2098,1822.0499
70,2405.904,1803.3097
71,1887.26,1927.6177
72,1445.5199,1891.29
73,2149.0278,1794.0078
74,1942.0619,1912.585
75,1338.042,1893.8328
76,1931.91,1736.3721
77,1450.6799,1765.1147
78,1191.532,1694.1569
79,1463.9059,1583.419
80,1930.022,1583.1367
81,1689.1699,1711.0159
82,1296.4501,1676.4791
83,1661.712,1577.1661
84,1838.7739,1614.8954
85,1211.0039,1665.5638
86,1713.9259,1547.294
87,2260.976,1595.1377
88,2216.65,1765.6235
89,1477.452,1805.6654
90,1823.4819,1716.9438
91,1641.14,1756.3888
92,1644.3339,1742.5973
93,1363.26,1753.5275
94,2191.232,1676.8177
95,1375.7161,1835.4664
96,1452.6339,1748.9844
97,1440.0919,1689.3812
98,1534.6,1652.5349
99,1890.4719,1640.5691
100,1842.1139,1734.6047
101,2462.446,1769.735
102,2141.012,1942.7122
103,1599.924,2007.7142
104,1501.538,1811.5886
105,1216.062,1711.3225
106,1564.524,1593.8109
107,2042.8099,1614.4098
108,1512.266,1656.0718
109,1286.4679,1628.4166
110,1486.5099,1583.1252
111,1894.598,1564.4497
112,1496.198,1652.2136
113,1141.4601,1632.6405
114,1194.0481,1526.4291
115,2022.2839,1470.8809
116,1781.626,1613.2838
117,1351.6279,1651.2863
118,1706.386,1573.2155
119,1664.6799,1635.3551
120,1834.7618,1640.2926
121,1512.802,1720.3402
122,1393.9099,1672.287
123,1608.8779,1606.7246
124,1667.882,1599.9376
125,1731.474,1602.5309
126,1349.902,1599.7026
127,1012.648,1534.8811
128,1857.156,1417.8395
129,1261.352,1563.2286
130,1967.634,1490.1049
131,1517.1759,1583.046
132,1625.956,1544.0376
133,1246.398,1537.3485
134,1606.9839,1469.1538
135,1422.226,1483.8192
136,2007.378,1493.2489
