Day,Actual,Predicted
1,1406.6919,2149.8064
2,2327.51,1903.0232
3,1913.496,2126.1077
4,1939.994,2145.064
5,1603.9999,1936.612
6,1689.8619,1953.7346
7,2080.272,1999.6947
8,1633.2699,2136.363
9,1788.7019,2077.904
10,2102.948,2073.315
11,1975.988,2201.5796
12,1589.278,2137.988
13,2182.5999,2014.8779
14,1781.792,2264.4724
15,1564.068,2202.3645
16,2766.554,2144.0403
17,3317.8198,2411.937
18,3154.1938,2454.5974
19,1699.8658,2440.7085
20,1738.028,2142.189
21,1739.434,2190.801
22,1237.356,2195.1592
23,1910.5359,2053.3745
24,2200.77,2255.7302
25,2843.6638,2316.458
26,1674.4719,2393.5427
27,1425.0299,2210.5334
28,2721.7341,2114.4329
29,1573.698,2399.9944
30,2059.0378,2210.8113
31,3312.852,2291.1199
32,1827.752,2570.5002
33,1603.3,2223.288
34,1868.3899,2182.95
35,2460.924,2338.5369
36,1649.088,2426.9666
37,2048.396,2274.0244
38,3131.536,2359.5806
39,2182.866,2573.8418
40,1706.638,2335.5403
41,1943.822,2225.4739
42,2639.39,2311.0713
43,1968.6599,2367.2031
44,1690.022,2225.8545
45,2335.33,2302.6245
46,1586.0319,2439.1384
47,1318.994,2129.521
48,793.50604,2005.7987
49,826.45,1732.7462
50,737.268,1702.9674
51,1880.736,1633.827
52,1316.184,2177.3052
53,2238.478,1971.2812
54,2733.656,2118.4082
55,1783.1439,2298.925
56,1169.844,2283.284
57,1156.852,2020.1771
58,2028.918,1916.4794
59,1630.75,2298.0522
60,2472.5542,2054.3022
61,1477.442,2258.6797
62,1848.952,2014.0619
63,1842.13,2239.1487
64,1441.8119,2233.0474
65,1783.474,2105.5618
66,1696.4661,2271.5515
67,2357.166,2206.029
68,1685.5559,2335.8599
69,1836.2098,2147.0369
70,2405.904,2256.3857
71,1887.26,2322.4456
72,1445.5199,2207.7874
73,2149.0278,2151.7458
74,1942.0619,2380.3652
75,1338.042,2216.6877
76,1931.91,2000.1248
77,1450.6799,2206.7542
78,1191.532,2098.9072
79,1463.9059,2033.6399
80,1930.022,2112.7632
81,1689.1699,2264.49
82,1296.4501,2142.5254
83,1661.712,1991.7056
84,1838.7739,2151.374
85,1211.0039,2167.9038
86,1713.9259,1977.1089
87,2260.976,2149.5132
88,2216.65,2304.0454
89,1477.452,2223.603
90,1823.4819,2083.1697
91,1641.14,2214.7283
92,1644.3339,2126.6772
93,1363.26,2144.0552
94,2191.232,2046.0795
95,1375.7161,2323.08
96,1452.6339,2004.2653
97,1440.0919,1988.3436
98,1534.6,2034.2687
99,1890.4719,2003.2041
100,1842.1139,2180.1323
101,2462.446,2197.4763
102,2141.012,2336.011
103,1599.924,2227.597
104,1501.538,1865.2041
105,1216.062,1878.5198
106,1564.524,1812.744
107,2042.8099,1999.1251
108,1512.266,2028.6156
109,1286.4679,1952.4756
110,1486.5099,1873.7944
111,1894.598,1925.4565
112,1496.198,2064.7239
113,1141.4601,2003.1437
114,1194.0481,1777.6904
115,2022.2839,1753.217
116,1781.626,2141.9521
117,1351.6279,1979.8945
118,1706.386,1805.8917
119,1664.6799,2000.9423
120,1834.7618,1955.0347
121,1512.802,2091.091
122,1393.9099,2018.8701
123,1608.8779,1826.6932
124,1667.882,1834.7316
125,1731.474,1903.5627
126,1349.902,1944.2065
127,1012.648,1750.4307
128,1857.156,1631.5845
129,1261.352,2061.1653
130,1967.634,1780.5223
131,1517.1759,1883.7661
132,1625.956,1777.2124
133,1246.398,1929.763
134,1606.9839,1749.5941
135,1422.226,1888.9147
136,2007.378,1866.887
137,1543.7639,2045.685
138,1209.906,1789.24
139,1617.344,1663.5725
140,1307.162,1905.1875
141,1575.1499,1746.4083
142,1074.806,1881.5898
143,1530.5979,1624.2943
144,1287.786,1846.8959
145,1354.096,1747.5868
146,1338.898,1869.4622
147,1544.292,1912.8585
148,1179.736,1878.7059
149,1242.846,1738.1986
150,1659.106,1629.1941
151,956.89,1900.363
152,1443.2599,1519.5745
153,1090.6381,1725.9535
154,1356.578,1484.3646
155,1035.66,1659.7709
156,1230.36,1502.0065
157,1475.45,1605.536
158,1207.392,1687.0414
159,1178.776,1461.3723
160,1332.85,1473.4581
161,1602.9958,1621.0928
162,1300.6499,1668.8502
163,1101.732,1581.0037
164,493.618,1504.4752
165,489.6,1023.46716
166,926.60803,897.67926
167,1508.792,1215.5913
168,988.01605,1681.1261
169,1165.7,1439.4321
170,1086.8661,1504.2013
171,1107.1,1483.4424
172,855.142,1430.8279
173,1094.098,1309.7351
174,1039.214,1456.0231
175,1534.874,1458.239
176,771.362,1714.4601
177,1277.322,1330.6932
178,1709.0519,1511.4796
179,1059.394,1695.5035
180,1010.134,1377.155
181,1192.4459,1293.0128
182,1218.3419,1379.0596
183,1242.578,1455.478
184,864.148,1589.6139
185,1238.568,1423.7008
186,1410.736,1506.7573
187,954.26,1516.5208
188,1110.136,1377.1232
189,1234.4,1423.5807
190,846.252,1490.217
191,1192.646,1313.8911
192,993.968,1474.029
193,513.478,1417.2715
194,496.746,1133.5515
195,911.43,1055.502
196,718.074,1299.8232
197,599.554,1211.9656
198,731.808,1075.4109
199,966.41,1189.0997
200,1203.6439,1289.7275
201,662.486,1352.8625
202,813.76196,1152.9069
203,739.53204,1210.8519
204,1030.0,1143.7028
205,561.73804,1347.0911
206,536.688,1105.9156
207,543.016,985.97595
208,688.566,958.8457
209,902.85,1036.7174
210,902.0,1104.6733
211,792.326,1208.0745
212,975.83,1110.3602
213,706.96594,1207.6526
214,489.724,1039.6775
215,500.298,916.9549
216,508.892,803.0029
217,518.652,802.4817
218,532.672,812.0384
219,539.296,850.99335
220,526.472,858.76105
221,998.2341,838.57544
222,1069.358,1073.57
223,950.954,1109.3983
224,824.43604,1169.3511
225,806.42596,1068.331
226,748.676,880.1194
227,1514.0619,902.834
228,1217.7119,1438.6357
229,785.908,1291.0803
230,1080.598,1077.9653
231,880.742,1161.0245
232,775.722,1069.1294
233,1161.746,1027.6733
234,1548.7379,1240.826
235,1066.708,1401.8784
236,1252.2539,1210.3779
237,943.61005,1286.357
238,1136.546,1121.3385
239,749.466,1181.5288
240,1118.842,959.25525
241,1388.414,1130.4437
242,1668.3419,1366.6918
243,1265.522,1479.2899
244,980.536,1327.2631
245,1222.814,1141.5613
246,1251.188,1228.3423
247,1024.388,1194.065
248,1513.866,1029.4023
249,1228.6299,1437.9161
250,1221.458,1242.7678
251,1086.254,1246.5043
252,1521.344,1162.855
253,1112.354,1356.7062
254,1214.146,1143.1246
255,2064.358,1235.9843
256,1571.6158,1734.7439
257,1574.8579,1341.9363
258,1456.8059,1360.1172
259,1743.162,1325.7659
260,1223.426,1520.1913
261,1374.032,1234.2037
262,2135.71,1291.845
263,2035.328,1647.4619
264,1417.8679,1536.4218
265,1246.536,1275.1547
266,1636.61,1207.3152
267,1426.2579,1449.2498
268,1161.016,1332.0135
269,1556.254,1159.7654
270,1410.4719,1439.9866
271,1299.456,1205.5093
272,1146.398,1133.5088
273,1776.0919,1095.3173
274,1287.252,1270.2736
275,1152.668,1245.4281
276,1716.74,1342.4326
277,1621.106,1774.4529
278,1275.522,1615.8983
279,1428.448,1376.7782
280,1821.8339,1454.6932
281,1577.1659,1621.417
282,1351.8619,1658.8795
283,2012.756,1548.6198
284,1938.9359,1977.7656
285,1351.6039,1769.6
286,1449.1,1469.1222
287,1711.2239,1638.6738
288,1489.976,1765.6484
289,1516.8599,1667.039
290,2742.08,1693.7179
291,1556.164,2241.6675
292,1369.1079,1749.4424
293,1722.808,1640.4702
294,1969.506,1745.3717
295,1399.7098,1839.4155
296,1757.45,1618.3114
297,2614.408,1959.3414
298,2406.536,2240.3074
299,1112.344,2090.4424
300,1116.756,1547.199
301,1268.708,1595.5352
302,1981.44,1693.3253
303,1493.3579,1838.6234
304,1875.9419,1729.5671
305,1843.168,2010.1891
306,1504.226,1978.6036
307,2266.688,1854.924
308,1801.8,2065.945
309,1560.466,1909.5916
310,1390.45,1873.7671
311,1557.176,1821.7095
312,2508.0022,1913.2329
313,1407.7,2191.7266
314,1606.1838,1777.5382
315,2040.48,1922.6112
316,1463.066,2037.2137
317,1532.926,1776.0953
318,2560.456,1898.2467
319,1967.308,2278.6904
320,1514.4679,1913.3529
321,1708.294,1774.8591
322,2639.174,1929.563
323,1474.8479,2186.9138
324,1961.016,1716.0776
325,2496.8562,2095.7302
326,2450.976,2218.4106
327,1471.122,2168.8206
328,2128.856,1807.4897
329,1980.13,2043.927
330,1599.626,1951.0748
331,1380.0259,1850.4866
332,1858.95,1871.1473
333,1650.9619,2068.7375
334,1745.19,1820.8174
335,1756.3779,1915.6685
336,2345.668,1971.3903
337,1479.688,2103.7805
338,1711.294,1737.165
339,2351.762,1854.0188
340,2378.2878,2137.98
341,1742.6381,2027.4229
342,2006.8839,1832.5166
343,1802.356,2034.4681
344,2058.042,1914.8651
345,1784.4619,2018.341
346,1816.38,1889.2207
347,2138.814,1830.8356
348,1794.8619,1976.2456
349,1940.116,1870.2416
350,1394.874,1990.9058
351,1717.182,1732.1356
352,1744.7059,1873.7646
353,2204.334,1951.2015
354,1144.166,2083.2617
355,2034.9661,1666.042
356,1888.022,1967.8273
357,1455.2,2033.1967
358,2905.8938,1858.7896
359,2127.648,2227.5913
360,2183.618,2044.5531
361,2195.452,2075.7766
362,2094.098,2078.3257
363,2047.968,2051.3403
364,2451.11,2009.5165
365,2211.8918,2096.3538
