Day,Actual,Predicted
1,1406.692,2081.2603
2,2327.51,1231.3113
3,1913.4958,1808.8104
4,1939.994,1648.424
5,1604.0,1476.5226
6,1689.862,1610.7312
7,2080.272,1693.0109
8,1633.2699,1673.7611
9,1788.702,1580.5116
10,2102.948,1619.4576
11,1975.9879,1687.167
12,1589.2781,1536.16
13,2182.5999,1597.317
14,1781.792,1810.0612
15,1564.068,1573.1115
16,2766.554,1610.3715
17,3317.82,1911.1134
18,3154.194,1884.2548
19,1699.8661,1771.5165
20,1738.028,1590.7878
21,1739.434,1739.1437
22,1237.3561,1680.9607
23,1910.536,1594.0918
24,2200.77,1836.7236
25,2843.6638,1692.2081
26,1674.472,1803.744
27,1425.03,1568.7968
28,2721.734,1537.6382
29,1573.698,1928.6902
30,2059.0378,1565.261
31,3312.852,1795.4639
32,1827.752,1954.5099
33,1603.2999,1558.0138
34,1868.39,1629.3004
35,2460.924,1789.479
36,1649.088,1832.8156
37,2048.396,1579.1127
38,3131.536,1671.2119
39,2182.866,1954.7925
40,1706.638,1574.7568
41,1943.822,1370.8381
42,2639.39,1662.1074
43,1968.6599,1722.1641
44,1690.0221,1761.3884
45,2335.3298,1558.0088
46,1586.032,1908.0707
47,1318.994,1293.4323
48,793.506,1385.7347
49,826.45,1187.5083
50,737.268,1319.0956
51,1880.736,1107.0066
52,1316.184,1764.247
53,2238.478,1173.7258
54,2733.656,1673.5377
55,1783.144,1810.111
56,1169.844,1590.6354
57,1156.852,1349.3402
58,2028.9178,1445.3066
59,1630.75,1908.583
60,2472.554,1485.252
61,1477.442,1972.7944
62,1848.9519,1378.3743
63,1842.1301,1890.6035
64,1441.8119,1699.0227
65,1783.474,1643.9939
66,1696.4661,1986.7333
67,2357.166,1800.3035
68,1685.556,2028.2365
69,1836.21,1620.7079
70,2405.904,1840.62
71,1887.26,2006.233
72,1445.52,1769.5243
73,2149.028,1678.0723
74,1942.062,2150.262
75,1338.042,1703.5726
76,1931.9099,1635.0519
77,1450.6799,2031.4901
78,1191.532,1740.02
79,1463.906,1640.4315
80,1930.0221,1885.1769
81,1689.1699,1929.2394
82,1296.4501,1688.824
83,1661.712,1559.4575
84,1838.774,1893.7903
85,1211.004,1825.2784
86,1713.926,1515.8346
87,2260.976,1917.7557
88,2216.65,1964.9523
89,1477.452,1765.9377
90,1823.482,1632.0529
