Day,Actual,Predicted
1,1406.6919,1674.0452
2,2327.51,1601.5586
3,1913.496,1803.0325
4,1939.994,1896.9369
5,1603.9999,1830.6835
6,1689.8619,1790.7668
7,2080.272,1794.4733
8,1633.2699,1875.0294
9,1788.7019,1846.3295
10,2102.948,1840.9756
11,1975.988,1911.8623
12,1589.278,1896.002
13,2182.5999,1820.9547
14,1781.792,1938.7749
15,1564.068,1910.9017
16,2766.554,1855.9169
17,3317.8198,2097.7397
18,3154.1938,2279.2546
19,1699.8658,2410.6838
20,1738.028,2177.482
21,1739.434,2087.032
22,1237.356,2002.0121
23,1910.5359,1827.9883
24,2200.77,1885.4685
25,2843.6638,1951.12
26,1674.4719,2084.304
27,1425.0299,1946.9978
28,2721.7341,1829.4133
29,1573.698,2016.2767
30,2059.0378,1879.4956
31,3312.852,1956.9847
32,1827.752,2297.007
33,1603.3,2038.3999
34,1868.3899,1881.726
35,2460.924,1857.1759
36,1649.088,1938.4524
37,2048.396,1856.6733
38,3131.536,1890.9569
39,2182.866,2210.3784
40,1706.638,2203.053
41,1943.822,2043.2059
42,2639.39,2013.0146
43,1968.6599,2098.5496
44,1690.022,2053.0186
45,2335.33,1962.3602
46,1586.0319,2077.0576
47,1318.994,1932.169
48,793.50604,1773.221
49,826.45,1542.5392
50,737.268,1390.2081
51,1880.736,1244.7655
52,1316.184,1409.3535
53,2238.478,1366.1488
54,2733.656,1515.9277
55,1783.1439,1722.135
56,1169.844,1735.8917
57,1156.852,1634.7052
58,2028.918,1544.9203
59,1630.75,1703.4619
60,2472.5542,1650.5732
61,1477.442,1932.4146
62,1848.952,1766.302
63,1842.13,1796.4419
64,1441.8119,1787.94
65,1783.474,1695.04
66,1696.4661,1739.0253
67,2357.166,1747.4626
68,1685.5559,1933.7733
69,1836.2098,1839.0264
70,2405.904,1817.6304
71,1887.26,1929.2152
72,1445.5199,1900.8983
73,2149.0278,1820.412
74,1942.0619,1952.3931
75,1338.042,1918.592
76,1931.91,1759.0623
77,1450.6799,1802.8761
78,1191.532,1721.5487
79,1463.9059,1607.2509
80,1930.022,1606.2725
81,1689.1699,1732.112
82,1296.4501,1673.8839
83,1661.712,1568.1587
84,1838.7739,1614.5323
85,1211.0039,1672.9309
86,1713.9259,1549.5244
87,2260.976,1605.4957
88,2216.65,1787.0651
89,1477.452,1795.0834
90,1823.4819,1711.4302
