2025-07-11 14:20:44,954 - INFO - Train: [1/200][1/2]	eta 0:02:50	loss 0.2863	
2025-07-11 14:20:44,964 - INFO - Train: [1/200][2/2]	eta 0:01:27	loss 6.6316	
2025-07-11 14:20:45,020 - INFO - Train: [2/200][1/2]	eta 0:01:05	loss 2.9112	
2025-07-11 14:20:45,028 - INFO - Train: [2/200][2/2]	eta 0:00:49	loss 0.3273	
2025-07-11 14:20:45,050 - INFO - Train: [3/200][1/2]	eta 0:00:41	loss 0.0659	
2025-07-11 14:20:45,059 - INFO - Train: [3/200][2/2]	eta 0:00:34	loss 0.8315	
2025-07-11 14:20:45,072 - INFO - Train: [4/200][1/2]	eta 0:00:30	loss 0.4974	
2025-07-11 14:20:45,081 - INFO - Train: [4/200][2/2]	eta 0:00:27	loss 0.7441	
2025-07-11 14:20:45,093 - INFO - Train: [5/200][1/2]	eta 0:00:24	loss 0.1741	
2025-07-11 14:20:45,103 - INFO - Train: [5/200][2/2]	eta 0:00:22	loss 0.0008	
2025-07-11 14:20:45,130 - INFO - Train: [6/200][1/2]	eta 0:00:21	loss 0.0497	
2025-07-11 14:20:45,141 - INFO - Train: [6/200][2/2]	eta 0:00:19	loss 0.1921	
2025-07-11 14:20:45,154 - INFO - Train: [7/200][1/2]	eta 0:00:18	loss 0.1211	
2025-07-11 14:20:45,165 - INFO - Train: [7/200][2/2]	eta 0:00:17	loss 0.0695	
2025-07-11 14:20:45,180 - INFO - Train: [8/200][1/2]	eta 0:00:16	loss 0.1071	
2025-07-11 14:20:45,190 - INFO - Train: [8/200][2/2]	eta 0:00:15	loss 0.1477	
2025-07-11 14:20:45,206 - INFO - Train: [9/200][1/2]	eta 0:00:15	loss 0.0742	
2025-07-11 14:20:45,218 - INFO - Train: [9/200][2/2]	eta 0:00:14	loss 0.0057	
2025-07-11 14:20:45,246 - INFO - Train: [10/200][1/2]	eta 0:00:14	loss 0.0498	
2025-07-11 14:20:45,254 - INFO - Train: [10/200][2/2]	eta 0:00:13	loss 0.0258	
2025-07-11 14:20:45,269 - INFO - Train: [11/200][1/2]	eta 0:00:13	loss 0.0643	
2025-07-11 14:20:45,279 - INFO - Train: [11/200][2/2]	eta 0:00:12	loss 0.0539	
2025-07-11 14:20:45,303 - INFO - Train: [12/200][1/2]	eta 0:00:12	loss 0.0830	
2025-07-11 14:20:45,323 - INFO - Train: [12/200][2/2]	eta 0:00:12	loss 0.0037	
2025-07-11 14:20:45,341 - INFO - Train: [13/200][1/2]	eta 0:00:12	loss 0.0806	
2025-07-11 14:20:45,352 - INFO - Train: [13/200][2/2]	eta 0:00:11	loss 0.0216	
2025-07-11 14:20:45,370 - INFO - Train: [14/200][1/2]	eta 0:00:11	loss 0.0741	
2025-07-11 14:20:45,384 - INFO - Train: [14/200][2/2]	eta 0:00:11	loss 0.0003	
2025-07-11 14:20:45,404 - INFO - Train: [15/200][1/2]	eta 0:00:11	loss 0.0522	
2025-07-11 14:20:45,417 - INFO - Train: [15/200][2/2]	eta 0:00:10	loss 0.0104	
2025-07-11 14:20:45,456 - INFO - Train: [16/200][1/2]	eta 0:00:11	loss 0.0448	
2025-07-11 14:20:45,474 - INFO - Train: [16/200][2/2]	eta 0:00:10	loss 0.0040	
