2025-07-13 18:35:11,825 - INFO - Train: [1/100][1/9]	eta 0:06:55	loss 0.1178	
2025-07-13 18:35:11,865 - INFO - Train: [1/100][2/9]	eta 0:03:44	loss 0.9297	
2025-07-13 18:35:11,899 - INFO - Train: [1/100][3/9]	eta 0:02:39	loss 0.2771	
2025-07-13 18:35:11,934 - INFO - Train: [1/100][4/9]	eta 0:02:06	loss 0.0170	
2025-07-13 18:35:11,970 - INFO - Train: [1/100][5/9]	eta 0:01:49	loss 0.1595	
2025-07-13 18:35:12,004 - INFO - Train: [1/100][6/9]	eta 0:01:34	loss 0.2295	
2025-07-13 18:35:12,040 - INFO - Train: [1/100][7/9]	eta 0:01:25	loss 0.1492	
2025-07-13 18:35:12,079 - INFO - Train: [1/100][8/9]	eta 0:01:20	loss 0.0476	
2025-07-13 18:35:12,113 - INFO - Train: [1/100][9/9]	eta 0:01:14	loss 0.0056	
2025-07-13 18:35:12,255 - INFO - Train: [2/100][1/9]	eta 0:01:19	loss 0.0397	
2025-07-13 18:35:12,289 - INFO - Train: [2/100][2/9]	eta 0:01:14	loss 0.0676	
2025-07-13 18:35:12,323 - INFO - Train: [2/100][3/9]	eta 0:01:11	loss 0.0762	
2025-07-13 18:35:12,357 - INFO - Train: [2/100][4/9]	eta 0:01:07	loss 0.0753	
2025-07-13 18:35:12,393 - INFO - Train: [2/100][5/9]	eta 0:01:05	loss 0.0559	
2025-07-13 18:35:12,427 - INFO - Train: [2/100][6/9]	eta 0:01:02	loss 0.0280	
2025-07-13 18:35:12,461 - INFO - Train: [2/100][7/9]	eta 0:01:00	loss 0.0173	
2025-07-13 18:35:12,498 - INFO - Train: [2/100][8/9]	eta 0:00:58	loss 0.0119	
2025-07-13 18:35:12,524 - INFO - Train: [2/100][9/9]	eta 0:00:57	loss 0.0129	
2025-07-13 18:35:12,591 - INFO - Train: [3/100][1/9]	eta 0:00:57	loss 0.0368	
2025-07-13 18:35:12,655 - INFO - Train: [3/100][2/9]	eta 0:00:55	loss 0.0442	
2025-07-13 18:35:12,716 - INFO - Train: [3/100][3/9]	eta 0:00:55	loss 0.0356	
2025-07-13 18:35:12,757 - INFO - Train: [3/100][4/9]	eta 0:00:55	loss 0.0384	
2025-07-13 18:35:12,784 - INFO - Train: [3/100][5/9]	eta 0:00:54	loss 0.0278	
2025-07-13 18:35:12,816 - INFO - Train: [3/100][6/9]	eta 0:00:53	loss 0.0200	
2025-07-13 18:35:12,847 - INFO - Train: [3/100][7/9]	eta 0:00:52	loss 0.0115	
2025-07-13 18:35:12,890 - INFO - Train: [3/100][8/9]	eta 0:00:51	loss 0.0140	
2025-07-13 18:35:12,920 - INFO - Train: [3/100][9/9]	eta 0:00:50	loss 0.0213	
2025-07-13 18:35:13,065 - INFO - Train: [4/100][1/9]	eta 0:00:52	loss 0.0274	
2025-07-13 18:35:13,097 - INFO - Train: [4/100][2/9]	eta 0:00:51	loss 0.0251	
2025-07-13 18:35:13,137 - INFO - Train: [4/100][3/9]	eta 0:00:51	loss 0.0248	
2025-07-13 18:35:13,170 - INFO - Train: [4/100][4/9]	eta 0:00:50	loss 0.0162	
2025-07-13 18:35:13,209 - INFO - Train: [4/100][5/9]	eta 0:00:50	loss 0.0125	
2025-07-13 18:35:13,244 - INFO - Train: [4/100][6/9]	eta 0:00:49	loss 0.0127	
2025-07-13 18:35:13,277 - INFO - Train: [4/100][7/9]	eta 0:00:48	loss 0.0091	
2025-07-13 18:35:13,311 - INFO - Train: [4/100][8/9]	eta 0:00:48	loss 0.0141	
2025-07-13 18:35:13,344 - INFO - Train: [4/100][9/9]	eta 0:00:47	loss 0.0150	
2025-07-13 18:35:13,483 - INFO - Train: [5/100][1/9]	eta 0:00:49	loss 0.0161	
2025-07-13 18:35:13,519 - INFO - Train: [5/100][2/9]	eta 0:00:48	loss 0.0155	
2025-07-13 18:35:13,559 - INFO - Train: [5/100][3/9]	eta 0:00:48	loss 0.0192	
2025-07-13 18:35:13,596 - INFO - Train: [5/100][4/9]	eta 0:00:47	loss 0.0117	
2025-07-13 18:35:13,630 - INFO - Train: [5/100][5/9]	eta 0:00:47	loss 0.0138	
2025-07-13 18:35:13,667 - INFO - Train: [5/100][6/9]	eta 0:00:47	loss 0.0128	
2025-07-13 18:35:13,705 - INFO - Train: [5/100][7/9]	eta 0:00:46	loss 0.0099	
2025-07-13 18:35:13,738 - INFO - Train: [5/100][8/9]	eta 0:00:46	loss 0.0123	
2025-07-13 18:35:13,770 - INFO - Train: [5/100][9/9]	eta 0:00:45	loss 0.0118	
2025-07-13 18:35:13,938 - INFO - Train: [6/100][1/9]	eta 0:00:47	loss 0.0116	
2025-07-13 18:35:13,999 - INFO - Train: [6/100][2/9]	eta 0:00:47	loss 0.0136	
2025-07-13 18:35:14,044 - INFO - Train: [6/100][3/9]	eta 0:00:47	loss 0.0084	
2025-07-13 18:35:14,107 - INFO - Train: [6/100][4/9]	eta 0:00:47	loss 0.0127	
2025-07-13 18:35:14,151 - INFO - Train: [6/100][5/9]	eta 0:00:47	loss 0.0137	
2025-07-13 18:35:14,205 - INFO - Train: [6/100][6/9]	eta 0:00:47	loss 0.0141	
2025-07-13 18:35:14,249 - INFO - Train: [6/100][7/9]	eta 0:00:46	loss 0.0121	
2025-07-13 18:35:14,307 - INFO - Train: [6/100][8/9]	eta 0:00:46	loss 0.0111	
