Day,Actual,Predicted
1,1406.6919,2154.7893
2,2327.51,1985.6691
3,1913.496,2331.7112
4,1939.994,2169.8398
5,1603.9999,2165.5166
6,1689.8619,2128.2004
7,2080.272,2206.3767
8,1633.2699,2277.5796
9,1788.7019,2172.5898
10,2102.948,2234.9827
11,1975.988,2356.6892
12,1589.278,2250.3083
13,2182.5999,2243.7034
14,1781.792,2442.1587
15,1564.068,2282.8672
16,2766.554,2230.8472
17,3317.8198,2572.508
18,3154.1938,2717.8542
19,1699.8658,2648.7988
20,1738.028,2325.5
21,1739.434,2375.4229
22,1237.356,2345.0447
23,1910.5359,2214.077
24,2200.77,2435.6858
25,2843.6638,2465.488
26,1674.4719,2645.0833
27,1425.0299,2389.0166
28,2721.7341,2307.302
29,1573.698,2671.2703
30,2059.0378,2390.7078
31,3312.852,2532.3467
32,1827.752,2785.6306
33,1603.3,2289.4902
34,1868.3899,2251.29
35,2460.924,2364.3013
36,1649.088,2509.2656
37,2048.396,2278.6045
38,3131.536,2381.651
39,2182.866,2642.4807
40,1706.638,2391.7737
41,1943.822,2234.6096
42,2639.39,2320.2764
43,1968.6599,2497.4006
44,1690.022,2363.6565
45,2335.33,2233.7568
46,1586.0319,2455.7468
47,1318.994,2112.0017
48,793.50604,2063.0898
49,826.45,1832.948
50,737.268,1849.673
51,1880.736,1745.0673
52,1316.184,2222.395
53,2238.478,1976.7738
54,2733.656,2273.9875
55,1783.1439,2462.9766
56,1169.844,2217.5066
57,1156.852,1927.682
58,2028.918,1921.824
59,1630.75,2285.4165
60,2472.5542,2097.028
61,1477.442,2327.7039
62,1848.952,2078.1792
63,1842.13,2248.912
64,1441.8119,2205.5295
65,1783.474,2104.4312
66,1696.4661,2239.1274
67,2357.166,2208.003
68,1685.5559,2359.4875
69,1836.2098,2164.32
70,2405.904,2243.7473
71,1887.26,2382.1262
72,1445.5199,2289.4688
73,2149.0278,2105.4055
74,1942.0619,2375.404
75,1338.042,2232.0083
76,1931.91,2059.789
77,1450.6799,2289.8428
78,1191.532,2104.379
79,1463.9059,2006.0134
80,1930.022,2102.2363
81,1689.1699,2213.375
82,1296.4501,2152.8774
83,1661.712,1992.9822
84,1838.7739,2158.2427
85,1211.0039,2211.1423
86,1713.9259,2007.971
87,2260.976,2187.345
88,2216.65,2343.5156
89,1477.452,2312.942
90,1823.4819,2095.683
91,1641.14,2235.0613
92,1644.3339,2124.7246
93,1363.26,2194.782
94,2191.232,2068.7253
95,1375.7161,2362.8938
96,1452.6339,1996.8641
97,1440.0919,2069.5645
98,1534.6,2052.1145
99,1890.4719,2057.3184
100,1842.1139,2216.8577
101,2462.446,2202.6306
102,2141.012,2401.119
103,1599.924,2235.666
104,1501.538,2042.6337
105,1216.062,2035.0442
106,1564.524,1856.3202
107,2042.8099,2016.372
108,1512.266,2168.624
109,1286.4679,2013.7552
110,1486.5099,1859.3033
111,1894.598,1988.6128
112,1496.198,2081.475
113,1141.4601,2000.6913
114,1194.0481,1770.1603
115,2022.2839,1845.4207
116,1781.626,2146.7383
117,1351.6279,2015.1228
118,1706.386,1825.6268
119,1664.6799,1982.8098
120,1834.7618,1933.205
121,1512.802,2047.7797
122,1393.9099,1782.273
123,1608.8779,1701.6478
124,1667.882,1731.7887
125,1731.474,1819.6731
126,1349.902,1830.1624
127,1012.648,1663.1321
128,1857.156,1521.3358
129,1261.352,1909.2122
130,1967.634,1594.8213
131,1517.1759,1868.9681
132,1625.956,1751.3291
133,1246.398,1792.6028
134,1606.9839,1589.339
135,1422.226,1804.6244
136,2007.378,1717.4734
137,1543.7639,1945.167
138,1209.906,1713.5513
139,1617.344,1595.6013
140,1307.162,1756.5602
141,1575.1499,1648.1719
142,1074.806,1786.1708
143,1530.5979,1556.0117
144,1287.786,1779.8911
145,1354.096,1649.9576
146,1338.898,1673.617
147,1544.292,1681.9742
148,1179.736,1778.266
149,1242.846,1589.8442
150,1659.106,1607.7216
151,956.89,1795.714
152,1443.2599,1443.4698
153,1090.6381,1579.0737
154,1356.578,1428.7714
155,1035.66,1550.2831
156,1230.36,1349.6926
157,1475.45,1513.7494
158,1207.392,1582.6016
159,1178.776,1402.8817
160,1332.85,1409.7766
161,1602.9958,1494.6727
162,1300.6499,1591.4524
163,1101.732,1491.7244
164,493.618,1348.9451
165,489.6,1021.4334
166,926.60803,1009.9064
167,1508.792,1265.0807
168,988.01605,1569.428
169,1165.7,1292.6252
170,1086.8661,1411.6157
171,1107.1,1327.9025
172,855.142,1375.6122
173,1094.098,1194.8938
174,1039.214,1367.6697
175,1534.874,1291.4556
176,771.362,1544.5049
177,1277.322,1164.2534
178,1709.0519,1415.8119
179,1059.394,1610.8931
180,1010.134,1309.6997
181,1192.4459,1248.5022
182,1218.3419,1373.7284
183,1242.578,1551.9033
184,864.148,1537.1838
185,1238.568,1372.364
186,1410.736,1529.4937
187,954.26,1585.3644
188,1110.136,1394.594
189,1234.4,1425.8042
190,846.252,1520.2181
191,1192.646,1284.2197
192,993.968,1449.2728
193,513.478,1370.5312
194,496.746,1118.0602
195,911.43,1107.9033
196,718.074,1297.9933
197,599.554,1195.7406
198,731.808,1150.6932
199,966.41,1209.3265
200,1203.6439,1294.5023
201,662.486,1387.571
202,813.76196,1149.7787
203,739.53204,1266.0629
204,1030.0,1167.3224
205,561.73804,1327.4683
206,536.688,1074.6133
207,543.016,1055.7917
208,688.566,1063.6919
209,902.85,1163.6211
210,902.0,1218.7123
211,792.326,1215.1185
212,975.83,1143.8364
213,706.96594,1245.847
214,489.724,1027.7074
215,500.298,893.30133
216,508.892,891.9858
217,518.652,892.56226
218,532.672,900.43506
219,539.296,902.8282
220,526.472,903.6023
221,998.2341,886.40234
222,1069.358,1090.1075
223,950.954,1157.0596
224,824.43604,1103.7643
225,806.42596,1011.35657
226,748.676,955.4531
227,1514.0619,969.44604
228,1217.7119,1331.141
229,785.908,1197.7675
230,1080.598,996.33105
231,880.742,1089.3573
232,775.722,1024.1279
233,1161.746,995.6068
234,1548.7379,1129.493
235,1066.708,1321.475
236,1252.2539,1129.6652
237,943.61005,1180.3685
238,1136.546,1035.5839
239,749.466,1116.4899
240,1118.842,932.03973
241,1388.414,1099.0808
242,1668.3419,1285.1135
243,1265.522,1361.7008
244,980.536,1190.7661
245,1222.814,1054.0261
246,1251.188,1182.8887
247,1024.388,1115.7493
248,1513.866,1081.1107
249,1228.6299,1311.7715
250,1221.458,1170.2588
251,1086.254,1144.9545
252,1521.344,1098.3652
