Day,Actual,Predicted
1,1406.692,1734.469
2,2327.51,1763.1005
3,1913.4958,1796.2554
4,1939.994,1805.0457
5,1604.0,1822.0676
6,1689.862,1853.3506
7,2080.272,1875.5742
8,1633.2699,1890.9469
9,1788.702,1896.665
10,2102.948,1892.1091
11,1975.9879,1886.6667
12,1589.2781,1884.034
13,2182.5999,1880.988
14,1781.792,1889.3575
15,1564.068,1888.2216
16,2766.554,1890.5507
17,3317.82,1903.6365
18,3154.194,1914.8201
19,1699.8661,1919.8856
20,1738.028,1923.1287
21,1739.434,1921.2852
22,1237.3561,1922.3373
23,1910.536,1921.3704
24,2200.77,1914.1215
25,2843.6638,1907.9435
26,1674.472,1896.6924
27,1425.03,1894.2793
28,2721.734,1893.0516
29,1573.698,1900.8673
30,2059.0378,1907.6462
31,3312.852,1910.7361
32,1827.752,1917.9355
33,1603.2999,1879.5333
34,1868.39,1848.1056
35,2460.924,1819.3059
36,1649.088,1780.0413
37,2048.396,1749.5863
38,3131.536,1710.6208
39,2182.866,1629.6238
40,1706.638,1633.1606
41,1943.822,1636.9294
42,2639.39,1642.2382
43,1968.6599,1656.5062
44,1690.0221,1669.3049
45,2335.3298,1668.6313
46,1586.032,1641.8009
47,1318.994,1627.0454
48,793.506,1623.313
49,826.45,1607.8967
50,737.268,1563.8081
51,1880.736,1545.1646
52,1316.184,1558.19
53,2238.478,1544.3363
54,2733.656,1550.1238
55,1783.144,1572.1237
56,1169.844,1590.9064
57,1156.852,1605.3082
58,2028.9178,1619.7877
59,1630.75,1626.7399
60,2472.554,1629.8109
61,1477.442,1660.2499
62,1848.9519,1655.4371
63,1842.1301,1677.063
64,1441.8119,1711.0004
65,1783.474,1742.2745
66,1696.4661,1764.2463
67,2357.166,1787.4556
68,1685.556,1768.1229
69,1836.21,1767.8518
70,2405.904,1766.5419
71,1887.26,1770.3848
72,1445.52,1778.2566
73,2149.028,1775.1298
74,1942.062,1786.6461
75,1338.042,1771.615
76,1931.9099,1763.76
77,1450.6799,1769.0189
78,1191.532,1752.0767
79,1463.906,1743.8394
80,1930.0221,1746.042
81,1689.1699,1751.652
82,1296.4501,1741.5126
83,1661.712,1743.452
84,1838.774,1734.664
85,1211.004,1743.5774
86,1713.926,1747.6417
87,2260.976,1755.9225
88,2216.65,1756.8871
89,1477.452,1760.9694
90,1823.482,1762.4222
